MAL_id,Type,Episodes,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Demographics,Year,Season,Is_Finished
35226,TV,27.0,[],[],[],,['Comedy'],,2,G - All Ages,,19153.0,17147,489,0,0,"A tourism promotional anime for the Akita prefecture. Highlighting Akita cuisine, actors, landmarks, etc. through the banter of two high school friends who are a red oni and an akita (dog breed).",0,Akita Kenritsu Iburi Gakkou Chuutou-bu,,2017,fall,True
28087,TV,73.0,"['NHK', 'Pony Canyon']",[],[],,['Horror'],"['Historical', 'Performing Arts']",5,PG - Children,,20496.0,17182,487,0,0,Anime rakugo of classic Japanese horror tales shown in a wide variety of art styles.,0,Ehon Yose,['Kids'],2017,fall,True
13457,TV,398.0,[],[],['Egg'],,['Comedy'],,1,G - All Ages,,14951.0,17785,436,0,0,"A series oriented to three-year-old children, showing the everydays of 9 characters, each of them having a distinct feature. Children will recognize characters and situations from their own life. Sometimes through conflicts, sometimes through encouragement, they will find everyone's place in the world. The story conveys messages such as ""Nobody's alone"", ""It's good to be different"" and the importance of being connected with others, in a fun way. ",0,Tomodachi 8-nin,['Kids'],2017,fall,True
35372,TV,265.0,['NHK'],[],[],,['Fantasy'],['Music'],3,G - All Ages,,18442.0,17773,435,0,0,"The series follows a young girl named Shina who hopes to become the world's best DJ, and is interested in new sounds. Shina explores a mysterious world filled with Otoppe, strange creatures capable of unique sounds.",0,Otoppe,['Kids'],2017,fall,True
38526,TV,52.0,[],[],[],,['Adventure'],['Racing'],12,PG - Children,5.81,10877.0,18197,404,0,138,"The second season of Chuldong! Super Wings. One major change in the story is that uncle Jimbo has retired to travel the world and his niece, Sky, takes over being the main traffic controller for the airport.",2,Chuldong! Super Wings 2,['Kids'],2017,fall,True
38099,TV,,['NHK'],[],['Three-d'],,,,1,G - All Ages,,18470.0,18308,397,0,0,"A minute long children's anime that follows 3 siblings. Two brothers who are rectangular and circular shaped, and a sister who is triangluar shaped. They have unique personalities and foster growth and discovery through their play time.",0,Pakkororin,['Kids'],2017,fall,False
41667,TV,52.0,[],[],['SAMG Entertainment'],,"['Action', 'Adventure', 'Fantasy']",,11,PG - Children,6.43,7503.0,18306,396,4,119,"Carmon Kingdom is a medieval style fantasy world where humans and monsters live together. Monkart Race is the most popular sport in the kingdom, as the highest ranker can be selected as knight. 12 year-old Jin of Latona Village also dreams to be the winner someday. One day, Destro, commander of the knights, invades the kingdom and tries to marry princess Sena. The princess escapes and comes across Jin. Their encounter awakes a dragon monster named Draka, who has been sealed in Jin’s sword. Now Jin, Sena, and their monsters start the most exciting adventures to save the kingdom. ",0,Monkateu,['Kids'],2017,fall,True
36657,TV,26.0,[],[],['Iconix Entertainment'],,['Fantasy'],,10,G - All Ages,,14594.0,18730,363,0,0,"An animated adaptation of the mobile game of the same name. Each episode is composed of two stories. The story is set in the future, after the destruction of machine civilization which leaves humans in a more primitive state. Dinosaurs, woolly mammoths, saber-tooth tigers, etc. roam free, as their species were brought back to life and modified to be friendlier thanks to cloning fossil samples during the machine civilization era. Children can become Stone Leaders by having one of these creatures as a ""pet"" which they can do friendly battles with against others.",0,Stone Age: Jeonseol-ui Pes-eul Chaj-aseo,['Kids'],2017,fall,True
35295,TV,44.0,[],[],['Studio Deen'],,"['Comedy', 'Sci-Fi', 'Slice of Life']",['School'],10,G - All Ages,,15262.0,18845,355,0,0,Fifth season of the Washimo series.,2,Washimo 5th Season,['Kids'],2017,fall,True
38131,TV,124.0,[],[],[],,['Sci-Fi'],['Super Power'],15,G - All Ages,,16361.0,19371,321,0,0,"Attempting to make GG Bond the partner for Iron Fist, Mr. Mihoo disguised himself as a school teacher, showing GG Bond the charm of interstellar shuttling. GG Bond took his invitation and became an agent. As GG Bond’s pet and mission partner, Iron Fist had the power to absorb everything. His biggest secret was that his stomach linked to the infinite fifth dimension. One day Iron Fist ate the stone of eternal energy. The universe would lose balance without the stone. GG Bond had to enter into Iron Fist’s fifth dimension searching for it. After all adventures and difficulties, he finally brought it out and saved the world. ",2,Zhu Zhu Xia: Chao Xing Meng Chong,['Kids'],2017,fall,True
36036,TV,48.0,[],[],[],,"['Action', 'Adventure']",,10,G - All Ages,,18977.0,19914,290,6,0,"The Soul Tree, the great source of our race. But for its ultimate power and by those whose minds were blinded by it, it also became the catastrophic cause that had brought never-ending wars between the tribes. Tortured by the agonies of the wars, the leaders of the tribes finally came to a peace agreement that they would instead open a competition. Players, equipped with special watches and shields, compete against each other as winner’s tribe would be awarded with Materion, the sacred fruit of the Soul Tree. These brave players, who throw themselves in this fierce fight, we call them the Runningman. ",0,Running Man,['Kids'],2017,fall,True
48344,TV,44.0,['Studio Goindol'],[],[],,['Comedy'],['Mecha'],15,PG - Children,,14751.0,21972,176,0,0,,0,Taoleujima Beoseuteo,['Kids'],2017,fall,True
49070,TV,26.0,[],[],[],,"['Action', 'Sci-Fi']",['Mecha'],10,PG - Children,,20797.0,22028,174,0,0,,2,Geo Mecha: Captain Dino,['Kids'],2017,fall,True
56283,TV,52.0,[],[],[],,['Action'],"['Mecha', 'Racing']",11,PG - Children,,21139.0,23482,123,0,0,,2,Hello Carbot Season 5,['Kids'],2017,fall,True
56365,TV,26.0,[],[],[],,['Comedy'],"['Educational', 'Racing']",6,PG - Children,,18953.0,23746,117,0,0,,0,Roy wa Hamkkehaneun Sobanganjeon Iyagi,['Kids'],2017,fall,True
35333,ONA,24.0,['Tencent Animation & Comics'],[],['Haoliners Animation League'],Web manga,"['Action', 'Supernatural']",['Super Power'],24,R - 17+ (violence & profanity),7.37,2481.0,2579,78695,137,31246,"Chou Soran must participate in the Raten Taishou to uncover his grandfather's secrets and the key to Fou Houhou's past. Though Houhou trains Soran, will that be enough to defeat powerful enemies who all seem out to get him while they struggle for power and victory in the tournament? ",4,Yi Ren Zhi Xia 2,,2017,fall,True
36198,ONA,12.0,['Studio Mausu'],[],['Seven'],Web manga,['Hentai'],['School'],4,Rx - Hentai,5.64,,2971,61839,169,22065,"Teacher Nano Saikawa hasn't given much thought to marriage, but her father's friend wants her to have a marriage interview with his son, Souichirou Takamiya. After the interview, they spend the day together. As they gradually become more comfortable with one another, Souichirou asks for her hand in marriage. Things quickly heat up between them, and the two wind up in bed together. However, when she removes his glasses, she discovers he is not Souichirou; he is actually one of her problem students, Souji Kuga! Souji's explanation is watertight: when he realized his brother was to be Nano's intended, Souji posed as him in order to be with her. And what's more, he is even confident that his family will approve of their marriage. However, an illicit relationship with a student is the last thing Nano wants. But will she be able to resist his charms, especially when her body begins to ache for his? ",2,"Omiai Aite wa Oshiego, Tsuyoki na, Mondaiji.",['Josei'],2017,fall,True
36848,ONA,15.0,"['Tencent Animation & Comics', 'bilibili']",[],['B.CMAY PICTURES'],Web manga,"['Comedy', 'Romance']","['Harem', 'School']",19,PG-13 - Teens 13 or older,7.03,4258.0,3777,39623,113,14929,"Jiang Hao Yi, a normal, high school student who is extremely scared of getting into trouble, suddenly becomes the Harem King of his school when a bunch of beautiful girls confess to him! Unfortunately for Jian Hao, he doesn't know any of the girls who have confessed to him... What on Earth is happening?",2,Aishen Qiaokeli-ing...II,,2017,fall,True
36855,ONA,24.0,[],[],['Kyoto Animation'],Light novel,['Comedy'],,0,G - All Ages,6.93,4659.0,5124,20140,37,6824,"Short anime clips published on the official twitter account to advertise the movie, Chuunibyou demo Koi ga Shitai! Movie: Take On Me.",0,Chuunibyou demo Koi ga Shitai! Movie: Take On Me Mini-Drama - Koukai Chokuzen no... Kaiko Gekijou,,2017,fall,True
37045,ONA,6.0,[],[],['SILVER LINK.'],Light novel,['Comedy'],,2,PG-13 - Teens 13 or older,6.48,7191.0,5782,14752,10,5087,"Original ""chibi"" styled animations of Imouto sae Ireba Ii. posted on the anime's official Twitter channel. Also included on the BD/DVD releases.",2,Imouto sae Ireba Ii. (ONA),,2017,fall,True
36492,ONA,3.0,['Calf Studio'],[],"['Sunrise', 'The Answer Studio', 'Ijigen Tokyo']",,"['Drama', 'Romance']",,3,G - All Ages,6.57,6657.0,6130,12637,18,3615,"A trilogy of commercials for Dunlop Tyres Japan created to promote their Winter Maxx line of snow tires. Kimi e to Tsuzuku Michi Amidst a snowfall, a father and daughter, a young couple, and two coworkers must learn to work through their intermingled feelings as they come together for the town's light show on the riverside. Hoshifuru Oka no Yakusoku For Yui's 20th birthday, she and her mother pay a visit to the old observatory they used to go to every year in her youth. As they approach the snowy summit, Yui recalls memories of visiting the spot with her late father. Kioku ni Mau Konayuki A boy and girl fall in love but are forced to break up when the girl decides to move to France to study. Heartbroken, the boy chases after her as she drives away in the snowstorm. ",0,Road to You,,2017,fall,True
36468,ONA,12.0,['Kadokawa'],[],['Studio PuYUKAI'],Manga,['Comedy'],"['Parody', 'School']",1,G - All Ages,6.48,7217.0,6205,12260,15,5541,"Super deformed parody shorts of Shoujo Shuumatsu Ryokou streamed on Kadokawa's official YouTube channel. They follow Chito and Yuuri in a classroom setting exploring what ""school"" might have been for people when civilization was still around.",0,Shoujo Shuumatsu Jugyou,,2017,fall,True
36502,ONA,24.0,[],[],"['W-Toon Studio', 'DMM.futureworks']",Manga,,['Parody'],0,G - All Ages,6.65,6205.0,6357,11508,16,4107,"As the television anime Mahoutsukai no Yome debuts a new episode every week, one new 30-second episode of the series of shorts will debut every week on the official Twitter every Tuesday. The previous week's episode will no longer be available when each new episode debuts. ",2,MahoYome,,2017,fall,True
36501,ONA,1.0,[],[],"['W-Toon Studio', 'DMM.futureworks']",Manga,,['Parody'],0,G - All Ages,6.01,9849.0,6692,10214,4,3990,"The official Twitter account for Mahoutsukai no Yome began streaming an episode 0 of the MahoYome anime shorts on Tuesday. In the episode, Chise, Elias, and Ruth debate about who should speak, and Chise eventually introduces the anime. ",2,MahoYome: Aisatsu,,2017,fall,True
36775,ONA,12.0,[],[],['2:10 Animation'],,"['Drama', 'Romance', 'Slice of Life']",,21,PG-13 - Teens 13 or older,7.06,4105.0,7311,8252,20,1635,"Ten years ago, Jiang Xiaobai lost all his memories due to a traumatic event he no longer remembers. Now working as a trainee in Editorial Office No.2 of Wen Zheng Magazine, a literary periodical based in Chongqing, he is excited to begin a new chapter of his life: in two days, he finishes his probationary period and officially starts his job as an editor. He gives no thought to his recurring dream of a girl whose face can never clearly see. That evening, one of Jiang Xiaobai's seniors passes him the task of rushing to the airport to escort the idiosyncratic rising author Tong Li, who has returned from America to launch her first serialized novel in Chinese. As punishment for this senior reneging on his own duties, Jiang Xiaobai replaces him as Tong Li's new editor. Though they get off to a rough start, Tong Li soon recognizes Jiang Xiaobai as someone precious from her high school days. Before they know it, the wheels of fate are set in motion, as Jiang Xiaobai slowly uncovers clues about a long-forgotten girl from his past. ",2,Wo Shi Jiang Xiaobai,,2017,fall,True
34208,ONA,2.0,"['DIVE II Entertainment', 'Avex Pictures']",['Sentai Filmworks'],['Lerche'],,"['Sci-Fi', 'Slice of Life']","['CGDCT', 'Music']",24,PG-13 - Teens 13 or older,6.39,7722.0,7318,8241,7,2301,"The story follows the two titular girls Escha and Chron, whose contrasting personalities are like the sun and moon. The two girls are from Terminal, a future post-apocalyptic world that's empty and monochrome. The two girls cross worlds and arrive in the present day, which they call Transit. As Escha and Chron experience the light ",0,Escha Chron,,2017,fall,True
