Year,Season,Title,Type,Episodes,Status,Source,Genres,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Themes,Demographics,Broadcast_Day,Broadcast_Hour,Duration_Minutes,Premiere Datetime
2020,1,Xian Feng Jianyu Lu,ONA,70.0,Finished Airing,Novel,"['Action', 'Fantasy', 'Supernatural']",,6.44,7441.0,12441.0,1652,3,422.0,,,,,8.0,2020-07-11
2020,1,Xiao Gongzhu Ai Wei La Yu Shenmi Wangguo 2,Movie,1.0,Finished Airing,Unknown,"['Adventure', 'Fantasy']",G - All Ages,,15401.0,24380.0,100,0,,,['Kids'],,,80.0,
2020,1,Xiao Ta Lixian Ji: Jiyi Senlin,Movie,1.0,Finished Airing,Original,"['Adventure', 'Fantasy']",PG - Children,,15477.0,22796.0,137,0,,,['Kids'],,,73.0,
2020,1,Xin Yu Gong Yu Shan,Movie,1.0,Finished Airing,Other,"['Adventure', 'Fantasy']",,,15634.0,17201.0,476,1,,,,,,82.0,
2020,1,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,TV,12.0,Finished Airing,Light novel,"['Comedy', 'Romance']",PG-13 - Teens 13 or older,8.35,241.0,270.0,767886,14455,424118.0,"['Love Polygon', 'School']",,5.0,1.0,24.0,2020-07-10
2020,1,Yi Nian Yong Heng,ONA,52.0,Finished Airing,Novel,"['Action', 'Comedy', 'Fantasy']",PG-13 - Teens 13 or older,7.94,744.0,5190.0,19293,201,5198.0,"['Historical', 'Martial Arts']",,,,19.0,2020-08-12
2020,1,You Yao,ONA,12.0,Finished Airing,Web novel,"['Comedy', 'Drama', 'Fantasy']",PG-13 - Teens 13 or older,7.05,4159.0,9639.0,3922,27,661.0,"['Historical', 'Time Travel']",,,,23.0,2020-07-10
2020,1,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,TV,63.0,Finished Airing,Game,"['Comedy', 'Supernatural']",PG - Children,6.4,7694.0,11677.0,2116,11,428.0,"['Mythology', 'School']",['Kids'],5.0,18.0,24.0,2019-12-27
2020,1,Youkoso! Sukebe Elf no Mori e,OVA,4.0,Finished Airing,Visual novel,"['Fantasy', 'Hentai']",Rx - Hentai,7.6,,4337.0,29238,403,12998.0,['Harem'],,,,16.0,2018-02-02
2020,1,Yowamushi Monsters,TV,,Currently Airing,Original,,PG - Children,,15983.0,16703.0,523,0,,,['Kids'],,,1.0,2012-12-25
2020,1,Yuan Long,ONA,16.0,Finished Airing,Novel,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,7.36,2538.0,9050.0,4727,36,1951.0,,,,,18.0,2020-07-11
2020,1,Yu☆Gi☆Oh! Sevens,TV,92.0,Finished Airing,Card game,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,6.19,8890.0,5250.0,18733,88,4892.0,['Strategy Game'],['Shounen'],6.0,7.0,24.0,2020-04-04
2020,1,Zhongxiao Zhi Bang Bang da,TV,16.0,Finished Airing,Original,,G - All Ages,,16191.0,26654.0,70,0,,['Educational'],,,,4.0,2020-07-03
2020,1,Zo Zo Zo Zombie-kun (TV),TV,102.0,Finished Airing,Manga,['Comedy'],PG - Children,,16249.0,15173.0,751,2,,,['Kids'],,,3.0,2020-04-16
2020,1,Zoids Wild Zero,TV,50.0,Finished Airing,Other,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",PG - Children,5.97,10075.0,9006.0,4812,12,753.0,"['Mecha', 'Military']",,5.0,17.0,22.0,2019-10-04
2020,3,100-man no Inochi no Ue ni Ore wa Tatteiru,TV,12.0,Finished Airing,Manga,"['Action', 'Adventure', 'Drama', 'Fantasy']",PG-13 - Teens 13 or older,6.51,6982.0,821.0,313055,685,156832.0,['Isekai'],['Shounen'],5.0,22.0,23.0,2020-10-02
2020,3,2.43 Mini Anime: Volleyball Kouza,ONA,10.0,Finished Airing,Novel,['Sports'],PG-13 - Teens 13 or older,5.23,12824.0,12173.0,1802,5,463.0,"['School', 'Team Sports']",,,,2.0,2020-11-29
2020,3,2.43: Seiin Koukou Danshi Volley-bu Mini Anime,ONA,8.0,Finished Airing,Novel,"['Slice of Life', 'Sports']",PG-13 - Teens 13 or older,5.34,12536.0,11969.0,1935,1,469.0,['Team Sports'],,,,1.0,2020-11-01
2020,3,A3! Season Autumn & Winter,TV,12.0,Finished Airing,Game,['Drama'],PG-13 - Teens 13 or older,7.25,3098.0,4766.0,23785,173,7550.0,['Performing Arts'],,2.0,0.0,23.0,2020-10-13
2020,3,Adachi to Shimamura,TV,12.0,Finished Airing,Light novel,['Girls Love'],PG-13 - Teens 13 or older,7.09,3960.0,1267.0,200355,1600,79483.0,['School'],,5.0,1.0,24.0,2020-10-09
2020,3,Aku no Onna Kanbu: Full Moon Night R,OVA,2.0,Finished Airing,Visual novel,['Hentai'],Rx - Hentai,6.82,,7721.0,7099,18,3070.0,,,,,16.0,2020-10-02
2020,3,Akudama Drive,TV,12.0,Finished Airing,Original,"['Action', 'Sci-Fi', 'Suspense']",R - 17+ (violence & profanity),7.58,1637.0,523.0,458195,3875,212570.0,"['Adult Cast', 'Gore']",,4.0,21.0,24.0,2020-10-08
2020,3,An Jie Shen Shi,ONA,22.0,Finished Airing,Novel,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,6.21,8752.0,14446.0,928,3,191.0,,,,,23.0,2020-12-25
2020,3,Ani ni Tsukeru Kusuri wa Nai! 4,TV,12.0,Finished Airing,Web manga,['Comedy'],PG-13 - Teens 13 or older,7.59,1586.0,4202.0,31088,35,14386.0,['School'],,,,3.0,2020-10-02
2020,3,Ani x Para: Anata no Hero wa Dare desu ka,TV Special,,Currently Airing,Original,['Sports'],G - All Ages,6.52,6962.0,12675.0,1527,2,410.0,['Educational'],,,,5.0,2017-11-10
2020,3,Anime Kapibara-san,TV,24.0,Finished Airing,Other,['Comedy'],G - All Ages,6.7,5903.0,9234.0,4475,47,2265.0,,['Kids'],5.0,7.0,1.0,2020-10-09
2020,3,Ano Ko no Kawari ni Suki na Dake,OVA,2.0,Finished Airing,Manga,['Hentai'],Rx - Hentai,6.6,,8201.0,6113,45,2854.0,,,,,20.0,2020-12-18
2020,3,"Anoyo no Subete wa, Obake-gumi!",TV,34.0,Finished Airing,Original,"['Comedy', 'Supernatural']",PG-13 - Teens 13 or older,,19132.0,14348.0,954,1,,,,,,4.0,2020-04-07
2020,3,Assault Lily: Bouquet,TV,12.0,Finished Airing,Mixed media,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,6.5,7061.0,2348.0,90822,312,31372.0,,,5.0,1.0,24.0,2020-10-02
2020,3,Astroman,Special,1.0,Finished Airing,Unknown,"['Action', 'Sci-Fi']",G - All Ages,,19192.0,21235.0,207,0,,['Mecha'],,,,18.0,
2020,3,Awajishima no Shichifukujin,TV,25.0,Finished Airing,Original,"['Comedy', 'Supernatural']",G - All Ages,,19225.0,18467.0,376,0,,,['Kids'],1.0,7.0,5.0,2020-10-05
2020,3,Aware! Meisaku-kun,TV,230.0,Finished Airing,Original,['Comedy'],G - All Ages,6.11,9313.0,14385.0,942,1,209.0,"['Parody', 'School']",['Kids'],5.0,18.0,5.0,2016-04-08
2020,3,Aya to Majo,TV Special,1.0,Finished Airing,Novel,['Supernatural'],PG - Children,5.4,12380.0,5191.0,19305,21,11315.0,,,,,82.0,
2020,3,Bad Mood,ONA,4.0,Finished Airing,Unknown,['Comedy'],PG-13 - Teens 13 or older,,19253.0,22354.0,152,0,,['Music'],,,,17.0,2020-10-20
2020,3,Bakugan: Armored Alliance,TV,52.0,Finished Airing,Original,"['Action', 'Fantasy']",PG - Children,5.7,11340.0,9212.0,4508,6,1700.0,['Strategy Game'],,5.0,3.0,24.0,2020-04-03
2020,3,Bear Bear Bear Kuma!,ONA,12.0,Finished Airing,Light novel,['Comedy'],PG-13 - Teens 13 or older,6.59,6525.0,6888.0,9465,24,4354.0,['Isekai'],,,,0.5,2020-10-09
2020,3,Bem Movie: Become Human,Movie,1.0,Finished Airing,Original,"['Action', 'Horror', 'Supernatural']",PG-13 - Teens 13 or older,6.81,5254.0,6185.0,12280,19,3106.0,['Mythology'],,,,90.0,
2020,3,Bessatsu Olympia Kyklos,TV,24.0,Finished Airing,Manga,"['Comedy', 'Sports']",PG-13 - Teens 13 or older,6.97,4523.0,5261.0,18653,78,6885.0,['Historical'],['Seinen'],1.0,21.0,5.0,2020-04-20
2020,3,Beuledeu Ibalso 2,TV,26.0,Finished Airing,Unknown,"['Comedy', 'Fantasy']",PG - Children,,19451.0,21657.0,186,0,,['Anthropomorphic'],,,,10.0,2020-06-06
2020,3,Binggrae Christmas,ONA,1.0,Finished Airing,Mixed media,['Comedy'],G - All Ages,,19489.0,22653.0,142,0,,['Music'],,,,1.0,
2020,3,Bite-Choicar,TV,26.0,Finished Airing,Original,,PG - Children,,19501.0,17305.0,464,2,,['Racing'],['Kids'],6.0,7.0,30.0,2020-04-18
2020,3,Black Clover,TV,170.0,Finished Airing,Manga,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,8.14,475.0,57.0,1761014,48240,903738.0,,['Shounen'],2.0,18.0,23.0,2017-10-03
2020,3,Bonobono (TV 2016),TV,,Currently Airing,4-koma manga,"['Comedy', 'Slice of Life']",G - All Ages,6.37,7868.0,10210.0,3265,19,757.0,['Anthropomorphic'],,6.0,4.0,5.0,2016-04-02
2020,3,Boruto: Naruto Next Generations,TV,293.0,Finished Airing,Manga,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,6.0,9893.0,208.0,892326,7366,455162.0,['Martial Arts'],['Shounen'],0.0,17.0,23.0,2017-04-05
2020,3,Boukyaku Battery,ONA,1.0,Finished Airing,Manga,"['Comedy', 'Sports']",PG-13 - Teens 13 or older,6.37,7869.0,9453.0,4149,18,992.0,"['School', 'Team Sports']",['Shounen'],,,20.0,
2020,3,Bugsbot G,TV,15.0,Finished Airing,Original,['Sci-Fi'],PG - Children,,19597.0,24368.0,100,0,,,['Kids'],,,4.0,2020-09-29
2020,3,Burn the Witch,ONA,3.0,Finished Airing,Manga,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,7.14,3669.0,985.0,262995,704,126160.0,,['Shounen'],,,21.0,
2020,3,Calvin Klein x Hirotoshi Iwasaki,Special,3.0,Finished Airing,Original,['Avant Garde'],G - All Ages,,19638.0,21865.0,174,0,,,,,,0.8166666666666667,2020-12-17
2020,3,Cap Kakumei Bottleman,ONA,25.0,Finished Airing,Game,['Action'],G - All Ages,5.52,12007.0,13732.0,1128,1,305.0,['Strategy Game'],['Kids'],,,5.0,2020-10-09
2020,3,Cardfight!! Vanguard Gaiden: If,TV,25.0,Finished Airing,Original,"['Action', 'Adventure', 'Comedy']",PG-13 - Teens 13 or older,6.48,7175.0,9118.0,4643,12,1682.0,"['Mythology', 'Parody', 'Strategy Game']",,6.0,8.0,24.0,2020-05-30
2020,3,Catch! Tiniping,TV,52.0,Finished Airing,Original,['Fantasy'],PG - Children,6.24,8592.0,16261.0,573,4,145.0,"['Mahou Shoujo', 'School']",['Kids'],,,11.0,2020-03-19
2020,3,Chang An Huan Jie,ONA,40.0,Finished Airing,Unknown,['Fantasy'],,6.27,8437.0,13717.0,1131,4,262.0,,,,,13.0,2020-12-31
2020,3,Chibi Maruko-chan (1995),TV,,Currently Airing,Manga,['Comedy'],G - All Ages,7.34,2629.0,7918.0,6700,61,2165.0,['School'],['Shoujo'],0.0,18.0,23.0,1995-01-08
2020,3,Chinzei Hachirou Tametomo,ONA,1.0,Finished Airing,Original,"['Action', 'Adventure', 'Comedy']",PG-13 - Teens 13 or older,5.96,10096.0,15086.0,774,0,209.0,['Historical'],,,,4.0,
2020,3,Chu Feng: Yi Dian Zhi Zi,ONA,12.0,Finished Airing,Manga,"['Action', 'Fantasy', 'Romance', 'Sci-Fi']",PG-13 - Teens 13 or older,6.69,5932.0,11781.0,2039,3,265.0,['Mecha'],,,,27.0,2020-11-18
2020,3,Chueog-ui Geomjeong-gomusin,Movie,1.0,Finished Airing,Original,"['Comedy', 'Slice of Life']",PG - Children,,19876.0,22182.0,161,0,,,['Kids'],,,80.0,
2020,3,Climbing,Movie,1.0,Finished Airing,Original,"['Sports', 'Suspense']",R - 17+ (violence & profanity),,19910.0,21166.0,211,0,,,,,,77.0,
2020,3,Connected...,ONA,1.0,Finished Airing,Original,['Sci-Fi'],PG-13 - Teens 13 or older,5.17,12944.0,15561.0,679,1,292.0,,,,,2.0,
2020,3,Crayon Shin-chan,TV,,Currently Airing,Manga,"['Comedy', 'Ecchi']",G - All Ages,7.8,1030.0,2394.0,87675,1325,42035.0,['School'],['Seinen'],5.0,19.0,21.0,1992-04-13
2020,3,D4DJ First Mix,TV,13.0,Finished Airing,Mixed media,,PG-13 - Teens 13 or older,7.61,1537.0,3542.0,44201,518,17539.0,"['Idols (Female)', 'Music', 'School']",,5.0,23.0,23.0,2020-10-30
2020,3,Date A Bullet: Nightmare or Queen,Movie,1.0,Finished Airing,Light novel,"['Action', 'Fantasy', 'Sci-Fi']",PG-13 - Teens 13 or older,7.64,1446.0,2592.0,77261,330,37386.0,['Isekai'],,,,29.0,
2020,3,Dawang Riji,TV Special,2.0,Finished Airing,Original,['Slice of Life'],PG - Children,,20093.0,22424.0,151,0,,,['Kids'],,,24.0,
2020,3,Digimon Adventure:,TV,67.0,Finished Airing,Other,"['Action', 'Adventure', 'Comedy', 'Fantasy']",PG - Children,6.48,7179.0,3029.0,58888,210,19344.0,['Isekai'],['Kids'],0.0,9.0,23.0,2020-04-05
2020,3,Dogeza de Tanondemita,TV,12.0,Finished Airing,Web manga,"['Comedy', 'Fantasy', 'Ecchi']",R+ - Mild Nudity,5.56,11912.0,2567.0,78583,207,29841.0,,,3.0,23.0,3.0,2020-10-14
2020,3,Dokyuu Hentai HxEros OVA,OVA,2.0,Finished Airing,Manga,"['Action', 'Comedy', 'Sci-Fi', 'Ecchi']",R+ - Mild Nudity,6.23,8666.0,5215.0,19133,32,7698.0,"['Harem', 'School']",['Shounen'],,,23.0,2020-11-04
2020,3,Doraemon (2005),TV,,Currently Airing,Manga,"['Comedy', 'Sci-Fi']",PG - Children,7.72,1246.0,4992.0,21303,236,9547.0,['Anthropomorphic'],"['Kids', 'Shounen']",5.0,19.0,25.0,2005-04-22
2020,3,Doraemon (2005) Specials,TV Special,,Currently Airing,Unknown,['Comedy'],PG - Children,6.75,5588.0,12777.0,1478,5,464.0,,['Seinen'],,,45.0,2005-04-15
2020,3,Dounika Naru Hibi,Movie,1.0,Finished Airing,Manga,"['Boys Love', 'Girls Love', 'Slice of Life']",PG-13 - Teens 13 or older,5.41,12369.0,4773.0,23708,36,7081.0,,,,,54.0,
2020,3,Doushitemo Eto ni Hairitai 2,TV,13.0,Finished Airing,Web manga,['Comedy'],G - All Ages,,20306.0,21237.0,207,0,,,,2.0,21.0,6.0,2020-10-06
2020,3,Dr. Stone: Stone Wars - Kaisen Zenya Special Eizou,Special,1.0,Finished Airing,Manga,"['Adventure', 'Comedy', 'Sci-Fi']",PG-13 - Teens 13 or older,7.22,3251.0,3103.0,56195,52,24082.0,,['Shounen'],,,22.0,
2020,3,Dragon Quest: Dai no Daibouken (2020),TV,100.0,Finished Airing,Manga,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,7.73,1215.0,2609.0,76287,643,25871.0,,['Shounen'],6.0,9.0,24.0,2020-10-03
2020,3,Duel Masters King,TV,47.0,Finished Airing,Original,"['Action', 'Adventure', 'Comedy', 'Fantasy']",G - All Ages,5.79,10953.0,13993.0,1058,1,173.0,,['Kids'],0.0,8.0,24.0,2020-04-05
2020,3,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,TV,12.0,Finished Airing,Light novel,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,7.46,2105.0,357.0,638294,1933,332460.0,,,6.0,0.0,23.0,2020-10-03
2020,3,Ehon Yose,TV,73.0,Finished Airing,Other,['Horror'],PG - Children,,20385.0,17179.0,478,0,,"['Historical', 'Performing Arts']",['Kids'],,,5.0,2006-04-01
2020,3,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀ Mini Anime",ONA,2.0,Finished Airing,Novel,"['Action', 'Fantasy']",G - All Ages,5.7,11348.0,11609.0,2157,5,596.0,,,,,2.0,2020-11-07
2020,3,Enen no Shouboutai: Ni no Shou,TV,24.0,Finished Airing,Manga,"['Action', 'Fantasy', 'Sci-Fi']",PG-13 - Teens 13 or older,7.82,991.0,249.0,818840,2985,433625.0,['Urban Fantasy'],['Shounen'],6.0,1.0,24.0,2020-07-04
2020,3,Entotsu Machi no Poupelle,Movie,1.0,Finished Airing,Picture book,"['Adventure', 'Fantasy']",G - All Ages,6.56,6696.0,7854.0,6808,3,1128.0,,,,,100.0,
2020,3,Eternity: Shinya no Nurekoi Channel ♡,ONA,12.0,Finished Airing,Manga,['Hentai'],Rx - Hentai,5.84,,7263.0,8340,31,1970.0,,,,,20.0,2020-10-05
2020,3,Fate/Grand Carnival,OVA,4.0,Finished Airing,Game,"['Comedy', 'Fantasy']",PG-13 - Teens 13 or older,7.73,1217.0,3045.0,58328,243,23985.0,['Parody'],,,,15.0,2020-12-31
2020,3,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 1 - Wandering; Agateram,Movie,1.0,Finished Airing,Game,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,6.89,4869.0,2275.0,95801,163,40921.0,,,,,89.0,
2020,3,Fei Zhi Baike,ONA,97.0,Finished Airing,Manga,['Comedy'],PG - Children,,20455.0,20337.0,259,0,,,,,,6.0,2020-10-22
2020,3,Fire Emblem Heroes - Book IV Ending Movie,Special,1.0,Finished Airing,Game,"['Action', 'Drama', 'Supernatural', 'Suspense']",PG-13 - Teens 13 or older,5.93,10288.0,16877.0,506,1,214.0,"['Mythology', 'Strategy Game']",,,,2.0,
2020,3,Fushigi Dagashiya: Zenitendou,TV,,Currently Airing,Novel,['Mystery'],G - All Ages,6.03,9754.0,11792.0,2035,5,202.0,,['Kids'],2.0,18.0,10.0,2020-09-08
2020,3,Gal to Kyouryuu,TV,12.0,Finished Airing,Manga,['Comedy'],PG-13 - Teens 13 or older,6.45,7380.0,4042.0,34108,89,10463.0,,['Seinen'],0.0,1.0,13.0,2020-04-05
2020,3,Garugaku.: Sei Girls Square Gakuin,TV,50.0,Finished Airing,Mixed media,,PG-13 - Teens 13 or older,5.62,11714.0,11110.0,2491,5,437.0,"['Idols (Female)', 'Music', 'School']",,1.0,7.0,3.0,2020-04-06
2020,3,Gebäude Bäude,TV,10.0,Finished Airing,Original,"['Comedy', 'Sci-Fi']",G - All Ages,6.12,9251.0,12366.0,1682,3,606.0,,,,,2.0,2020-11-08
2020,3,Gekidan Nanatsu no Taizai,ONA,13.0,Finished Airing,Original,"['Comedy', 'Fantasy', 'Supernatural']",PG-13 - Teens 13 or older,5.67,11496.0,7697.0,7156,13,1889.0,,,,,2.0,2020-12-24
2020,3,Gochuumon wa Usagi desu ka? Bloom,TV,12.0,Finished Airing,4-koma manga,['Slice of Life'],PG-13 - Teens 13 or older,7.92,779.0,2812.0,67781,491,24662.0,"['CGDCT', 'Iyashikei', 'Workplace']",,6.0,21.0,24.0,2020-10-10
2020,3,Gohan Kaijuu Pap,TV,,Currently Airing,Original,"['Action', 'Comedy']",G - All Ages,,20724.0,16384.0,561,0,,,['Kids'],,,0.5,2011-04-25
2020,3,Golden Kamuy 3rd Season,TV,12.0,Finished Airing,Manga,"['Action', 'Adventure']",R - 17+ (violence & profanity),8.43,179.0,1398.0,181213,1533,89017.0,"['Adult Cast', 'Historical', 'Military']",['Seinen'],1.0,23.0,23.0,2020-10-05
2020,3,Great Pretender,TV,23.0,Finished Airing,Original,"['Action', 'Adventure', 'Mystery']",R - 17+ (violence & profanity),8.2,399.0,313.0,698900,10232,336481.0,"['Adult Cast', 'Organized Crime']",,4.0,0.0,23.0,2020-07-09
2020,3,Grisaia: Phantom Trigger The Animation - Stargazer,Movie,1.0,Finished Airing,Visual novel,['Action'],R - 17+ (violence & profanity),6.89,4875.0,4261.0,30270,18,7354.0,['School'],,,,60.0,
2020,3,Gudetama,TV,1717.0,Finished Airing,Original,"['Comedy', 'Gourmet']",G - All Ages,6.66,6118.0,5979.0,13361,60,2707.0,,['Kids'],,,1.0,2014-03-31
2020,3,Gundam Build Divers: Battlogue,ONA,1.0,Finished Airing,Original,"['Action', 'Sci-Fi']",G - All Ages,6.56,6703.0,10080.0,3397,5,1392.0,['Mecha'],,,,11.0,
2020,3,Guraburu!,TV,12.0,Finished Airing,4-koma manga,"['Adventure', 'Fantasy']",PG-13 - Teens 13 or older,5.79,10958.0,5709.0,15058,22,4530.0,,,4.0,21.0,3.0,2020-10-08
2020,3,Haikyuu!! To the Top Part 2,TV,12.0,Finished Airing,Manga,['Sports'],PG-13 - Teens 13 or older,8.55,124.0,219.0,863774,6318,513859.0,"['School', 'Team Sports']",['Shounen'],6.0,2.0,23.0,2020-10-03
2020,3,Hajimete no Orusuban,OVA,2.0,Finished Airing,Visual novel,['Hentai'],Rx - Hentai,6.18,,8154.0,6210,28,2835.0,,,,,17.0,2020-12-04
2020,3,Hakubunchou no Shiro,ONA,1.0,Finished Airing,Original,['Slice of Life'],G - All Ages,6.22,8745.0,17583.0,442,0,218.0,,,,,4.0,
2020,3,Hakumei no Tsubasa: Expansion - Hoshi no Matsuri,ONA,1.0,Finished Airing,Game,['Fantasy'],PG - Children,6.94,4652.0,7913.0,6707,1,3980.0,,['Kids'],,,6.0,
2020,3,Hanakappa,TV,,Currently Airing,Picture book,['Comedy'],PG - Children,6.0,9903.0,14211.0,996,0,170.0,,['Kids'],,,10.0,2010-03-29
2020,3,Hanhua Riji 2nd Season,ONA,12.0,Finished Airing,Original,"['Comedy', 'Slice of Life', 'Supernatural']",PG-13 - Teens 13 or older,7.6,1584.0,9961.0,3528,8,1592.0,,,,,14.0,2020-11-15
2020,3,Hanyou no Yashahime: Sengoku Otogizoushi,TV,24.0,Finished Airing,Original,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,6.7,5916.0,1855.0,127549,650,38318.0,"['Historical', 'Mythology', 'Time Travel']",,6.0,17.0,24.0,2020-10-03
2020,3,Haruzora to Akizora,Movie,1.0,Finished Airing,Original,['Drama'],G - All Ages,,20964.0,24235.0,102,0,,,,,,22.0,
2020,3,Healin' Good♡Precure,TV,45.0,Finished Airing,Original,['Action'],G - All Ages,6.92,4735.0,6043.0,12972,84,4184.0,['Mahou Shoujo'],,0.0,8.0,24.0,2020-02-02
2020,3,Hello Carbot Season 9,TV,26.0,Finished Airing,Original,['Action'],PG - Children,,21029.0,23383.0,120,0,,"['Mecha', 'Racing']",['Kids'],,,11.0,2020-07-05
2020,3,Higurashi no Naku Koro ni Gou,TV,24.0,Finished Airing,Visual novel,"['Horror', 'Mystery', 'Suspense']",R - 17+ (violence & profanity),7.2,3361.0,899.0,287562,1593,95943.0,"['Gore', 'Psychological']",,4.0,23.0,23.0,2020-10-01
2020,3,Himawari Girls Mini Anime,ONA,,Currently Airing,Original,['Comedy'],G - All Ages,,21086.0,23708.0,112,0,,,['Kids'],,,3.0,2020-12-28
2020,3,Himitsukessha Taka no Tsume: Golden Spell,TV,12.0,Finished Airing,Original,['Comedy'],,6.19,8902.0,13094.0,1346,3,540.0,"['Parody', 'Super Power']",,1.0,1.0,15.0,2020-10-05
2020,3,Holo no Graffiti,ONA,,Currently Airing,Other,['Comedy'],PG-13 - Teens 13 or older,8.16,450.0,3085.0,56791,1898,17891.0,,,,,1.0,2019-05-05
2020,3,Holy Knight Light,ONA,1.0,Finished Airing,Game,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,7.16,3592.0,8648.0,5394,15,2865.0,,,,,9.0,
2020,3,Hua Jianghu: Gui Yexing,ONA,40.0,Finished Airing,Original,['Action'],PG-13 - Teens 13 or older,,21208.0,16770.0,516,1,,['Racing'],,,,20.0,2020-11-10
2020,3,Huyao Xiao Hongniang: Mu Tiancheng,ONA,12.0,Finished Airing,Web manga,"['Comedy', 'Drama', 'Romance', 'Supernatural']",R - 17+ (violence & profanity),6.85,5104.0,11300.0,2358,1,525.0,['Historical'],,,,19.0,2020-12-11
2020,3,Hypnosis Mic: Division Rap Battle - Rhyme Anima,TV,13.0,Finished Airing,Mixed media,['Sci-Fi'],R - 17+ (violence & profanity),6.81,5271.0,2875.0,64975,734,21354.0,"['Adult Cast', 'Music']",,6.0,0.0,24.0,2020-10-03
2020,3,IDOLiSH7 Second Beat!,TV,15.0,Finished Airing,Game,['Drama'],PG-13 - Teens 13 or older,8.13,481.0,4084.0,33446,404,12047.0,"['Idols (Male)', 'Music']",,0.0,23.0,24.0,2020-04-05
2020,3,Ikebukuro West Gate Park,TV,12.0,Finished Airing,Novel,"['Drama', 'Mystery']",PG-13 - Teens 13 or older,6.87,4968.0,1885.0,124624,371,38477.0,['Delinquents'],,2.0,21.0,23.0,2020-10-06
2020,3,Ikiru Kabe,Movie,1.0,Finished Airing,Original,['Avant Garde'],G - All Ages,,21359.0,22675.0,141,0,,,,,,5.0,
2020,3,In:App,TV,56.0,Finished Airing,Original,"['Action', 'Comedy']",G - All Ages,,21371.0,23709.0,113,0,,['Anthropomorphic'],,,,7.0,2020-11-21
2020,3,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,TV,24.0,Finished Airing,Web manga,"['Comedy', 'Slice of Life']",G - All Ages,7.23,3201.0,5586.0,15934,43,8191.0,['Pets'],,6.0,1.0,1.0,2020-10-03
2020,3,Iwa Kakeru! Sport Climbing Girls,TV,12.0,Finished Airing,Web manga,['Sports'],PG-13 - Teens 13 or older,6.48,7192.0,2213.0,99247,205,38201.0,['School'],,0.0,2.0,23.0,2020-10-04
2020,3,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin Zhi Chang Piao,ONA,20.0,Finished Airing,Original,['Comedy'],PG-13 - Teens 13 or older,,16328.0,15785.0,643,1,,['Historical'],,,,5.0,2020-10-24
2020,3,Jiang Ziya,Movie,1.0,Finished Airing,Novel,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,7.36,2503.0,7632.0,7297,15,2036.0,,,,,109.0,
2020,3,Jiu Ye Shen Chuan,ONA,13.0,Finished Airing,Original,"['Action', 'Adventure', 'Fantasy']",,,16463.0,15934.0,618,3,,"['Historical', 'Martial Arts']",,,,21.0,2020-12-21
2020,3,Jiyuantai Qihao,Movie,1.0,Finished Airing,Original,"['Drama', 'Romance']",R+ - Mild Nudity,,16476.0,17204.0,476,0,,['Historical'],,,,124.0,
2020,3,Josee to Tora to Sakana-tachi,Movie,1.0,Finished Airing,Novel,"['Drama', 'Romance']",PG-13 - Teens 13 or older,8.38,209.0,513.0,464412,6592,240109.0,"['Adult Cast', 'Visual Arts']",,,,98.0,
2020,3,Jue Shi Wu Hun,ONA,440.0,Finished Airing,Novel,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,6.75,5600.0,10199.0,3273,16,703.0,['Martial Arts'],,,,11.0,2020-10-25
2020,3,Jujutsu Kaisen,TV,24.0,Finished Airing,Manga,"['Action', 'Award Winning', 'Supernatural']",R - 17+ (violence & profanity),8.57,109.0,13.0,2740023,93063,1798795.0,['School'],['Shounen'],6.0,1.0,23.0,2020-10-03
2020,3,Juunenbun no Watashi e,ONA,1.0,Finished Airing,Original,['Drama'],G - All Ages,6.34,8005.0,12422.0,1665,1,775.0,,,,,1.0,
2020,3,Kaa-chan no Tomodachi ni Shikotteru Tokoro Mirareta. The Animation,OVA,1.0,Finished Airing,Visual novel,['Hentai'],Rx - Hentai,6.96,,7319.0,8174,53,3933.0,,,,,27.0,
