,Japanese,English,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Synonyms,Themes,Genre,German,Spanish,Demographics,French
134,沧元图,The Demon Hunter,['ONA'],26,Finished Airing,"Jun 22, 2023 to Dec 7, 2023",,,"['Youku', 'Tianshi Wenhua']","None found,",['Shenman Entertainment'],Web novel,"['Action', 'Adventure', 'Fantasy']",,,23 min. per ep.,PG-13 - Teens 13 or older,8.20,#398,#10228,"3,272",55,1273,"Meng Chuan witnessed his mother killed before his eyes, so he trained very hard hoping to one day avenge her death. But his peaceful days were broken as his wedding engagement was called off, an invasion by foreign forces, the sanctuary fell into enemy hands... In order to protect the people of Ning City, he picked up his sword and vowed to be the strongest. This is a heavy responsibility and a long journey","['Sequel (ONA) Cang Yuan Tu: Dongning Fu Fanwai Pian', '']",Cang Yuan Tu,"沧元图动画, Azure Legacy, Cang Yuantu, Chang Yuan Tu, Cang Yuan Tu","['Historical', 'Martial Arts']",,,,,
135,4주 애인,4 Week Lovers,['ONA'],10,Finished Airing,"Apr 4, 2023",,,['Laftel'],"None found,","None found,",['Web manga'],,,,4 min. per ep.,PG-13 - Teens 13 or older,6.80,#5326,#10425,"3,098",13,860,"Wanna fake-date for four weeks? Dojun's life at college is off to a perfect start! Until he meets his roommate, Jaehee, a high school friend whom he may have ghosted. Jaehee claims he's over their unresolved past, but after an accident resulting in a fractured wrist, he makes Dojun a proposition... (Source: Manta)","['Adaptation (Manhwa) 4 Week Lovers', '']",4-ju Aein,,,['Boys Love'],,,,
136,遮天,Shrouding the Heavens,['ONA'],104,Currently Airing,"May 3, 2023 to ?",,,['Tencent Penguin Pictures'],"None found,",['Original Force'],Web novel,"['Action', 'Adventure', 'Sci-Fi']",,,18 min. per ep.,PG-13 - Teens 13 or older,7.56,#1744,#11011,"2,591",34,605,"In the far reaches of the dark and frozen universe, nine enormous dragon corpses were tied with an ancient bronze coffin. It seems that they were set there since the birth of the universe. Such an astonishing scene was captured by a space probe floating in outer space. Nine dragons and the mysterious bronze coffin made people wonder whether they came back to ancient times or just reached the other shore of the universe. A giant mythical world was unfolded, where immortality gradually appeared and paranormal events continuously occurred. Countless people started to find their own tracks (The Dao) in such a mythical realm. Their passion was like a turbulent ocean wave that would never cease. The heat in their blood was like erupting volcanoes. Their desire for power and immortality dragged them down to the chasm without knowing it. Thirty-three classmates held a reunion after graduating. Their friendship was tested, as the bronze coffin took them away from earth and arrived on another unknown planet. The desire for living forced them to follow the path of the ancient gods. Entering a new world of cultivation, will any of them reach immortality, or will they all die along the way?",[],Zhe Tian,,,,,,,
137,大主宰年番,The Great Ruler,['ONA'],52,Finished Airing,"Jun 30, 2023 to Jun 7, 2024",,,"['iQIYI', 'High Energy Studio']","None found,",['Motion Magic'],Web novel,"['Action', 'Adventure', 'Fantasy', 'Romance']",,,19 min. per ep.,PG-13 - Teens 13 or older,7.76,#1128,#11186,"2,459",23,754,"In the vast world, planes converge and numerous races thrive. A gathering of extraordinary talents unfolds, where one after another, supreme beings from the lower planes come forth. In this boundless realm, they weave captivating legends that inspire admiration, pursuing the path to dominance. (Source: iQ)","['Adaptation (Manhua) Da Zhu Zai', '']",Da Zhu Zai Nian Fan,"The Grand Lord, Da Zhuzai, Grand Master 3D, The Great Ruler3D","['Historical', 'Martial Arts']",,,,,
138,炼气十万年,One Hundred Thousand Years of Qi Refining,['ONA'],260,Currently Airing,"Feb 18, 2023 to ?",,,['Tencent Penguin Pictures'],"None found,",['Suoyi Technology'],Web novel,"['Action', 'Adventure', 'Fantasy']",,,12 min. per ep.,PG-13 - Teens 13 or older,7.41,#2316,#11289,"2,390",26,647,"One hundred thousand years ago, he was the founding disciple of the Tianlan Sect, his master ascended to the top, and he was refining Qi. Ninety thousand years ago, his martial nephew ascended, and he was refining Qi. Fifty thousand years ago, the old dog who was the gatekeeper of Tianlanzong also ascended, and he was still refining Qi. Thirty thousand years ago, the old tree at the foot of the mountain also became a demon, and he was still refining Qi before he could pass the catastrophe. Ten thousand years ago, Zhang Wuji, the 9872nd generation disciple of Tianlanzong, also ascended, and Xu Yang silently refined Qi. He retreated for 10,000 years, and finally, he broke through the 9999th floor of the Qi refining period! Ten thousand years later, he broke through and came out! (Source: Baidu)",[],Lian Qi Shi Wan Nian,,"['Historical', 'Martial Arts']",,,,,
139,火鳳燎原,The Ravages of Time,['ONA'],16,Finished Airing,"Apr 29, 2023 to Aug 5, 2023",,,"['bilibili', 'iDreamSky']","None found,",['LX Animation Studio'],['Manga'],"['Action', 'Adventure']",,,25 min. per ep.,PG-13 - Teens 13 or older,7.02,#4295,#12055,"1,905",11,364,"Nearly 2000 years ago, the prosperous Han Dynasty of China collapsed. Heroes rose and fell, and three nations emerged—Wei, Shu, and Wu. Historians refer to this period as the Three Kingdoms period. The romance of the three kingdoms is an intriguing tale of heroic deeds, of alliance forged and broken, of loyalty and betrayal. (Source: MU)","['Sequel (ONA) Huo Feng Liao Yuan 2nd Season', 'Adaptation (Manhua) The Ravages of Time']",Huo Feng Liao Yuan,,"['Historical', 'Martial Arts']",,,,,
140,べあべあべあくまーぱーんち！,,['ONA'],5,Finished Airing,"May 3, 2023 to May 7, 2023",,,"None found,","None found,",['EMT Squared'],['Light novel'],,['Isekai'],,35 sec. per ep.,PG-13 - Teens 13 or older,6.13,#9241,#12566,"1,604",2,570,Mini anime for Kuma Kuma Kuma Bear Punch released daily over five days on the Kadokawa Anime YouTube channel.,[],Bear Bear Bear Kuma Punch!,,,['Comedy'],,,,
141,赘婿,My Heroic Husband,['ONA'],12,Finished Airing,"Apr 23, 2023 to Jul 2, 2023",,,['bilibili'],"None found,",['Oriental Creative Color'],Novel,"['Action', 'Comedy']",['Martial Arts'],,26 min. per ep.,PG-13 - Teens 13 or older,7.40,#2360,#12886,"1,446",4,494,"The business elite—Yi Ning traveled to the Wu Dynasty in an alternate history, and became a son-in-law with a low status—surnamed Ning, named Yi, and a courtesy name Liheng. Because Yi Ning dreamed of martial arts since childhood, he simply hid his already familiar business skills in the second life, and aspired to become a generation of heroes. Unexpectedly, the morals of the world are not as simple as he thought. After becoming Ning Yi, not only was he involved in important court cases, but the Su family that he had joined was also threatened by powerful enemies... (Source: Bilibili, Google translated & edited)","['Sequel (ONA) Zhui Xu 2nd Season', '']",Zhui Xu,,,,,,,
142,《崩坏：星穹铁道》：「飞光」,Honkai: Star Rail - A Flash,['ONA'],1,Finished Airing,"May 10, 2023",,,"None found,","None found,","['Studio Ppuri', 'miHoYoAnime']",Game,"['Action', 'Fantasy', 'Sci-Fi']",['Martial Arts'],,4 min.,PG-13 - Teens 13 or older,7.50,#1942,#12971,"1,415",3,756,"Year 7380 Star Calendar, Jingliu, the mara-stricken swordmaster of the Luofu, slashed her way out of Starskiff Haven, cutting through the Cloud Knights tasked to subdue her before vanishing in the mist of history. Year 8096 Star Calendar, a young soldier named Yanqing rose to fame from the tournament hosted by the Seat of Divine Foresight, and was conferred the rank of Cloud Knight Lieutenant. ""The years pass in a flash, cups of wine the only solace."" A fleeting flash — thus is the speed of swift blades as the master and her student spar, and thus is the passage of the unceasing torrent of time. Just how long has it been? His duel with his master, centuries ago, still rippled like a memory from yesterday. But the few years between now and when he took in the boy as his student felt like a lifetime. Time gallops, swift as a stallion, sudden as a lightning strike, agonizing as a blade that runs him through. And yet, it feels like everything has always been the same. (Source: YouTube)",[],Benghuai: Xing Qiong Tiedao - Fei Guang,,,,,,,
143,她不当女主很多年,Since I Wasn't the Heroine,['ONA'],16,Finished Airing,"Apr 22, 2023 to Oct 7, 2023",,,['bilibili'],"None found,",['Liyu Culture'],Novel,"['Action', 'Adventure']",['Historical'],,20 min. per ep.,PG-13 - Teens 13 or older,6.88,#4938,#13095,"1,359",29,300,"Beiyi used a strategy to attack Baicheng, an important town in the northern border of Daqi Kingdom. Tang Yao, the guard of Baicheng, led his people to resist desperately, but they were outnumbered, and all sacrificed. Only the second daughter, Tang Ying, survived. What makes Tang Ying even more indignant is that his father sacrificed his life for the country, but in return he was charged with collaborating with the enemy. In order to take the place of her father, Tang Yingyi went to the capital, but found that things were not as simple as imagined. Is Yuan Lang, the second prince of the Daqi Kingdom who has been hostage for decades, related to Beiyi? Why is the woman pretending to be herself so strangely similar? What happened to the otherworldly person that Yao Niang from the movie department was talking about? There are also those strange and familiar memories that appeared nervously... There are too many mysteries waiting for Tang Ying to answer. (Source: Bilibili, Google translated)",[],Ta Bu Dang Nuzhu Hen Duo Nian,,,,,,,
144,真武巅峰 第二季,The Peak of True Martial Arts 2nd Season,['ONA'],52,Finished Airing,"May 10, 2023 to Nov 25, 2023",,,['Youku'],"None found,",['Ruo Hong Culture'],Original,"['Action', 'Adventure', 'Fantasy']",,,10 min. per ep.,PG-13 - Teens 13 or older,7.08,#4041,#13129,"1,350",7,426,The second season of Zhen Wu Dianfeng.,"['Prequel (ONA) Zhen Wu Dianfeng', 'Sequel (ONA) Zhen Wu Dianfeng 3rd Season']",Zhen Wu Dianfeng 2nd Season,,"['Historical', 'Martial Arts']",,,,,
145,有兽焉,Fabulous Beasts,['ONA'],12,Finished Airing,"Apr 14, 2023 to Jun 23, 2023",,,['bilibili'],"None found,",['Fenz'],['Manga'],"['Comedy', 'Fantasy']",,,6 min. per ep.,PG-13 - Teens 13 or older,7.47,#2093,#13210,"1,324",27,410,"In the wake of scientific advancement, the once majestic mythological animals can't be compared to the olden days now. The mythological animal Sibuxiang received orders to descend to the mortal world and to help out other mythological animals in dire straits wandering the human world. In the secular world, he met his old colleague Pixiu in a tight spot, his drinking buddy Tuye down in his luck, and the gold and silver Jue brothers who were demoted to the mortal world... what kind of stories will happen between them? (Source: AC.QQ, translated)","['Sequel (ONA) You Shou Yan 2nd Season', 'Adaptation (Manhua) You Shou Yan']",You Shou Yan,,,,,,,
146,鲤氏侦探事务所 两小时假期,Lee's Detective Agency: A Holiday of Two Hours,['ONA'],1,Finished Airing,"Apr 22, 2023",,,"None found,","None found,",['Gravity Well'],Game,"['Comedy', 'Mystery']",,,9 min.,PG-13 - Teens 13 or older,6.15,#9117,#13569,"1,203",1,449,"A banquet was planned for honored guests, everyone got an errand for this auspicious fest. Aak would cook and Waai Fu should greet, and Hung went to Jaye for some freshly caught fins. The time to feast finally arrived, yet the guests... had no place to dine. (Source: Crunchyroll)",[],Li Shi Zhentan Shiwusuo: A Day in Lungmen - Liang Xiaoshi Jiaqi,,"['Anthropomorphic', 'Detective']",,,,,
147,电器少女,"Watt's Up, Girl?",['ONA'],12,Finished Airing,"Apr 11, 2023 to Jun 20, 2023",,,['bilibili'],"None found,",['Shengguang Knight Culture'],Original,,,,8 min. per ep.,PG-13 - Teens 13 or older,6.40,#7718,#13660,"1,171",4,271,"Liang Xigua is a poor young man struggling to make a living in the cracks of the city. One day, his old refrigerator, which had been with him for many lonely summers, took on a human form and intervened in his life. They confront each other over food, struggle to make ends meet, drag each other down, and support each other, resulting in lots of ludicrous daily stories. Xigua gradually realizes that he is not the only one who has awakened the life of the appliance. (Source: Bilibili)",[],Dianqi Shaonu,"Dian Qi Shao Nu, Electrical Girl, Electric Girl",,['Comedy'],,,,
148,戍天伏魔录,The Guardian Legend,['ONA'],16,Finished Airing,"May 26, 2023 to Sep 15, 2023",,,['High Energy Studio'],['iQIYI'],['Big Firebird Culture'],Unknown,"['Action', 'Adventure', 'Fantasy']",,,22 min. per ep.,PG-13 - Teens 13 or older,6.83,#5164,#13628,"1,173",22,214,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Shu Tian Fu Mo Lu,,,,,,,
149,不灭神王,The Rich God,['ONA'],19,Finished Airing,"Apr 20, 2023 to Aug 24, 2023",,,['Youku'],"None found,",['Djinn Power'],Novel,"['Action', 'Adventure', 'Comedy', 'Fantasy']",,,15 min. per ep.,PG-13 - Teens 13 or older,6.53,#6885,#14178,"1,017",3,251,"The financial talent Wang Ke was accidentally brought to the Shenzhou Star by the ancestral sword. With the help of his family's blazing sun, he drove low and walked high, and worshiped the fairy gate. He thought he would make a fortune, but he didn't want to be involved in the two turbulent undercurrents of righteousness and evil. Relying on his talent and wit, Wang Ke made every step of the way, won the hearts of beauties, built a business empire, stepped on the road of defending the way and eliminating demons step by step, and eventually became the immortal king. (Source: Youku, Google translated)",[],Bu Mie Shen Wang,,,,,,,
150,終末のワルキューレII ミニアニメ,,['ONA'],18,Finished Airing,"Apr 13, 2023 to Nov 23, 2023",,,"None found,","None found,",['AQUA ARIS'],['Manga'],,,,2 min. per ep.,PG-13 - Teens 13 or older,5.99,#9953,#14274,995,1,269,Short episodes with super-deformed characters posted on the official Twitter account and on Warner Bros. Japan.,[],Shuumatsu no Walküre II Mini Anime,"Shuumatsu no Valkyrie, Valkyrie of the End",,['Comedy'],,,,
151,狐妖小红娘 无暮篇,,['ONA'],12,Finished Airing,"Jun 24, 2023 to Sep 2, 2023",,,['Garden Culture'],"None found,","None found,",['Manga'],"['Comedy', 'Romance', 'Supernatural']",['Historical'],,18 min. per ep.,PG-13 - Teens 13 or older,6.63,#6314,#14341,976,1,129,The twelfth season of Huyao Xiao Hongniang.,"['Prequel (ONA) Huyao Xiao Hongniang: Liang Shenghua', 'Sequel (ONA) Huyao Xiao Hongniang: Jing Hua Yuan']",Huyao Xiao Hongniang: Wu Mu,Fox Spirit Matchmaker 12th Season,,,,,,
152,一世独尊,The Sovereign's Ascension,['ONA'],45,Finished Airing,"Apr 22, 2023 to Sep 13, 2023",,,"['iQIYI', 'High Energy Studio']","None found,",['Xing Yi Kai Chen'],Web novel,"['Action', 'Adventure', 'Fantasy']",,,12 min. per ep.,PG-13 - Teens 13 or older,6.59,#6526,#14460,940,7,241,"Lin Yun, the sword slave of the Qingyun Sect in Tianshui Kingdom, after his rebirth, his aptitude with extremely poor comprehension became different. After a set of Tiger Fist, he directly broke through to the triple realm of martial arts that can become a disciple of an outside sect. However, even though he got rid of his identity as a sword slave and became an outer disciple, Lin Yun was still discriminated against by other disciples of the sect, all because of the unwritten rule of ""one day a sword slave, a lifetime a sword slave""... The road to martial arts is full of hardships. How does Lin Yun constantly challenge himself, find opportunities for improvement, break the sect's grievances, rewrite the life of a sword slave, and step into the pinnacle of martial arts?","['Sequel (ONA) Yishi Du Zun 2nd Season', '']",Yishi Du Zun,"Yi Shi Du Zun, 一世独尊动画","['Historical', 'Martial Arts']",,,,,
153,おかしな転生 ミニアニメ,Sweet Reincarnation Mini Anime,['ONA'],10,Finished Airing,"Jun 23, 2023 to Jul 2, 2023",,,"None found,","None found,",['AQUA ARIS'],['Light novel'],"['Comedy', 'Gourmet']",,,3 min. per ep.,PG-13 - Teens 13 or older,5.77,#11074,#14817,855,0,257,Okashi na Tensei mini anime released online for ten consecutive days prior to the main series.,[],Okashi na Tensei Mini Anime,,,,,,,
