,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Demographic,Theme,Genre,Demographics
174,Gekijouban Anime Nintama Rantarou Ninjutsu Gakuen Zenin Shutsudou! no Dan,劇場版アニメ 忍たま乱太郎 忍術学園 全員出動! の段,,,,,['Movie'],1,Finished Airing,"Mar 12, 2011",,,"['Dentsu', 'Sogo Vision', 'Warner Bros. Japan', 'Yahoo! Japan', 'SEDIC International', 'Asahi Shimbun', 'King Records', 'Poplar Publishing', 'Asahi Shinbun Shuppan']","None found,",['Ajia-do'],['Manga'],,,1 hr. 18 min.,G - All Ages,6.74,#5686,#14579,920,2,306,"The Ninjutsu Academy students return from summer break to hear that due to one of Komatsuda's mistakes, all their summer homework was mixed up. As a result Kisanta, who received an assignment meant for a sixth year, has gone missing after trying to sneak into Oomagatoki Castle to steal their lord's fundoshi. A group including Shinbei and Kirimaru is sent to rescue him, but since Oomagatoki is at war with Tasogaredoki Castle it might be a difficult mission. At the same time, Ninjutsu Academy receives a request for support from a village troubled by the war, and Rantarou and the remaining students and teachers head there to help out.",[],Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,['Shounen'],,['Comedy'],
175,,집,The House,,,,['Movie'],1,Finished Airing,"Mar 17, 2011",,,"None found,","None found,","None found,",Unknown,"['Drama', 'Fantasy']",,1 hr. 19 min.,G - All Ages,6.37,#7830,#15252,751,2,208,"The House, which echoes of the wildly surreal worlds seen in Spirited Away, focuses on Ga-young, a young woman who moves to an old town where she meets Zipsin, the spirit of a house that is soon to be demolished. Whisked away on an enchanted adventure, Ga-young and Zipsin seek out a new spirit who may be able to help them—and together, they hatch a scheme to save the house from those who don't believe in its magic.",[],Jib,['Kids'],,,
176,Yanaka Nezu Sengagi,YA-NE-SEN a Go Go,YA-NE-SEN a Go Go,,,,['Movie'],1,Finished Airing,"Feb 3, 2011",,,"None found,","None found,","None found,",Original,,,1 min.,G - All Ages,5.35,#12560,#15360,728,0,376,"A short film by ShiShi Yamazaki which depicting herself dancing through the Yanaka, Nezu, and Sendagi areas of Taitou, Tokyo.",[],Ya-Ne-Sen a Go Go,,['Music'],,
177,Pleasant Goat and Big Big Wolf Movie 3: Moon Castle - The Space Adventure,喜羊羊与灰太狼 之兔年顶瓜瓜,Pleasant Goat and Big Big Wolf: Moon Castle - The Space Adventure,,,,['Movie'],1,Finished Airing,"Jan 21, 2011",,,"['Creative Power Entertaining', 'Alpha Group']","None found,","None found,",Unknown,"['Adventure', 'Comedy']",,1 hr. 27 min.,G - All Ages,5.61,#11777,#16294,584,0,205,"The spring festival is around corner, but Mr. wolf doesn't feel happy at all. Mrs. Wolf is going to have baby, but Mr. Wolf can't catch any sheep. What is more, their castle is torn down making them homeless. Mr. Wolf needs to fight back. In the mean time, a sheep from the moon returns and tells the other sheep the secret of the sugar moon. The sheep go to the moon but are followed by wolfs. They are going to have war on the moon. Filled with different sorts of yummy candies, Moon used to be a paradise for those with a sweet tooth. It's also the residence of the Moon fairy and her magical rabbit. But one day the Lord of Bitterness invades Moon with the intention of making their happy life miserable. The rabbit escapes to Earth and seeks help from Pleasant Goat, who then leads a ragtag group of rescuers - including his nemesis Big Big Wolf - to restore peace on Moon. (Source: YesAsia & China Image Film Festival)","['Prequel (Movie) Xi Yangyang Yu Hui Tailang: Hu Hu Sheng Wei', 'Sequel (Movie) Xi Yangyang Yu Hui Tailang: Kaixin Chuang Long Nian']",Xi Yangyang Yu Hui Tailang: Tu Nian Ding Gua Gua,['Kids'],,,
178,"Hybrid Keiji, Himitsukessha Taka no Tsume, Eagle Talon, The Frogman Show",ハイブリッド刑事(デカ),,,,,['Movie'],1,Finished Airing,"Jan 22, 2011",,,"None found,","None found,","None found,",Unknown,,,45 min.,G - All Ages,[],#18815,#17180,489,0,,"A Himitsukessha Taka no Tsume spin-off movie sponsored entirely by Toyota which had a limited theatrical run; in order to promote their hybrid car line. In the film, the Chancellor takes a break from Eagle Talon to become a struggling section chief of the Metropolitan Police Department Hybrid Division (which was born from the consolidation of several ministries for financial reasons).",[],Hybrid Deka,,,['Comedy'],
179,,,,,,,['Movie'],1,Finished Airing,Jan 2011,,,"None found,","None found,","None found,",Original,,,6 min.,G - All Ages,5.87,#10591,#18305,399,1,150,"The term ""KiyaKiya"" comes from the old Japanese expression ""mune ga kiyakiya suru."" I first encountered it in Shibusawa Tatsuhiko's book Introductory Essays on Girls, in the chapter about ""childhood experiences."" The expression, which describes “an enigmatic, nostalgic, disturbing feeling,” or an impression of “deja-vu”, is at the origin of my ""KiyaKiya"" series. In our everyday routine, there are moments when suddenly we feel like something is different; this unexpected change, like in my memory, feels like it has a kind of reality. This impression is at the core of “KiyaKiya” and the related painting and drawing series. (Source: Official website)",[],KiyaKiya,,['Music'],['Avant Garde'],
180,"Old Master Cute, Lao Fuzi Zhi Xiao Shui Hu Chuanqi",老夫子之小水虎传奇,Old Master Q and Little Ocean Tiger,,,,['Movie'],1,Finished Airing,"Jan 27, 2011",,,['Huayi Brothers Animation'],"None found,","None found,",Unknown,,,1 hr. 26 min.,G - All Ages,5.71,#11307,#18401,388,1,121,Fifth Old Master Q animated movie.,"['Prequel (Movie) Lao Fu Zi Fan Dou Zhen Tan', 'Adaptation (Manhua) Old Master Q']",Lao Fu Zi: Xiao Shui Hu Chuan Qi,['Seinen'],,['Comedy'],
181,,롤링 스타즈,Rolling Stars (Movie),,,,['Movie'],1,Finished Airing,"Mar 24, 2011",,,"None found,","None found,","None found,",Unknown,,,1 hr. 23 min.,PG - Children,[],#21417,#19671,304,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Rolling Seutajeu (Movie),['Kids'],['Team Sports'],['Sports'],
182,,ベネチア大学映画先付,,,,,['Movie'],1,Finished Airing,"Feb 9, 2011",,,"None found,","None found,","None found,",Original,,,24 sec.,R+ - Mild Nudity,[],#17106,#21084,225,0,,Shinya Tsukamoto’s animated promo for the Ca' Foscari Cinema in Venice. (Source: Letterboxd),[],Ca' Foscari Cinema,,,['Avant Garde'],
183,,上官海铃,,,,,['Movie'],1,Finished Airing,"Mar 27, 2011",,,"None found,","None found,","None found,",Original,,,50 min.,G - All Ages,[],#14025,#24688,99,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Shangguan Hai Ling,,['School'],['Fantasy'],
184,,とびだす おじゃる丸3D マロは王さま,,,,,['Movie'],1,Finished Airing,"Jan 5, 2011",,,"None found,","None found,","None found,",Original,"['Adventure', 'Comedy', 'Fantasy']",,32 min.,G - All Ages,[],#14932,#25043,94,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Tobidasu Ojarumaru 3D: Maro wa Ousama,['Kids'],,,
185,,我是隻小小鳥,A Little Bird,,,,['Movie'],1,Finished Airing,"Mar 20, 2011",,,"None found,","None found,",['Hu Po Donghua'],Original,,,4 min.,PG - Children,[],#15349,#25235,92,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Wo Shi Zhi Xiao Xiaoniao,['Kids'],,,
186,"Durarara!! Episode 12.5, Durarara!! Episode 25, Dhurarara!!, Dyurarara!!, Dulalala!!, Dullalala!!, DRRR!! OVA",デュラララ!!,Durarara!! Specials,,,,['Special'],2,Finished Airing,"Aug 25, 2010 to Feb 23, 2011",,,['Aniplex'],['Aniplex of America'],"[""Brain's Base""]",['Light novel'],"['Action', 'Comedy', 'Supernatural']",,23 min. per ep.,R - 17+ (violence & profanity),7.84,#957,#1481,"170,968",156,95198,"Celty Sturluson is tasked to deliver a suspicious red handbag as part of her courier duties—the problem is: it is being sought by several organizations. As she makes her way through Ikebukuro toward the place the bag is supposed to be brought to, she is chased by mysterious men speaking a foreign language, and her package ends up dragging many of the city's residents into the conflict. Subsequently, famous actor Yuuhei Hanejima has just arrived in Ikebukuro as part of a special TV program, searching for the best couple to give them a chance to appear in one of his movies. However, Yuuhei Hanejima is actually a stage name for Kasuka Heiwajima, Shizuo's younger brother, and when an anonymous internet user threatens to kill the superstar, this user learns the weight of what that relationship means. Moreover, Shizuo discovers that the one responsible for the attempted attack is the meddlesome pest that he loathes with a burning passion. [Written by MAL Rewrite]",[],Durarara!! Specials,,,,
187,"Keion 2 Special, K-On!! 2nd Season Special, K-On!! Episode 27",けいおん!! 計画!,K-On!!: Plan!,,,,['Special'],1,Finished Airing,"Mar 16, 2011",,,"['Pony Canyon', 'Animation Do']",['Sentai Filmworks'],['Kyoto Animation'],['4-koma manga'],,"['CGDCT', 'Music', 'School']",23 min.,PG-13 - Teens 13 or older,7.85,#932,#1825,"130,642",245,74044,"The summer holidays are coming to an end, but the girls from Houkago Tea Time want to take one more trip before their next semester starts. With countless travel destinations to choose from and as many preferences as there are club members, coming to an agreement seems far-flung. Unable to reach a decision, they remember that they must first apply for new passports. As simple as it may sound, the routine visit to a government office and filing a form soon turns into an all-day adventure for Yui Hirasawa and the rest of the band. [Written by MAL Rewrite]",[],K-On!!: Keikaku!,,,['Comedy'],
188,"Ciel in Wonderland, Welcome to the Phantomhive Family",黒執事II: シエル・イン・ワンダーランド,Black Butler II Specials,,,,['Special'],6,Finished Airing,"Oct 27, 2010 to May 25, 2011",,,['Square Enix'],['Funimation'],['A-1 Pictures'],['Manga'],"['Comedy', 'Supernatural']",,25 min. per ep.,PG-13 - Teens 13 or older,7.39,#2392,#1827,"129,991",363,66110,"According to the Kuroshitsuji website, there are 6 OVAs included in the DVD releases. DVD 2: Ciel in Wonderland (Part 1) This re-imagines the cast of Kuroshitsuji II as characters in Lewis Carroll's Alice in Wonderland story. DVD 3: Welcome to the Phantomhive's This is meant to be like a simulation game. Elizabeth invites a lady (perhaps the viewer) to join her at a ball held at the Phantomhive mansion. DVD 5: The Making of Kuroshitsuji II This is a Hollywood style documentary with behind the scenes interviews with Sebastian, Ciel, Claude and Alois etc. DVD 6: Ciel in Wonderland (Part 2) This re-imagines the cast of Kuroshitsuji II as characters in Lewis Carroll's Alice in Wonderland story. DVD 8: The Tale of William the Shinigami William and Grell have to train new shinigami and reminisce about when they were training partners. DVD 9: The Spider's Intention The life in Trancy household and how those work under Alois is caring for him.",[],Kuroshitsuji II Specials,['Shounen'],['Parody'],,
189,"Kara no Kyoukai: Epilogue, The Garden of Sinners Epilogue, The Garden of Sinners: the Garden of Sinners",劇場版 空の境界 the Garden of sinners 終章,The Garden of Sinners Chapter 8: Epilogue,The Garden of Sinners Teil 8: Epilogue,,,['Special'],1,Finished Airing,"Feb 2, 2011",,,"None found,",['Aniplex of America'],['ufotable'],['Light novel'],,,33 min.,PG-13 - Teens 13 or older,7.21,#3284,#1886,"125,629",341,65181,"While walking home, Mikiya Kokutou comes across a familiar sight: Shiki Ryougi standing by a railing amidst the falling snow, just as when he first met her four years ago. While the two talk of their past and shared experiences, Mikiya realizes that something is strange about Shiki; rather, this is not the woman he has come to know, but an entirely different entity that dwells within Shiki's body... [Written by MAL Rewrite]","['Prequel (Movie) Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go)', 'Sequel (Movie) Kara no Kyoukai Movie: Mirai Fukuin', 'Adaptation (Manga) Kara no Kyoukai: The Garden of Sinners', 'Adaptation (Light Novel) Kara no Kyoukai: The Garden of Sinners']",Kara no Kyoukai Movie 8: Shuushou,,,['Mystery'],
190,"Kimi ni Todoke 2nd Season Episode 00, Unrequited Love, Kimi ni Todoke Recap",君に届け  片想い,Kimi ni Todoke: From Me to You - Unrequited Love,,,,['TV Special'],1,Finished Airing,"Jan 5, 2011",,,"None found,","['NIS America, Inc.']",['Production I.G'],['Manga'],,,23 min.,PG-13 - Teens 13 or older,7.16,#3592,#2504,"82,472",54,41110,"The Kimi ni Todoke story so far, from Kurumi's point of view.","['Sequel (TV) Kimi ni Todoke 2nd Season', '']",Kimi ni Todoke: Kataomoi,['Shoujo'],,['Romance'],
191,"Kampfer: Fur die Liebe, Kämpfer episode 13, Kämpfer episode 14",けんぷファー für die Liebe,Kämpfer für die Liebe,,,,['Special'],2,Finished Airing,"Mar 6, 2011",,,"['Lantis', 'DAX Production', 'RAY']",['Sentai Filmworks'],['Nomad'],['Light novel'],"['Action', 'Comedy', 'Romance', 'Ecchi']","['Harem', 'Magical Sex Shift', 'School']",23 min. per ep.,PG-13 - Teens 13 or older,6.43,#7485,#2923,"63,333",44,34509,"A two-episode special. They are designated as Episodes 13 and 14, and the first episode is a direct sequel to the previous series while the second episode is about the trans-sex of Natsuru.","['Prequel (TV) Kämpfer', 'Adaptation (Manga) Kämpfer', 'Adaptation (Light Novel) Kämpfer', '']",Kämpfer für die Liebe,,,,
192,Hajikechau! Dokidoki Trouble Freezing,はじけちゃう! ドキドキトラブルフリージング,,,,,['Special'],6,Finished Airing,"Mar 30, 2011 to Aug 24, 2011",,,['Media Factory'],['Funimation'],['A.C.G.T.'],['Manga'],"['Action', 'Comedy', 'Ecchi']",,3 min. per ep.,R+ - Mild Nudity,6.55,#6794,#3432,"47,054",28,24933,These episodes focus on ecchi and comedy and don't have anything to do with the main story of Freezing.,[],Freezing Specials,['Seinen'],,,
193,"Toaru Majutsu no Index-tan II Specials, A Certain Magical Index-tan II",とある魔術のいんでっくすたん,A Certain Magical Index II: Specials,,,,['Special'],2,Finished Airing,"Jan 26, 2011 to Jun 22, 2011",,,"None found,","None found,",['J.C.Staff'],['Light novel'],,,10 min. per ep.,PG-13 - Teens 13 or older,6.87,#5002,#3773,"39,781",34,16367,New series of shorts featuring Index-tan.,"['Prequel (Special) Toaru Majutsu no Index-tan', 'Sequel (Special) Toaru Majutsu no Index-tan III']",Toaru Majutsu no Index-tan II,,['Parody'],['Comedy'],
194,"Hyakka Ryouran ~Otome Ureshi Hazukashi Shoshi no Chigiri~, Hyakka Ryouran: Samurai Girls OVA",百花繚乱 サムライガールズ 〜乙女♥嬉し恥ずかし将士の契り〜,,,,Samurai Girls: 6 Mini-OAV,['Special'],6,Finished Airing,"Nov 25, 2010 to Apr 27, 2011",,,['Hobby Japan'],['Sentai Filmworks'],['Arms'],['Light novel'],,,3 min. per ep.,R+ - Mild Nudity,6.61,#6460,#4621,"25,807",13,11855,Special episodes added to DVDs and Blu-rays.,[],Hyakka Ryouran: Samurai Girls Specials,,,['Ecchi'],
195,"Hetalia World Series Extra Episodes, Hetalia=Fantasia",ヘタリア World Series エクストラエピソード,Hetalia World Series Extra Episodes,,,,['Special'],4,Finished Airing,"Mar 25, 2011 to Sep 24, 2012",,,['Frontier Works'],['Funimation'],['Studio Deen'],['Web manga'],,"['Historical', 'Parody']",5 min. per ep.,PG-13 - Teens 13 or older,7.43,#2237,#4696,"24,821",35,11734,Extra episodes of Hetalia World Series. Includes: - Hetalia Extra 1: Chatty Nordics - Hetalia Extra 2: Celebrating Halloween - Hetalia Extra 3: Previously in Hetalia - Hetalia Extra 4: Hetalia = Fantasia,"['Adaptation (Manga) Hetalia Axis Powers', '']",Hetalia World Series Specials,,,['Comedy'],
196,"Kawamo wo Suberu Kaze, A Wind Skimming the River's Surface, Dokoka Dewanai Koko, Yuuge, Jinsei Best 10",大人女子のアニメタイム,,,,,['TV Special'],4,Finished Airing,"Jan 7, 2011 to Mar 24, 2013",,,['NHK'],"None found,","['Bones', 'Production Reed', 'The Answer Studio', 'WAO World']",Novel,"['Drama', 'Romance']",,25 min. per ep.,R - 17+ (violence & profanity),7.36,#2522,#4865,"22,843",54,7540,"Kawamo wo Suberu Kaze Returning to Japan to visit her parents after five years abroad, Noriko does not know what to expect. While some things in Kanazawa have changed and some things have stayed the same, Noriko cannot help but dredge up memories of her youth and secrets she thought she had left behind. Yuuge Trapped in a loveless marriage, Mimi has little excitement in her life until a rendezvous with the local garbage man, Kou, turns into something more. Now living with Kou—but still married to someone else—Mimi reflects on the decisions that brought her to this point and whether she should prioritize appearances or her happiness. Jinsei Best Ten Hatoko Nikawa has a habit of reflecting on her ""best ten,"" the most memorable moments of her life, but is somewhat dismayed that, despite her 39 years on Earth, her best ten moments all occurred before her 18th birthday. Hearing that her middle school reunion is coming up, Hatoko hopes to reunite with her first love without knowing how much he has changed or whether he can live up to her expectations. Dokoka Dewanai Koko With an adult son who sleeps all day, a daughter who barely returns home, and a husband who lost his job, Maho Katou bears a lot of stress. Working nights at a local store to support her family, she has little time for sleep or pleasure. With Maho constantly overexerting herself, it may only be a matter of time until she collapses under pressure. [Written by MAL Rewrite]",[],Otona Joshi no Anime Time,['Josei'],['Adult Cast'],,
197,Mitsudomoe Special,みつどもえ OPPAI IPPAI ママ元気,,,,,['Special'],1,Finished Airing,"Feb 23, 2011",,,['Lantis'],"None found,",['Bridge'],['Manga'],,"['Gag Humor', 'School']",23 min.,PG-13 - Teens 13 or older,7.52,#1898,#5196,"19,511",13,10466,A special unaired episode included in the 7th DVD/Blu-ray volume.,"['Adaptation (Manga) Mitsudomoe', '']",Mitsudomoe: Oppai Ippai Mama Genki,['Shounen'],,['Comedy'],
198,"Gosick Recap, Haru Kitaru Gosick Special: Utsukushiki Kaibutsu wa Kondon no Saki wo Miru",春来たるGOSICKスペシャル-美しき怪物は混沌の先を視みる-,,,,,['TV Special'],1,Finished Airing,"Mar 26, 2011",,,"None found,","None found,",['Bones'],['Light novel'],,,13 min.,R - 17+ (violence & profanity),7.08,#3996,#5437,"17,257",29,5986,"Recap episode. The first part of the episode consists of the recap, the second part consists of some interviews with the cast.",[],Gosick: Utsukushiki Kaibutsu wa Konton no Sen wo Shimiru,,['Historical'],['Mystery'],
199,"Kuragehime Heroes☆, Kuragehime Specials",海月姫 英雄列伝☆,Princess Jellyfish Specials,,,,['Special'],4,Finished Airing,"Jan 28, 2011 to Apr 22, 2011",,,['Asmik Ace'],['Funimation'],"[""Brain's Base""]",['Manga'],,,5 min. per ep.,PG-13 - Teens 13 or older,6.55,#6746,#5529,"16,513",15,6492,"Short episodes included in Blu-ray and DVD release, adapting the side story ""Kuragehime Heroes☆"", a spin-off manga serialized in Kiss Plus magazine. Supporting characters are featured in short chapters.","['Adaptation (Manga) Kuragehime Gaiden: Barakura - Bara no Aru Kurashi', '']",Kuragehime: Eiyuu Retsuden☆,['Josei'],['Visual Arts'],['Comedy'],
200,"Haiyoru! Nyaruani: Remember My Love(craft-sensei) Episode 12, Haiyore! Nyaruko-san, Haiyoru! Nyarl-ani: Remember My Love(craft-sensei) Episode 12",這いよる!ニャルアニ リメンバー・マイ・ラブ(クラフト先生),Haiyoru! Nyaruani: Remember My Mr. Lovecraft,,Haiyoru! Nyaruani: Remember My Mr. Lovecraft Episodio 12 (An Afterword,,['Special'],1,Finished Airing,"Mar 15, 2011",,,"None found,","None found,",['DLE'],['Light novel'],"['Comedy', 'Sci-Fi']",,5 min.,PG-13 - Teens 13 or older,6.16,#9063,#5875,"14,100",3,6046,A DVD Special of Haiyoru! Nyaruani: Remember My Love(craft-sensei) which is also episode 12 of the series and takes place after the last episode of the anime.,"['Prequel (TV) Haiyoru! Nyaruani: Remember My Love(craft-sensei)', '']",Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,,,,
201,,バカとテストと召喚獣 ～祭～ 選択肢以降のみ,,,,,['Special'],6,Finished Airing,"Feb 23, 2011 to Mar 30, 2011",,,"None found,","None found,",['SILVER LINK.'],['Light novel'],,,3 min. per ep.,PG-13 - Teens 13 or older,6.94,#4644,#5882,"14,068",11,5114,Specials included in the Baka to Test to Shoukanjuu: Matsuri BD/DVD volumes featuring alternative endings to the OVA episodes.,[],Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,,['School'],['Comedy'],
202,"Pocket Monsters: Diamond & Pearl Tokubetsu-hen, Pocket Monsters: Diamond & Pearl Specials, Pokemon: Battle Dimension, Pokémon Diamond & Pearl: Battle Dimension, Pokémon Diamond, Pearl & Platinum, Pokémon: Diamond and Pearl Platinum",ポケットモンスター ダイヤモンド・パール 特別編,,,,,['TV Special'],2,Finished Airing,"Feb 3, 2011",,,"None found,","None found,",['OLM'],Game,"['Action', 'Comedy', 'Fantasy']",,24 min. per ep.,PG - Children,6.93,#4689,#6176,"12,409",5,5743,One-hour special split into 2 episodes during the airing of Pokemon Best Wishes! featuring the old characters from the Diamond & Pearl series Hikari and Takeshi with their Pokemon.,[],Pokemon Diamond & Pearl Specials,['Kids'],,,
203,.hack//Quantum Specials,.hack//Quantum 映像特典 それいけ！ぼくらのチムチムちゃん！！,".hack//Quantum: Go, Our Chim Chims!!",,,,['Special'],3,Finished Airing,"Jan 28, 2011 to Apr 7, 2011",,,['Bandai Visual'],"None found,",['Kinema Citrus'],Original,,,3 min. per ep.,PG-13 - Teens 13 or older,6.30,#8236,#7151,"8,714",3,2776,DVD specials for .hack//Quantum. Main girls are being very special creatures and take lessons about the anime.,[],.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,,['Video Game'],['Comedy'],
204,,ヒーローマン,,,,,['Special'],3,Finished Airing,"Sep 22, 2010 to Mar 16, 2011",,,"None found,","None found,",['Bones'],Original,"['Action', 'Sci-Fi']","['Mecha', 'Super Power']",4 min. per ep.,PG-13 - Teens 13 or older,6.33,#8075,#10258,"3,264",1,1192,"Heroman specials released in DVD/BD volumes 2, 5 and 8.",[],Heroman Specials,,,,
205,,ちびちび演義 真・恋姫ふらっしゅ～張飛、孫尚香、袁術、三国志するのこと～,,,,,['Special'],1,Finished Airing,"Feb 2, 2011",,,"None found,","None found,","None found,",Visual novel,"['Adventure', 'Comedy', 'Fantasy', 'Ecchi']",,17 min.,R+ - Mild Nudity,6.19,#8887,#11819,"2,054",0,478,A special included in the DVD of Shin Koihime†Musou: Otome Tairan OVA and the BD-BOX of Shin Koihime†Musou: Otome Tairan.,[],Shin Koihime†Musou: Otome Tairan OVA Omake,,,,
206,,マイの魔法と家庭の日,,,,,['TV Special'],1,Finished Airing,"Feb 20, 2011",,,"['Lantis', 'Magic Capsule']","None found,",['P.A. Works'],Original,,,29 min.,G - All Ages,5.82,#10831,#11942,"1,979",2,773,The main character Tatsumi Mai is a girl who uses magic to understand the feelings of people.,[],Mai no Mahou to Katei no Hi,,,['Drama'],
207,Doraemon Crayon Shin-chan Haru da! Eiga da! 3-Jikan Anime Matsuri 2,ドラえもん (2005) Specials,,,,,['TV Special'],Unknown,Currently Airing,"Apr 15, 2005 to ?",,,"None found,","None found,",['Shin-Ei Animation'],Unknown,,,45 min.,PG - Children,6.79,#5402,#12791,"1,502",5,469,"59 Doraemon (2005) TV Specials exist as of January 24, 2018.",[],Doraemon (2005) Specials,['Seinen'],,['Comedy'],
208,Shimanchu MiRiKa Special,島んちゅMiRiKa,,,,,['TV Special'],1,Finished Airing,"Mar 21, 2011",,,"None found,","None found,","None found,",Original,,,24 min.,G - All Ages,5.29,#12716,#14985,821,0,266,"An original anime project promoting the local Okinawa agricultural and industrial businesses and sponsored by the Okinawa Prefecture. Set in Japan's Okinawa Prefecture the story is about three girls who are into music, dance, Okinawan stage productions and karate. (Source: AniDB)",[],Shimanchu MiRiKa,,['Performing Arts'],['Slice of Life'],
209,TV Asahi Josei Announcer Collab Kikaku,Peeping Life（ピーピング・ライフ） -The Perfect Evolution-,,,,,['Special'],3,Finished Airing,"Jan 27, 2011",,,['CoMix Wave Films'],"None found,","None found,",Original,"['Comedy', 'Slice of Life']",,3 min. per ep.,G - All Ages,5.41,#12380,#15720,668,0,209,3 bonus episodes centering around TV Asahi's female announcers.,[],Peeping Life: The Perfect Evolution Specials,,,,
210,"Soukou Kihei Votoms: Case,Irvine Picture Drama",装甲騎兵ボトムズ Case;IRVINE「顛末」,,,,,['Special'],1,Finished Airing,"Feb 25, 2011",,,"None found,","None found,","None found,",Original,"['Comedy', 'Sci-Fi', 'Ecchi']",,3 min.,PG-13 - Teens 13 or older,[],#14568,#17390,467,0,,Picture drama included in the Soukou Kihei Votoms: Case;Irvine Blu-ray/DVD release.,[],Soukou Kihei Votoms: Case;Irvine - Tenmatsu,,,,
211,"Paper Rabbit Rope: Global Warming, Kamiusagi Rope: Ondan-ka, Kamiusagi Rope: Job Hunting,  Kamiusagi Rope: Shuukatsu",紙兎ロペ 温暖化,,,,,['Special'],2,Finished Airing,"Jan 28, 2011",,,"None found,","None found,","None found,",Original,"['Comedy', 'Slice of Life']",,2 min. per ep.,G - All Ages,[],#19284,#18151,409,0,,Chronologically these are 13th and 15th episodes of the 1st series included on the DVD release in 2011.,[],Kamiusagi Rope Specials,,,,
212,World Tavel Music,おんがく世界りょこう,,,,,['TV Special'],4,Finished Airing,"Mar 7, 2011 to Sep 19, 2014",,,['NHK'],"None found,","None found,",Original,,,5 min. per ep.,G - All Ages,[],#20845,#19440,317,0,,Stop-motion animation using clay and puppets follows a musician and hit cat traveling the world and learning about music in different cultures while spreading their own songs.,[],Ongaku Sekai Ryokou,['Kids'],['Music'],,
213,,つぶやき隊,,,,,['Special'],2,Finished Airing,"Mar 25, 2011",,,"None found,","None found,","None found,",Original,,,5 min. per ep.,R+ - Mild Nudity,[],#15016,#20332,267,0,,"The 1st DVD release of Tsubuyaki-tai lists two ""adult"" specials.","['Prequel (ONA) Tsubuyaki-tai', '']",Tsubuyaki-tai Specials,,,['Comedy'],
214,,ティーチ,Teach,,,,['TV Special'],5,Finished Airing,"Jan 10, 2011 to Mar 23, 2016",,,['NHK'],"None found,","None found,",Unknown,,,5 min. per ep.,G - All Ages,[],#14788,#20330,267,0,,Teach is a curious monkey who travels the world listening to funny stories and listening to a wide variety of music.,[],Teach,['Kids'],['Music'],['Adventure'],
215,,埼玉県在住、フジヤマオサム、33歳、無職(ニート)。～フジログ入門編～,,,,,['Special'],4,Finished Airing,"Feb 18, 2011",,,"None found,","None found,","None found,",Original,,,1 min. per ep.,PG-13 - Teens 13 or older,[],#21522,#20511,258,0,,"DVD exclusive episodes, chronologically episode 26-29.","['Prequel (ONA) Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen', '']","Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials",,,['Comedy'],
