,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
10,"Ookami Shoujo to Kuroouji, Wolf Girl & Black Prince",オオカミ少女と黒王子,Wolf Girl & Black Prince,Wolf Girl & Black Prince,Ookami Shoujo to Kuro Ouji: Wolf Girl & Black Prince,Wolf Girl and Black Prince,['TV'],12,Finished Airing,"Oct 5, 2014 to Dec 21, 2014",['Fall 2014'],Sundays at 22:00 (JST),"['VAP', 'Yomiuri Telecasting', 'Nippon Television Network', 'Shueisha', 'Yomiuri TV Enterprise']",['Sentai Filmworks'],['TYO Animations'],['Manga'],"['Comedy', 'Romance']",,['Shoujo'],23 min. per ep.,PG-13 - Teens 13 or older,7.00,#4401,#491,"486,869","1,970",262421,"Erika Shinohara has taken to lying about her romantic exploits to earn the respect of her new friends. So when they ask for a picture of her ""boyfriend,"" she hastily snaps a photo of a handsome stranger, whom her friends recognize as the popular and kind-hearted Kyouya Sata. Trapped in her own web of lies and desperately trying to avoid humiliation, Erika explains her predicament to Kyouya, hoping he will pretend to be her boyfriend. But Kyouya is not the angel he appears to be: he is actually a mean-spirited sadist who forces Erika to become his ""dog"" in exchange for keeping her secret. Begrudgingly accepting his deal, Erika soon begins to see glimpses of the real Kyouya beneath the multiple layers of his outer persona. As she finds herself falling for him, she can't help but question if he will ever feel the same way about her. Will Kyouya finally make an honest woman out of Erika, or is she destined to be a ""wolf girl"" forever? [Written by MAL Rewrite]","['Adaptation (Manga) Ookami Shoujo to Kuro Ouji', '']",Ookami Shoujo to Kuro Ouji,['School'],,
11,White Box,SHIROBAKO,Shirobako,,,,['TV'],24,Finished Airing,"Oct 9, 2014 to Mar 26, 2015",['Fall 2014'],Thursdays at 23:30 (JST),"['Sotsu', 'Movic', 'Warner Bros. Japan', 'KlockWorx', 'Showgate', 'Infinite', 'Imagine']",['Sentai Filmworks'],['P.A. Works'],Original,"['Award Winning', 'Comedy', 'Drama']","['Adult Cast', 'Otaku Culture', 'Workplace']",,24 min. per ep.,PG-13 - Teens 13 or older,8.27,#316,#528,"457,122","6,250",146111,"It all started in Kaminoyama High School, when five best friends—Aoi Miyamori, Ema Yasuhara, Midori Imai, Shizuka Sakaki, and Misa Toudou—discovered their collective love for all things anime and formed the animation club. After making their first amateur anime together and showcasing it at the culture festival, the group vows to pursue careers in the industry, aiming to one day work together and create their own mainstream show. Two and a half years later, Aoi and Ema have managed to land jobs at the illustrious Musashino Animation production company. The others, however, are finding it difficult to get their dream jobs. Shizuka is feeling the weight of not being recognized as a capable voice actor, Misa has a secure yet unsatisfying career designing 3D models for a car company, and Midori is a university student intent on pursuing her dream as a story writer. These five girls will learn that the path to success is one with many diversions, but dreams can still be achieved through perseverance and a touch of eccentric creativity. [Written by MAL Rewrite]","['Sequel (Movie) Shirobako Movie', 'Adaptation (Manga) Shirobako: Kaminoyama Koukou Animation Doukoukai', 'Adaptation (Light Novel) Shirobako: Introduction', '']",Shirobako,,,
12,,ワールドトリガー,World Trigger,,,,['TV'],73,Finished Airing,"Oct 5, 2014 to Apr 3, 2016",['Fall 2014'],Sundays at 06:30 (JST),['TV Asahi'],['Sentai Filmworks'],['Toei Animation'],['Manga'],"['Action', 'Sci-Fi']",,['Shounen'],23 min. per ep.,PG-13 - Teens 13 or older,7.58,#1663,#547,"445,074","2,987",153377,"When a gate to another world suddenly opens on Earth, Mikado City is invaded by strange creatures known as ""Neighbors,"" malicious beings impervious to traditional weaponry. In response to their arrival, an organization called the Border Defense Agency has been established to combat the Neighbor menace through special weapons called ""Triggers."" Even though several years have passed after the gate first opened, Neighbors are still a threat and members of Border remain on guard to ensure the safety of the planet. Despite this delicate situation, members-in-training, such as Osamu Mikumo, are not permitted to use their Triggers outside of headquarters. But when the mysterious new student in his class is dragged into a forbidden area by bullies, they are attacked by Neighbors, and Osamu has no choice but to do what he believes is right. Much to his surprise, however, the transfer student Yuuma Kuga makes short work of the aliens, revealing that he is a humanoid Neighbor in disguise. [Written by MAL Rewrite]","['Sequel (TV) World Trigger 2nd Season', 'Adaptation (Manga) World Trigger']",World Trigger,,,
13,"InoBato, Inou-Battle in the Usually Daze., Inou Battle Within Everyday Life",異能バトルは日常系のなかで,When Supernatural Battles Became Commonplace,When Supernatural Battle Became Commonplace,When Supernatural Battle Became Commonplace: Inou-Battle wa Nichijou-kei no Naka de,,['TV'],12,Finished Airing,"Oct 7, 2014 to Dec 23, 2014",['Fall 2014'],Tuesdays at 02:05 (JST),"['TV Tokyo', 'Sotsu', 'Half H.P Studio', 'Ultra Super Pictures', 'DIVE II Entertainment', 'Avex Pictures']",['Sentai Filmworks'],['Trigger'],['Light novel'],,"['Harem', 'School', 'Super Power']",,24 min. per ep.,PG-13 - Teens 13 or older,7.04,#4216,#555,"440,518",951,203313,"During a Literature Club meeting, the four club members—along with their faculty adviser's niece—suddenly find themselves with supernatural powers. Now capable of fabricating black flames, resident chuunibyou Jurai Andou is the most ecstatic about their new abilities; unfortunately, his own is only for show and unable to accomplish anything of substance. Moreover, he is completely outclassed by those around him: fellow club member Tomoyo Kanzaki manipulates time, Jurai's childhood friend Hatoko Kushikawa wields control over the five elements, club president Sayumi Takanashi can repair both inanimate objects and living things, and their adviser's niece Chifuyu Himeki is able to create objects out of thin air. However, while the mystery of why they received these powers looms overhead, very little has changed for the Literature Club. The everyday lives of these five superpowered students continue on, albeit now tinged with the supernatural. [Written by MAL Rewrite]","['Adaptation (Manga) Inou-Battle wa Nichijou-kei no Naka de', 'Adaptation (Light Novel) Inou-Battle wa Nichijou-kei no Naka de']",Inou-Battle wa Nichijou-kei no Naka de,,['Comedy'],
14,,神撃のバハムート GENESIS,Rage of Bahamut: Genesis,Rage of Bahamut: Genesis,Rage of Bahamut: Genesis,Rage of Bahamut: Genesis,['TV'],12,Finished Airing,"Oct 6, 2014 to Dec 29, 2014",['Fall 2014'],Mondays at 23:30 (JST),"['NBCUniversal Entertainment Japan', 'Cygames']",['Funimation'],['MAPPA'],Card game,"['Action', 'Adventure', 'Fantasy']",,,24 min. per ep.,R - 17+ (violence & profanity),7.61,#1561,#572,"425,917","1,700",183990,"Thousands of years ago, the ancient dragon Bahamut wrought havoc upon the land of Mistarcia, a world where both gods and demons live amongst mankind. Working together to prevent the world's destruction, the rival deities barely managed to seal Bahamut, agreeing to split the key between them so that the dragon would remain eternally imprisoned. With the world safe from the destruction of Bahamut, it is business as usual for bounty hunters like Favaro Leone. Living a laid-back, self-serving lifestyle, the amoral Favaro goes about his work while on the run from fellow bounty hunter Kaisar Lidfard, a righteous man who swears vengeance upon Favaro. However, Favaro's carefree life is thrown into chaos when he meets Amira, a mysterious woman who holds half of the key to the world's fragile peace. Shingeki no Bahamut: Genesis tells the story of a group of unlikely heroes who find themselves caught in the middle of an epic clash between gods and demons, forced to carve their own path in the face of the imminent storm. [Written by MAL Rewrite]","['Sequel (ONA) Shingeki no Bahamut: Genesis - Short Story', 'Sequel (TV) Shingeki no Bahamut: Virgin Soul']",Shingeki no Bahamut: Genesis,,,
15,"Madan no Ou to Senki, The King of the Magic Bullet and Vanadis",魔弾の王と戦姫 (ヴァナディース),Lord Marksman and Vanadis,Lord Marksman and Vanadis,Lord Marksman y Vanadis,Madan no Ô to Vanadis,['TV'],13,Finished Airing,"Oct 4, 2014 to Dec 27, 2014",['Fall 2014'],Saturdays at 20:00 (JST),"['Media Factory', 'Movic']",['Funimation'],['Satelight'],['Light novel'],"['Action', 'Adventure', 'Fantasy', 'Ecchi']","['Harem', 'Military']",,24 min. per ep.,R - 17+ (violence & profanity),7.10,#3894,#666,"376,008","1,053",185984,"In a fantasy version of Europe, a war between enemy countries is brewing. One of these countries, Zhcted, has its seven regions ruled by War Maidens, known as Vanadis. Equipped with powerful dragon-carved weapons, Eleonora ""Elen"" Viltaria, one of the Vanadis, launches an invasion against their neighboring rival country of Brune. Eventually, Tigrevurmud ""Tigre"" Vorn, a young archer and an earl for Brune's region of Alsace, has his entire army decimated at Elen's hands. In a strange twist of events, Elen spares Tigre, and gives him the order, ""Become mine!"" What could be the meaning behind this new alliance? Adapted from the light novel written by Tsukasa Kawaguchi, Madan no Ou to Vanadis is an epic adventure filled with complex war tactics and beautiful women. Trapped in a multinational conflict, Tigre and Elen are swept up in a war filled with dark secrets, conspiracies, and corruption. [Written by MAL Rewrite]","['Adaptation (Manga) Madan no Ou to Vanadis', 'Adaptation (Light Novel) Madan no Ou to Vanadis']",Madan no Ou to Vanadis,,,
16,Danna ga Nani wo Itteiru ka Wakaranai Ken,旦那が何を言っているかわからない件,I Can't Understand What My Husband Is Saying,I Can't Understand What My Husband Is Saying,No Puedo Entender lo que Dice mi Esposo,,['TV'],13,Finished Airing,"Oct 3, 2014 to Dec 26, 2014",['Fall 2014'],Fridays at 01:00 (JST),"['DAX Production', 'Dream Creation']","None found,",['Seven'],['4-koma manga'],"['Comedy', 'Romance']","['Adult Cast', 'Otaku Culture']",,3 min. per ep.,PG-13 - Teens 13 or older,7.27,#3009,#695,"362,872",830,189865,"Though they couldn't be any more different, love has managed to blossom between Hajime Tsunashi, a hardcore otaku who shuts himself in at home while making a living off his blog, and his wife Kaoru—a hard-working office lady who, in contrast, is fairly ordinary, albeit somewhat of a crazy drunk. As this unlikely couple discovers, love is much more than just a first kiss or a wedding; the years that come afterward in the journey of marriage brings with it many joys as well as challenges. Whether due to their quirky personalities or the peculiar people surrounding them, Hajime and Kaoru find themselves caught up in a variety of baffling and ridiculous antics. But despite the struggles they face, the love that ties them together spurs them to move forward and strive to become better people in order to bring their partner happiness. [Written by MAL Rewrite]","['Sequel (TV) Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me', 'Adaptation (Manga) Danna ga Nani wo Itteiru ka Wakaranai Ken']",Danna ga Nani wo Itteiru ka Wakaranai Ken,,,
17,Mushishi Zoku Shou 2nd Season,蟲師 続章,Mushi-shi: Next Passage Part 2,,,,['TV'],10,Finished Airing,"Oct 19, 2014 to Dec 21, 2014",['Fall 2014'],Sundays at 00:30 (JST),"['Aniplex', 'Kodansha', 'Delfi Sound']",['Aniplex of America'],['Artland'],['Manga'],"['Adventure', 'Mystery', 'Slice of Life', 'Supernatural']","['Adult Cast', 'Historical', 'Iyashikei']",['Seinen'],23 min. per ep.,PG-13 - Teens 13 or older,8.72,#57,#930,"277,359","1,526",111189,"Ghostly, primordial beings known as Mushi continue to cause mysterious changes in the lives of humans. The travelling Mushishi, Ginko, persists in trying to set right the strange and unsettling situations he encounters. Time loops, living shadows, and telepathy are among the overt effects of interference from Mushi, but more subtle symptoms that take years to be noticed also rouse Ginko's concern as he passes from village to village. Through circumstance, Ginko has become an arbiter, determining which Mushi are blessings and which are curses. But the lines that he seeks to draw are subjective. Some of his patients would rather exercise their new powers until they are utterly consumed by them; others desperately strive to rid themselves of afflictions which are in fact protecting their lives from devastation. Those who cross paths with Mushi must learn to accept seemingly impossible consequences for their actions, and heal wounds they did not know they had. Otherwise, they risk meeting with fates beyond their comprehension. [Written by MAL Rewrite]","['Prequel (TV) Mushishi Zoku Shou', 'Prequel (TV Special) Mushishi Zoku Shou: Odoro no Michi', 'Sequel (Movie) Mushishi Zoku Shou: Suzu no Shizuku', 'Adaptation (Manga) Mushishi']",Mushishi Zoku Shou 2nd Season,,,
18,,TERRA FORMARS [テラフォーマーズ],,,,,['TV'],13,Finished Airing,"Sep 27, 2014 to Dec 20, 2014",['Fall 2014'],Saturdays at 00:30 (JST),"['Warner Bros. Japan', 'SANZIGEN', 'Ultra Super Pictures', 'MAGES.', 'Good Smile Company', 'Shueisha', 'Animatic']",['VIZ Media'],['LIDENFILMS'],['Manga'],"['Action', 'Horror', 'Sci-Fi', 'Suspense']","['Gore', 'Space', 'Survival']",['Seinen'],24 min. per ep.,R - 17+ (violence & profanity),6.98,#4482,#1093,"238,258",642,119861,"During the 21st century, humanity attempted to colonize Mars by sending two species which could endure the harsh environment of the planet to terraform it—algae and cockroaches. However, they did not anticipate the species' remarkable ability to adapt. Now in the 26th century, a lethal disease known as the Alien Engine Virus has arrived on Earth, and the cure is suspected to be found only on Mars. The problem is, Mars in the present is overrun by creatures known as ""Terraformars,"" incredibly powerful and intelligent humanoid cockroaches that mutated from those originally sent to the planet. The Annex I team, consisting of a hundred men and women genetically enhanced with characteristics of powerful organisms from earth, has been sent to Mars on a mission to find the cause of the Alien Engine Virus and to help cure humanity—signalling the start of the crew's fight for survival. [Written by MAL Rewrite]","['Prequel (OVA) Terra Formars: Bugs 2-hen', 'Sequel (TV) Terra Formars: Revenge', 'Adaptation (Manga) Terra Formars', '']",Terra Formars,,,
19,,クロスアンジュ 天使と竜の輪舞〈ロンド〉,Cross Ange: Rondo of Angel and Dragon,CROSS ANGE Rondo of Angel and Dragon,Cross Ange Tenshi to Ryuu no Rondo,CROSS ANGE Rondo of Angel and Dragon,['TV'],25,Finished Airing,"Oct 5, 2014 to Mar 29, 2015",['Fall 2014'],Sundays at 01:30 (JST),"['Starchild Records', 'Bandai Namco Live Creative', 'Bandai Namco Games', 'Docomo Anime Store', 'Fields', 'Bandai Channel']",['Sentai Filmworks'],['Sunrise'],Original,"['Action', 'Fantasy', 'Sci-Fi']","['Gore', 'Mecha', 'Military']",,23 min. per ep.,R - 17+ (violence & profanity),7.38,#2446,#1200,"215,991","1,767",87909,"Angelise Ikaruga Misurugi is the first princess of the noble Misurugi Empire. The kingdom has seen great power and prosperity due to the advancement of the revolutionary technology known as ""Mana,"" an abstract bending of light that has reduced the world's problems of war and pollution to a timeless peace. However, not all are blessed with the ability to wield Mana. Those who cannot are labeled ""Norma,"" outcasts of society who are considered a threat to civilization and live under constant persecution, and Angelise herself is one of many who want the Norma exterminated. But as Angelise's sixteenth birthday commences, it is discovered in a shocking revelation that she is actually a Norma. Chaos ensues, the public is outraged, and the once adored princess is exiled to Arzenal: a remote military base where Normas are forced into conscription. Now, the former royal must adapt to a harsh and vastly different lifestyle; piloting mechanical robots known as ""Paramail"" to fend off large, devastating beasts referred to as DRAGONs. However, a sinister truth about these savage creatures threatens to change everything. [Written by MAL Rewrite]","['Adaptation (Manga) Cross Ange: Tenshi to Ryuu no Rondo', '']",Cross Ange: Tenshi to Ryuu no Rondo,,,
20,"Hitsugi no Chaika 2nd Season, Hitsugi no Chaika Second Season",棺姫のチャイカ AVENGING BATTLE,Chaika -The Coffin Princess- Avenging Battle,Chaika Die Sargprinzessin: Avenging Battle,Chaika - The Coffin Princess - Avenging Battle,,['TV'],10,Finished Airing,"Oct 9, 2014 to Dec 11, 2014",['Fall 2014'],Thursdays at 01:05 (JST),"['Kadokawa Shoten', 'flying DOG', 'Fujimi Shobo']",['Sentai Filmworks'],['Bones'],['Light novel'],"['Action', 'Adventure', 'Fantasy', 'Romance']",,,23 min. per ep.,R - 17+ (violence & profanity),7.16,#3593,#1215,"213,312",205,112803,"The search for the remains of Emperor Gaz continues. Chaika still in search of knowing who she really is and what her purpose is. Similarly, the Red Chaika continues the search for the rest of Emperor Gaz's remains. The Gillette corporation continues the mission to catch every last Chaika. In their adventure they give a revealing account kept secret by the Emperor, which Chaika, Fredrica, Toru, and Akari decide to uncover. (Source: ANN, edited)","['Prequel (TV) Hitsugi no Chaika', 'Adaptation (Manga) Hitsugi no Chaika', 'Adaptation (Light Novel) Hitsugi no Chaika', '']",Hitsugi no Chaika: Avenging Battle,,,
21,GuguKoku,繰繰れ！コックリさん,,,,,['TV'],12,Finished Airing,"Oct 6, 2014 to Dec 22, 2014",['Fall 2014'],Mondays at 01:05 (JST),"['TV Tokyo', 'Frontier Works', 'Media Factory', 'Nihon Ad Systems', 'Sony Music Communications']",['Sentai Filmworks'],['TMS Entertainment'],['4-koma manga'],"['Comedy', 'Supernatural']",,['Shounen'],24 min. per ep.,PG-13 - Teens 13 or older,7.55,#1776,#1367,"187,910","1,070",81486,"Gugure! Kokkuri-san is an eccentric comedy centered around the self-proclaimed doll, Kohina Ichimatsu. Her uneventful life goes from plain to absurd when she summons a fox spirit by the name of Kokkuri-san. But contrary to popular belief, he is not the omniscient, answer-granting spirit from the legend anymore. The loss of believers in modern society has rendered him powerless. Upon meeting the bizarre girl who summoned him, Kokkuri-san is shocked to discover that Kohina not only lives alone, but survives on just cup ramen! Filled with concern for the young girl, he takes it upon himself to ensure that Kohina has proper meals and lives a decent life. Thus begin Kokkuri-san's less-than-hopeful endeavors and their peculiar life together. [Written by MAL Rewrite]","['Adaptation (Manga) Gugure! Kokkuri-san', '']",Gugure! Kokkuri-san,['Gag Humor'],,
22,"Ore, Twin tails ni Narimasu.",俺、ツインテールになります。,Gonna be the Twin-Tail!!,Gonna be the Twin-Tail!!,"Ore, Twintails ni Narimasu",Gonna Be the Twin-Tail!!,['TV'],12,Finished Airing,"Oct 10, 2014 to Dec 26, 2014",['Fall 2014'],Fridays at 01:46 (JST),"['Pony Canyon', 'TBS', 'DAX Production', 'Daiichikosho', 'Shogakukan']",['Funimation'],['Production IMS'],['Light novel'],"['Action', 'Comedy', 'Romance', 'Sci-Fi']","['Magical Sex Shift', 'Parody', 'School']",,24 min. per ep.,PG-13 - Teens 13 or older,6.42,#7618,#1530,"164,925",554,67989,"Twintails: the glory of all mankind—or at least that is what first-year high school student Souji Mitsuka believes. At school, Souji spends most of his time daydreaming and rating girls' twintails, even going as far as creating a club dedicated to the hairstyle. His obsession does not go unnoticed, however; when monsters from outer space attack Earth and claim the world's twintails for themselves, a strange woman named Twoearle enlists Souji to fight back using twintails of his own! By transforming into the twin-tailed warrior Tail Red, Souji combats the vicious alien organization known as Ultimegil, whose main goal is to colonize Earth and steal everyone's spiritual energy, or ""attribute power."" Alongside fellow twin-tailed fighters Aika Tsube and Erina Shindou, Souji must find a way to defeat the invading army and defend the twintails he holds so dear. [Written by MAL Rewrite]","['Adaptation (Manga) Ore, Twintail ni Narimasu. π', 'Adaptation (Light Novel) Ore, Twintail ni Narimasu.']","Ore, Twintail ni Narimasu.",,,
23,"Yuki Yuna wa Yusha de Aru, Yuuki Yuuna is a Hero, YuYuYu",結城友奈は勇者である,Yuki Yuna is a Hero,Yuki Yuna is a Hero,Yuki Yuna wa Yusha de Aru,Yuki Yuna wa Yusha de Aru,['TV'],12,Finished Airing,"Oct 17, 2014 to Dec 26, 2014",['Fall 2014'],Fridays at 02:19 (JST),"['Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Movic', 'KlockWorx']","['Sentai Filmworks', 'Ponycan USA']",['Studio Gokumi'],Original,,,,24 min. per ep.,PG-13 - Teens 13 or older,7.36,#2519,#1572,"160,020","1,357",58892,"In her everyday life, Yuuna Yuuki is a hero. As proof, she is in her middle school's Hero Club, where she does her best to help others and bring a smile to everyone's face. But Yuuna, always up to any task, is about to become an even bigger hero. Mysterious destructive forces called Vertexes begin threatening the world she loves, and the Hero Club is called upon by a strange phone app to save it. Along with her best friend Mimori Tougou, as well as sisters Fuu and Itsuki Inubouzaki, they must transform into magical girls in order to battle the Vertexes. In between studying and putting on shows for kids, Yuuna and the Hero Club must fight for the very existence of their world and face the harsh truths behind their own powers, all the while discovering what it truly means to be a hero. [Written by MAL Rewrite]","['Prequel (TV) Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou', 'Sequel (TV) Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou', 'Adaptation (Manga) Yuuki Yuuna wa Yuusha de Aru', '']",Yuuki Yuuna wa Yuusha de Aru,['Mahou Shoujo'],['Drama'],
24,Garo Project,牙狼〈GARO〉-炎の刻印-,GARO: THE ANIMATION,Garo: The Animation,Garo: The Animation,Garo: The Animation,['TV'],24,Finished Airing,"Oct 4, 2014 to Mar 28, 2015",['Fall 2014'],Saturdays at 01:23 (JST),['Tohokushinsha Film Corporation'],['Funimation'],['MAPPA'],Original,"['Action', 'Fantasy']",,,24 min. per ep.,R - 17+ (violence & profanity),7.34,#2638,#1663,"148,061",446,52295,"In the name of the king, the Valiante Kingdom launched hunts to exterminate users of witchcraft. Seventeen years later, their pursuit is still growing in both size and brutality. Unbeknownst to the citizens, the targets of these witch hunts are the secret protectors of humanity. Known as the Makai Knights and Alchemists, they have a strong will to protect people from Horrors, demons who possess souls plagued by sadness and pain. One such Makai Knight is 17-year-old Leon Luis who inherits the legendary armor of the Golden Knight Garo from his mother. Though he possesses great power, he struggles to overcome the hatred he bears from his mother's death at the hands of the kingdom. His father German, known as Zoro the Shadow Cutting Knight, is still training Leon when he is called to investigate the upsurge of Horrors in the kingdom's capital. Although German knows Leon's will is wavering, he decides to bring Leon along to continue his training. As German and Leon head to the capital, the king's amiable son Alfonso San Valiante struggles to find a solution to the growing Horror threat. But before he can do so, he is double-crossed and banished from his own kingdom. To return home, Alfonso sets out to find the help and strength he needs to reclaim the throne. During his search, he comes across Leon, whose interactions with the prince will forever change both of their fates. [Written by MAL Rewrite]","['Sequel (Special) Garo: Honoo no Kokuin - Home', '']",Garo: Honoo no Kokuin,,,
25,"Yowamushi Pedal 2nd Season, Yowapeda 2nd Season",弱虫ペダル GRANDE ROAD,,,Yowamushi Pedal Grande Road,,['TV'],24,Finished Airing,"Oct 7, 2014 to Mar 31, 2015",['Fall 2014'],Tuesdays at 01:35 (JST),"['TV Tokyo', 'MediaNet', 'TOHO animation', 'Akita Shoten']",['Discotek Media'],['TMS Entertainment'],['Manga'],,,['Shounen'],23 min. per ep.,PG-13 - Teens 13 or older,8.05,#592,#1692,"144,628",500,81358,Second season of the Yowamushi Pedal series.,"['Prequel (TV) Yowamushi Pedal', 'Sequel (Movie) Yowamushi Pedal Movie', 'Adaptation (Manga) Yowamushi Pedal', '']",Yowamushi Pedal: Grande Road,['Racing'],['Sports'],
26,,大図書館の羊飼い,A Good Librarian Like a Good Shepherd,A Good Librarian Like a Good Shepherd,A Good Librarian like a Good Shepherd,A Good Librarian Like a Good Shepherd,['TV'],12,Finished Airing,"Oct 9, 2014 to Dec 25, 2014",['Fall 2014'],Thursdays at 00:30 (JST),"['Brave Hearts', 'DMM.com Labo', 'TIS']",['Funimation'],['Hoods Entertainment'],Visual novel,,"['Harem', 'School']",,23 min. per ep.,PG-13 - Teens 13 or older,6.84,#5123,#1714,"141,832",245,59160,"""The Shepherd,"" an urban legend of Shiomi Academy, is said to appear before hardworking students to grant them a wish. While engrossed in a book inside the school's renowned Great Library, Kyoutarou Kakei, a second year student and the Library Club's de facto president, receives an email from the Shepherd foretelling an event that will change his fate. Worried by the message, Kyoutarou rushes over to a nearby train station and encounters fellow student Tsugumi Shirasaki, whom he saves from being hit by a derailing train. Grateful for his heroic actions, Tsugumi joins the Library Club and invites Kyoutarou to participate in her mysterious ""Shiomi Happy Project."" Together with other new members of the club, they strive to make the academy a better place and uncover the identity of the enigmatic Shepherd. [Written by MAL Rewrite]","['Adaptation (Manga) Daitoshokan no Hitsujikai', '']",Daitoshokan no Hitsujikai,,['Romance'],
27,"Denki Machi no Honya-san, Denkigai no Honya-san",デンキ街の本屋さん,Denki-gai,Denki-gai,Denki-gai,,['TV'],12,Finished Airing,"Oct 2, 2014 to Dec 18, 2014",['Fall 2014'],Thursdays at 22:30 (JST),"['Sotsu', 'Pony Canyon', 'DAX Production', 'Comic Umenohone', 'Mobcast']",['Ponycan USA'],['Shin-Ei Animation'],['Manga'],,"['Otaku Culture', 'Workplace']",['Seinen'],23 min. per ep.,PG-13 - Teens 13 or older,7.18,#3496,#1796,"134,113",282,54011,"Umio is a shy kid who just started his part time job at a manga store smack dab in the middle of the city. But his lifestyle isn't as glamorous as the neon lights that illuminate the city. Umio's closest friends are his co-workers who are all unique characters, to say the least, and although they're nice people, they have their quirks. They are a tight knit group of friends, have nicknames for each other and spend their weekends inside, sheltered from the extravagant scene happening on the outside. (Source: MU)","['Adaptation (Manga) Denki-gai no Honya-san', '']",Denki-gai no Honya-san,,['Comedy'],
28,Cloudy Laugh,曇天に笑う,Laughing Under the Clouds,Laughing Under the Clouds,Laughing Under the Clouds,Laughing Under the Clouds,['TV'],12,Finished Airing,"Oct 4, 2014 to Dec 20, 2014",['Fall 2014'],Saturdays at 01:58 (JST),"['VAP', 'Nippon Television Network']",['Funimation'],['Doga Kobo'],['Manga'],"['Action', 'Supernatural']",,['Shoujo'],23 min. per ep.,PG-13 - Teens 13 or older,7.46,#2117,#1800,"133,816",776,48755,"In the 11th year of the Meiji Era, the end of the samurai shogunate and the prohibition of swords has left Japan with lasting scars. Displeased by these recent changes, many former samurai plot against the new government, inciting a wave of bloodshed. To counter this movement, the government constructs a colossal prison in the middle of Lake Biwa. Unofficially assigned to help the police arrest criminals, Tenka Kumou also serves as a ferryman to the Lake Biwa prison with the help of his two younger siblings: the ambitious Soramaru and the enthusiastic Chuutarou. Together with the former Fuma ninja Shirasu Kinjou, the Kumou brothers live a frugal and joyful life mostly dedicated to studying and training. However, behind this relatively uneventful daily routine, the specter of the ""Orochi"" curse is starting to spread its shadow over the city of Oumi. According to legend, every three hundred years, Orochi reincarnates in a human vessel—and it is believed that this is the harbinger of an imminent catastrophe. As various groups clash in search of Orochi's vessel, some aim to seal the curse, while others have darker plans in motion. [Written by MAL Rewrite]","['Adaptation (Manga) Donten ni Warau', '']",Donten ni Warau,['Historical'],,
