,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
20,,あいうら,Aiura,,,,['TV'],12,Finished Airing,"Apr 10, 2013 to Jun 26, 2013",['Spring 2013'],Wednesdays at 01:35 (JST),"['Pony Canyon', 'Tohokushinsha Film Corporation']","None found,",['LIDENFILMS'],['4-koma manga'],,"['CGDCT', 'Iyashikei', 'School']",['Shounen'],4 min. per ep.,G - All Ages,6.64,#6258,#2374,"89,778",177,40585,"As spring vacation comes to a close, a new school semester approaches. Deciding to make the most of the remaining holiday, Ayuko Uehara takes a stroll into her neighborhood and stops by a small cafe. However, her peaceful day is abruptly disturbed when a girl clumsily bumps into her. Left puzzled by the encounter, Ayaku is even more surprised when she meets them again as freshmen at the same high school she attends. Recognizing her from the store, the girls introduce themselves as Kanaka Amaya and Saki Iwasawa, and the three quickly become friends. As they go through their daily lives as high school girls, the trio's distinct personalities—Kanaka's happy-go-lucky attitude, Saki's tomboyish behavior, and Ayuko's easygoingness—are sure to make every mundane school day filled with silly and fun interactions. [Written by MAL Rewrite]","['Adaptation (Manga) Aiura', '']",Aiura,,['Slice of Life'],
21,,アラタカンガタリ～革神語～,Arata: The Legend,Arata: The Legend,Arata: The Legend,Arata: The Legend,['TV'],12,Finished Airing,"Apr 9, 2013 to Jul 2, 2013",['Spring 2013'],Tuesdays at 02:05 (JST),"['TV Tokyo', 'Sotsu', 'Lantis', 'JM Animation']","None found,",['Satelight'],['Manga'],"['Adventure', 'Fantasy']",,['Shounen'],24 min. per ep.,PG-13 - Teens 13 or older,6.42,#7557,#2663,"74,515",60,33778,"As a young boy from a noble family in Amawakuni, Arata has always expected to make life his own—until word of the princess growing weak reaches his city. Unbeknown to him, his grandmother had claimed him to be female at birth, and now, with no other girls to succeed the princess from the matriarchal Hime clan, he is next in line for the throne! Disguised as a woman awaiting a replacement to be found, Arata witnesses an assassination attempt on the princess by none other than her own guard, the 12 Shinsho. The crime is pinned on his head, forcing Arata to escape to the Kando forest, where it is said that no one comes out the same. Meanwhile, in modern-day Japan, Arata Hinohara longs for escape from the cruelty of his classmates. Hearing his name called from an alley, he wanders from his path and unwittingly switches universes with Arata from Amawakuni. With his own power as a newly awakened ""Sho""—a warrior able to wield Hayagami, weapons with the power of the gods—and the help of his companions he meets along his journey, Hinohara sets out to restore order to this new world. [Written by MAL Rewrite]","['Adaptation (Manga) Arata Kangatari', '']",Arata Kangatari,['Isekai'],,
22,,銀河機攻隊 マジェスティックプリンス,Majestic Prince,Majestic Prince,Majestic Prince,Majestic Prince,['TV'],24,Finished Airing,"Apr 4, 2013 to Sep 19, 2013",['Spring 2013'],Thursdays at 22:30 (JST),"['TV Tokyo', 'Sotsu', 'Kadokawa Shoten', 'KlockWorx', 'Bandai Namco Games', 'TOHO animation']",['Sentai Filmworks'],"['Doga Kobo', 'Orange']",['Manga'],"['Action', 'Sci-Fi']","['Mecha', 'School', 'Space']",['Seinen'],23 min. per ep.,PG-13 - Teens 13 or older,7.32,#2722,#3092,"57,046",174,24408,"In the latter half of 21st century, humans leave the Earth and begin to live in space. In order to adapt to the environment in space and deal with the hostile aliens in Jupiter, genetically engineered children called ""Princes"" are artificially raised and trained to be pilots of armed robots ""AHSMB (Advanced High Standard Multipurpose Battle Device). This is a story about one of the teenage ""Princes,"" Hitachi O Izuru, who studies in an academic city Grandzehle. (Source: MAL News)","['Sequel (Special) Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa', 'Adaptation (Manga) Majestic Prince', 'Adaptation (Manga) Ginga Kikoutai Majestic Prince', '']",Ginga Kikoutai Majestic Prince,,,
23,,イナズマイレブンＧＯ ギャラクシー,,,,,['TV'],43,Finished Airing,"May 8, 2013 to Mar 19, 2014",['Spring 2013'],Wednesdays at 19:00 (JST),"None found,","None found,",['OLM'],Game,,"['Space', 'Super Power', 'Team Sports']",,23 min. per ep.,G - All Ages,6.65,#6195,#3218,"52,633",106,30600,"After fighting to free the game of soccer in Japan from the Fifth Sector, the country's soccer squads can once again look forward to stepping onto the field. However, a new challenge will emerge for Japanese players in the form of the Football Frontier International Vision 2, a new tournament that will bring together the best teams each country can assemble. Tenma Matsukaze and his Raimon teammates, Takuto Shindou and Kyousuke Tsurugi, are once again part of the action as they have been selected to play for the Japanese representative, Inazuma Japan. Much to their surprise, the coach selects eight other players that have no previous experience playing soccer! Team Inazuma Japan will have a huge mountain to climb, building chemistry and skills as they go along. What they don’t know is that the tournament will set the stage for something much bigger, something out of this world in Inazuma Eleven Go: Galaxy!","['Prequel (TV) Inazuma Eleven Go: Chrono Stone', '']",Inazuma Eleven Go: Galaxy,,['Sports'],
24,Pocket Monsters: Best Wishes Season 2 - Decolora Adventure Da!,ポケットモンスター ベストウイッシュ シーズン２ デコロラアドベンチャー,Pokémon: Black & White: Adventures in Unova and Beyond,Pokémon la Série Staffel 16: Noir et Blanc,Pokémon Negro Y Blanco Aventuras En Unova Y Más Allá,Pokémon la Série Saison 16: Noir et Blanc,['TV'],20,Finished Airing,"Apr 25, 2013 to Sep 26, 2013",['Spring 2013'],Thursdays at 19:00 (JST),['TV Tokyo'],['The Pokemon Company International'],['OLM'],Game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",,['Kids'],22 min. per ep.,PG - Children,6.32,#8178,#3358,"48,928",24,26675,"After their encounter with Team Plasma, Satoshi, Iris and Dent start a new journey in the Decolora Islands.","['Prequel (TV) Pokemon Best Wishes! Season 2: Episode N', 'Sequel (TV Special) Pokemon XY SP: Road to Kalos', 'Sequel (TV) Pokemon XY', '']",Pokemon Best Wishes! Season 2: Decolora Adventure,,,
25,Hayate no Gotoku! (2013),ハヤテのごとく！ Cuties,Hayate the Combat Butler! Cuties,Hayate the Combat Butler! Cuties,Hayate no Gotoku!: Cuties,Hayate the Combat Butler! Cuties,['TV'],12,Finished Airing,"Apr 9, 2013 to Jul 2, 2013",['Spring 2013'],Tuesdays at 01:35 (JST),['TV Tokyo'],['Sentai Filmworks'],['Manglobe'],['Manga'],"['Comedy', 'Romance']","['Harem', 'Parody']",['Shounen'],24 min. per ep.,PG-13 - Teens 13 or older,7.02,#4293,#3455,"46,586",53,20589,"Taking place after the events that occurred in Hayate no Gotoku! Can't Take My Eyes off You. Hayate, Nagi and Maria return to their daily lives at the Sanzenin Mansion and the Violet Mansion. (Source: Hayate no Gotoku! Wikia)","[""Prequel (TV) Hayate no Gotoku! Can't Take My Eyes Off You"", 'Adaptation (Manga) Hayate no Gotoku!']",Hayate no Gotoku! Cuties,,,
26,,波打際のむろみさん,Muromi-san,Muromi-san,Muromi-san,Muromi-san,['TV'],13,Finished Airing,"Apr 7, 2013 to Jun 30, 2013",['Spring 2013'],Sundays at 01:15 (JST),"['Starchild Records', 'Studio Tulip', 'Half H.P Studio']","None found,",['Tatsunoko Production'],['Manga'],"['Comedy', 'Fantasy', 'Slice of Life']",,['Shounen'],13 min. per ep.,PG-13 - Teens 13 or older,6.91,#4764,#3619,"42,894",52,18522,"The docks provide a look into the very essence of ocean life—the calm, rhythmic sounds of the waves, the small bugs skittering across the pier, and—mermaids!? Takurou Mukoujima's quiet days spent fishing are no more when he reels in the energetic mermaid Muromi-san, who proceeds to entertain herself around her newfound friend, even if he is obviously disinterested. Now with a talkative and reckless companion always by his side, Takurou struggles to avoid getting caught up in Muromi-san's pace as she starts to invite her deep-sea friends, making the dock a popular gathering place for mythological creatures. Every day might be new and exciting, but all Takurou really wants is to fish in peace! [Written by MAL Rewrite]","['Adaptation (Manga) Namiuchigiwa no Muromi-san', '']",Namiuchigiwa no Muromi-san,,,
27,"Yondemasu yo, Azazel-san. 2nd Season",よんでますよ、アザゼルさん。Z,"You're Being Summoned, Azazel Z","You're Being Summoned, Azazel Z","You're Being Summoned, Azazel Z","You're Being Summoned, Azazel Z",['TV'],13,Finished Airing,"Apr 7, 2013 to Jun 30, 2013",['Spring 2013'],Unknown,"None found,",['Nozomi Entertainment'],['Production I.G'],['Manga'],"['Comedy', 'Supernatural']","['Gag Humor', 'Mythology']",['Seinen'],12 min. per ep.,R - 17+ (violence & profanity),7.54,#1813,#3660,"41,982",71,21666,"The second season of Yondemasu yo, Azazel-san.","['Prequel (TV) Yondemasu yo, Azazel-san. (TV)', 'Adaptation (Manga) Yondemasu yo, Azazel-san.']","Yondemasu yo, Azazel-san. Z",,,
28,Zettai Boei Leviatan,絶対防衛レヴィアタン,Leviathan: The Last Defense,Zettai Boei Leviatan,Zettai Bouei Leviatan,Zettai Boei Leviatan,['TV'],13,Finished Airing,"Apr 6, 2013 to Jul 6, 2013",['Spring 2013'],Unknown,"['TV Tokyo', 'ZERO-A', 'GREE']",['Sentai Filmworks'],['Gonzo'],Game,"['Comedy', 'Fantasy']",,,20 min. per ep.,PG-13 - Teens 13 or older,6.28,#8398,#4337,"29,519",36,11837,"The story is set in Aquafall, a fantasy world abound with water and greenery, and populated by dragons and fairies. Meteorites suddenly bring forth evil creatures that threaten all living things on the planet. The fairy Syrup assembles the Aquafall Defense Force, with three girls of the dragon clans as recruits. The story follows Syrup and the dragon girls Leviathan, Bahamut, and Jörmungandr as they work together to battle enemies and grow up. (Source: ANN)",[],Zettai Bouei Leviathan,,,
29,,プリティーリズム・レインボーライブ,,,,,['TV'],51,Finished Airing,"Apr 6, 2013 to Mar 29, 2014",['Spring 2013'],Saturdays at 10:00 (JST),['TV Tokyo'],"None found,","['Tatsunoko Production', 'Dongwoo A&E']",Game,,"['Idols (Female)', 'Music']",,21 min. per ep.,PG - Children,7.57,#1670,#5846,"14,302",203,5735,"Naru Ayase is an 8th grader who can see the colors of music when she listens to it. For Naru, who is extremely good at decorating, becoming the owner of a shop like Dear Crown was her dream. One day, she finds out that the manager of a newly-opened shop is recruiting middle school girls who can do Prism Dance, and immediately applies. Naru begins to Prism Dance at the audition, and an aura she's never experienced spreads out in front of her. At that moment, a mysterious girl named Rinne asks her if she can see ""rainbow music."" (Source: ANN)",[],Pretty Rhythm: Rainbow Live,,['Sports'],
30,,血液型くん！,,,,,['TV'],12,Finished Airing,"Apr 7, 2013 to Jun 23, 2013",['Spring 2013'],Sundays at 22:27 (JST),['Earth Star Entertainment'],"None found,","['feel.', 'Assez Finaud Fabric']",['Web manga'],,,,2 min. per ep.,PG-13 - Teens 13 or older,6.49,#7110,#6364,"11,472",15,5442,Are all A Types kind yet indecisive? Does being a B Type imply the opposite? Are O Types more passionate and childish than others? How would one even get along with AB Types? Ketsuekigata-kun! explores Japanese and Korean cultural stereotypes associated with blood types in romantic and leisurely situations. [Written by MAL Rewrite],"['Sequel (TV) Ketsuekigata-kun! 2', 'Adaptation (Manhwa) A Simple Thinking About Blood Type']",Ketsuekigata-kun!,['Anthropomorphic'],['Comedy'],
31,,スパロウズホテル,Sparrow's Hotel,,Hotel Sparrow,,['TV'],12,Finished Airing,"Apr 9, 2013 to Jun 25, 2013",['Spring 2013'],Tuesdays at 20:25 (JST),"['DAX Production', 'Dream Creation']","None found,",['Hotline'],['4-koma manga'],,"['Adult Cast', 'Workplace']",,3 min. per ep.,PG-13 - Teens 13 or older,5.43,#12336,#6566,"10,665",8,5404,"The comedy revolves around Sayuri Satou, the new front desk worker at the Sparrow's Hotel—""the closest hotel to Heaven"". Her special features are her large breasts and her skills of assassination. She takes down people who cause trouble in the business hotel with those skills, but she is in fact very unskilled when talking to the male hotel manager, and often bites her tongue. (Source: ANN)","[""Adaptation (Manga) Sparrow's Hotel"", '']",Sparrow's Hotel,,['Comedy'],
32,Danbooru Senki Wars,ダンボール戦機ウォーズ,,,,,['TV'],37,Finished Airing,"Apr 3, 2013 to Dec 25, 2013",['Spring 2013'],Unknown,"None found,","None found,",['OLM'],Game,,,['Kids'],23 min. per ep.,G - All Ages,7.02,#4286,#8563,"5,622",36,2456,"Year 2055, four years after the events in Danball Senki W. LBXs have become the world’s largest hobby, big enough for pro leagues to be established, and people to make their entire living off being an LBX player. 14-year-old Arata is a new transfer student at Kamui Daimon Integrated Academy on Kamui Island, near Japan. Known to be the most prestigious institution in the world for raising LBX players and mechanics, entrance to the academy requires an extremely competitive hurdle of being the champion of at least three official tournaments. Along with other members of his platoon, they face rivals and delve into the secrets lurking within the academy. (Source: ANN)","['Prequel (TV) Danball Senki W', 'Adaptation (Manga) Danball Senki Wars']",Danball Senki Wars,['Mecha'],['Action'],
33,,ジュエルペット ハッピネス,,,,,['TV'],52,Finished Airing,"Apr 6, 2013 to Mar 29, 2014",['Spring 2013'],Unknown,"['TV Tokyo', 'Sotsu', 'Sanrio']","None found,",['Studio Comet'],Original,,"['Anthropomorphic', 'Mahou Shoujo']",,24 min. per ep.,PG - Children,6.82,#5209,#9225,"4,545",18,1541,"The series focuses on the main heroine Chiari Tsukikage and her friends on managing the Jewelpet Cafe. One day at the magical world of Jewel Land, Lady Jewelina entrusted Ruby the Magical Jewel Box with a mission to make friends and collect Magic Jewels. At the same time she needs to attend the Jewel Academy to do so and open a shop called the Jewelpet Cafe. However with her friends, things didn't go well as planned with several failed mishaps happened to her and the students being scared, in the point of Ruby giving up. But when she met a young girl named Chiari Tsukikage and decides to help, Ruby's life is about to change forever. Now, she and her friends now must work together for the cafe to prosper, stick together through good and bad luck as well as protecting the Jewel Box from being stolen. (Source: Jewelpet Wikia)","['Prequel (TV) Jewelpet Kira☆Deco!', '']",Jewelpet Happiness,,['Fantasy'],
