,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
10,Young Master the Grim Reaper and the Black Maid,死神坊ちゃんと黒メイド,The Duke of Death and His Maid,,,,['TV'],12,Finished Airing,"Jul 4, 2021 to Sep 19, 2021",['Summer 2021'],Sundays at 22:00 (JST),"['Shogakukan-Shueisha Productions', 'Shogakukan Music & Digital Entertainment', 'NBCUniversal Entertainment Japan', 'BS11', 'Shogakukan', 'Yomiuri TV Enterprise', 'Bandai Spirits']",['Funimation'],['J.C.Staff'],['Web manga'],"['Comedy', 'Fantasy', 'Romance']","['Love Status Quo', 'Urban Fantasy']",,24 min. per ep.,PG-13 - Teens 13 or older,7.59,#1624,#981,"265,121","1,738",101836,"As the elegant, frail flower petals wither away into lifeless ashes, the young duke is tragically reminded of the despicable power forced upon him—the ability to kill anything he touches. Scorned by his family, he is sent away to live in near isolation. Fortunately, he is not entirely alone, as the manor's staff—his dutiful butler Rob and the flirtatious maid Alice—keep him company and make his life less miserable. As the duke's romantic feelings for Alice grow, so does his continued frustration for the limits set by his unfortunate ability. Therefore, he resolves to break the curse cast upon him all those years ago, not only for his sake, but Alice's as well—for he is painfully aware of how difficult it is to avoid the touch of a loved one. [Written by MAL Rewrite]","['Sequel (TV) Shinigami Bocchan to Kuro Maid 2nd Season', 'Adaptation (Manga) Shinigami Bocchan to Kuro Maid']",Shinigami Bocchan to Kuro Maid,,,
11,Jahy-sama Won't Be Discouraged!,ジャヒー様はくじけない！,The Great Jahy Will Not Be Defeated!,,,,['TV'],20,Finished Airing,"Aug 1, 2021 to Dec 19, 2021",['Summer 2021'],Sundays at 02:00 (JST),"['Square Enix', 'Medicos Entertainment', 'King Records', 'Nagoya Broadcasting Network', 'ABC Animation', 'DMM pictures']","None found,",['SILVER LINK.'],['Manga'],"['Comedy', 'Supernatural']",,['Shounen'],23 min. per ep.,PG-13 - Teens 13 or older,7.01,#4361,#1006,"258,629","1,443",89588,"The great Jahy will not be defeated! Simultaneously combating starvation, the lack of A/C, and the unavoidable weakness of turning child-sized, Jahy—previously the second strongest being in the Dark Realm—is under great stress. If it weren't for the destruction of the mana crystal which used to power the Dark Realm, Jahy would still be living a life of power and luxury. And yet, at the moment, brawling with the landlady over rent is a recurring event for Jahy. Just to have a place to stay and food to eat, Jahy must work part-time. However, her immense pride will not allow her to live under such poor conditions for any longer than necessary. Vowing to reinstate the Dark Realm to its former glory, Jahy continues her journey to reassemble the mana crystal. [Written by MAL Rewrite]","['Adaptation (Manga) Jahy-sama wa Kujikenai!', '']",Jahy-sama wa Kujikenai!,,,
12,"Hamefura X, I Reincarnated into an Otome Game as a Villainess With Only Destruction Flags…, Destruction Flag Otome",乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…X,My Next Life as a Villainess: All Routes Lead to Doom! X,My Next Life as a Villainess: All Routes Lead to Doom! X,My Next Life as a Villainess: All Routes Lead to Doom! X,My Next Life as a Villainess: All Routes Lead to Doom! X,['TV'],12,Finished Airing,"Jul 3, 2021 to Sep 18, 2021",['Summer 2021'],Saturdays at 01:25 (JST),['Nichion'],"None found,",['SILVER LINK.'],['Light novel'],"['Comedy', 'Fantasy', 'Romance']","['Isekai', 'Reverse Harem', 'School', 'Villainess']",['Shoujo'],23 min. per ep.,PG-13 - Teens 13 or older,7.26,#3053,#1017,"256,477","1,079",111996,"With no more death flags in sight, personable but dense Catarina Claes is finally able to lead a peaceful life surrounded by all of her friends and family. For that reason, she is determined to enjoy the school festival to the fullest without any concern on her mind. Unbeknownst to her, however, the story of Fortune Lover—the game she used to play—has yet to end. Even more characters make an appearance, each with their own agenda to fulfill, and new mysteries await Katarina and those she loves. Will there be any way to avoid a bad ending when Catarina cannot remember what happens next? [Written by MAL Rewrite]","['Prequel (TV) Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...', 'Adaptation (Manga) Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...', 'Adaptation (Light Novel) Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...', '']",Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,,,
13,,うらみちお兄さん,Life Lessons with Uramichi-Oniisan,,,,['TV'],13,Finished Airing,"Jul 6, 2021 to Sep 28, 2021",['Summer 2021'],Tuesdays at 01:30 (JST),"['WOWOW', 'Movic', 'KlockWorx', 'King Records', 'Ichijinsha', 'Marui Group', 'Bit grooove promotion']",['Funimation'],['Studio Blanc.'],['Web manga'],,"['Adult Cast', 'Gag Humor', 'Showbiz', 'Workplace']",,23 min. per ep.,PG-13 - Teens 13 or older,7.70,#1283,#1030,"251,382","2,537",97343,"In the studio of the morning childrens' show ""Together with Mama,"" a crew of miserable adults prepares their facades of amicable smiles and cheerful exteriors to educate a group of innocent preschoolers. In the middle of it stands Uramichi Omota, a former gymnast who can't help but bring the kids down to earth by revealing the harsh and depressing reality of adulthood, even in front of the rolling cameras. Behind the scenes, Uramichi's much-desired peace is disturbed by his two bothersome juniors who work as the show's rabbit and bear mascots and singers: Utano Tadano, a woman who only wishes to get married; and Iketeru Daga, a handsome man with a crass sense of humor. From smoking and exercising to nihilistic outbursts, everyone's big brother Uramichi always brings up the not-so-moral side to his life lessons. [Written by MAL Rewrite]","['Adaptation (Manga) Uramichi Oniisan', '']",Uramichi Oniisan,,['Comedy'],
14,,迷宮ブラックカンパニー,The Dungeon of Black Company,,,,['TV'],12,Finished Airing,"Jul 9, 2021 to Sep 24, 2021",['Summer 2021'],Fridays at 22:30 (JST),"[""Toy's Factory"", 'ABC Animation', 'Jinnan Studio', 'Kadokawa']",['Funimation'],['SILVER LINK.'],['Web manga'],"['Comedy', 'Fantasy']",,,23 min. per ep.,PG-13 - Teens 13 or older,7.22,#3279,#1082,"239,906",863,107507,"After working tirelessly toward his goal of a self-sustainable NEET lifestyle, Kinji Ninomiya has finally achieved his dreams. Now looking down on common folk commuting during a typhoon from the penthouse of one of his apartment buildings, Kinji gets ready to start his new, slothful life. However, all of his hard work goes to waste when a portal appears beneath him from out of nowhere. Teleported to another world, Kinji is forced to work for a mining company that focuses solely on profits and has no care whatsoever for the safety and well-being of its employees. Refusing to live in such conditions, he begins devising plans to get rich quickly, building connections with others in this new world and making his best efforts to escape the stringent corporate life. Will Kinji be able to overcome his restraints and attain financial freedom once more? [Written by MAL Rewrite]","['Adaptation (Manga) Meikyuu Black Company', '']",Meikyuu Black Company,['Isekai'],,
15,"Dea5, Battle in 5 seconds after meeting.",出会って5秒でバトル,Battle Game in 5 Seconds,Battle Game in 5 Seconds,Battle Game in 5 Seconds,Battle Game in 5 Seconds,['TV'],12,Finished Airing,"Jul 13, 2021 to Sep 28, 2021",['Summer 2021'],Tuesdays at 00:00 (JST),"['Shogakukan-Shueisha Productions', 'Pony Canyon', 'Bushiroad', 'Studio A-CAT', 'Tokyo MX', 'Fields', 'Kansai Telecasting', 'BS11', 'Bandai Spirits']","None found,","['SynergySP', 'Vega Entertainment']",['Web manga'],"['Action', 'Suspense']","['High Stakes Game', 'Strategy Game', 'Super Power', 'Survival']",,23 min. per ep.,R - 17+ (violence & profanity),6.75,#5599,#1171,"222,448",933,105285,"It was just a usual morning. Akira Shiroyanagi, a high schooler who loves games and Konpeito (Japanese sweets), has suddenly been dragged into a battlefield by a mysterious girl who calls herself Mion. The participants are told that they are ""erased from the family register, involved in an experiment, and gained certain powers."" Akira is determined to win the game with his newfound powers and destroy the organization. Armed with a power no one expects and his ""brain"" skills, the new period of intelligence battle begins! (Source: MU, edited)","['Adaptation (Manga) Deatte 5-byou de Battle', '']",Deatte 5-byou de Battle,,,
16,,女神寮の寮母くん。,Mother of the Goddess' Dormitory,,,,['TV'],10,Finished Airing,"Jul 14, 2021 to Sep 15, 2021",['Summer 2021'],Wednesdays at 23:30 (JST),"['AT-X', 'Kadokawa Media House', 'Kadokawa']",['Sentai Filmworks'],['asread.'],['Manga'],"['Comedy', 'Romance', 'Ecchi']",,['Shounen'],24 min. per ep.,R+ - Mild Nudity,6.50,#7104,#1220,"211,833","1,285",84624,"Twelve-year-old Koushi Nagumo's life suddenly goes downhill when his father abandons him after their house burns down. Left to fend for himself, Koushi collapses on the street, but an eccentric woman named Mineru Wachi takes pity on him and brings him to the female dormitory ""Megami-ryou."" After learning of Koushi's situation, Mineru, who happens to be the temporary manager, invites him to become Megami-ryou's official dormitory mother. However, what awaits him are the dorm's residents—each with their own wacky shenanigans—like the androphobic yet gentle Atena Saotome, the feminine tomboy Kiriya Senshou, and Mineru herself, whose recklessness knows no bounds when it comes to science. Despite this, Koushi does his best to fulfill the duties of this crazy new life! [Written by MAL Rewrite]","['Adaptation (Manga) Megami-ryou no Ryoubo-kun.', '']",Megami-ryou no Ryoubo-kun.,['Harem'],,
17,Idaten Deities in the Peaceful Generation,平穏世代の韋駄天達,The Idaten Deities Know Only Peace,The Idaten Deities Know Only Peace,The Idaten Deities Know Only Peace,The Idaten Deities Know Only Peace,['TV'],11,Finished Airing,"Jul 23, 2021 to Sep 28, 2021",['Summer 2021'],Fridays at 00:55 (JST),"['Aniplex', 'Dentsu', 'Hakusensha', 'Fuji TV', 'GREE Entertainment']","None found,",['MAPPA'],['Manga'],"['Action', 'Adventure', 'Fantasy']",,['Seinen'],22 min. per ep.,R - 17+ (violence & profanity),7.61,#1551,#1278,"200,013","1,632",80435,"Eight hundred years ago, terrifying demons threatened mankind's existence. On the brink of extinction, humans prayed to their gods, calling out for someone to save them. Emerging from these desperate pleas for salvation, battle deities known as the ""Idaten"" were born. Possessing unnatural strength and endurance, the Idaten managed to defeat the demons and an era of unprecedented peace was finally ushered in. Having never encountered demons before, the present generation of Idaten knows nothing of the demon's brutality, but they have instead only lived a peaceful existence. Training under Rin, the only remaining Idaten from 800 years ago, the new Idaten find ways to survive in a time where they have seemingly outlived their usefulness. However, when the tyrannical Zoble Empire resurrects a demon, the misfit crop of gods are called to the battlefield against their natural enemy once more. [Written by MAL Rewrite]","['Adaptation (Manga) Heion Sedai no Idaten-tachi', '']",Heion Sedai no Idaten-tachi,['Mythology'],,
18,,ピーチボーイリバーサイド,Peach Boy Riverside,,,,['TV'],12,Finished Airing,"Jul 1, 2021 to Sep 16, 2021",['Summer 2021'],Thursdays at 22:00 (JST),"['VAP', 'Sotsu', 'Kodansha', 'KlockWorx', 'Tokyo MX', ""Toy's Factory"", 'Exa International', 'BS NTV', 'AQUA ARIS', 'Bit grooove promotion', 'GREE Entertainment', 'A3', ""jeux d'eau"", 'Toei Advertising']","None found,",['Asahi Production'],['Manga'],"['Action', 'Adventure', 'Fantasy']",,['Shounen'],23 min. per ep.,R - 17+ (violence & profanity),6.24,#8631,#1329,"192,144",681,73026,"In a magical world where humans, demihumans, and oni are heavily at odds with each other, a princess named Saltorine ""Sally"" Aldike is on a journey to find a person named Mikoto Kibitsu. Traversing the world, Sally comes across many truths that she had been ignorant of due to her lineage—including the knowledge that the oni possess power potent enough to wipe out humanity. Seemingly blessed with a way to counter the oni's might, Sally has a strange power that manifests itself as a sigil resembling a peach, giving her superhuman abilities capable of defeating powerful oni with ease. Even so, Sally refuses to discriminate between humans, demihumans, and oni as much as possible, believing that peace between the three factions could be attainable one day. On the contrary, Mikoto—who also has the same ability as Sally's but with greater mastery—has a different goal. Mikoto is out to kill and torment all oni in existence, stopping at nothing to fulfill this objective. As Sally and Mikoto continue to cross paths, the power they possess will spell the difference between amicable coexistence and utter annihilation. [Written by MAL Rewrite]","['Adaptation (Manga) Peach Boy Riverside', '']",Peach Boy Riverside,['Gore'],,
19,Aquatope of White Sand,白い砂のアクアトープ,The Aquatope on White Sand,The Aquatope On The White Sand,The Aquatope on White Sand,The Aquatope On White Sand,['TV'],24,Finished Airing,"Jul 9, 2021 to Dec 17, 2021",['Summer 2021'],Fridays at 00:00 (JST),"['BS Fuji', 'Tokyo MX', 'Infinite', 'Forecast Communications', 'Kadokawa Media House', 'DMM pictures', 'Bandai Namco Arts', 'AQUA ARIS']","None found,",['P.A. Works'],Original,,,,23 min. per ep.,PG-13 - Teens 13 or older,7.51,#1918,#1435,"175,877","1,409",53341,"After leaving her idol career behind, Fuuka Miyazawa finds herself on a spontaneous flight to Okinawa instead of returning home to her pity party in Morioka. Bearing a heavy heart and nowhere to go, she aimlessly wanders around the area until she stumbles upon Gama Gama Aquarium—an aging aquarium on the verge of closing down. With a lack of visitors and costly but necessary repairs needed to keep its doors open, the director is faced with shutting down the establishment for good by the end of the summer. The director's aquatic life-loving granddaughter—Kukuru Misakino—cannot stand the thought of the aquarium closing and is determined to make enough money by the end of the season to keep the doors open. Seeing the unique magic of the aquarium, Fuuka begs Kukuru for a job; however, she soon finds that her lack of experience makes her more of a hindrance than anything else. At the same time, Kukuru realizes that her ambitious goal might be more than she can handle. With mounting pressure from all around them, will Kukuru and Fuuka be able to save the one place they hold close to their hearts? [Written by MAL Rewrite]","['Adaptation (Manga) Shiroi Suna no Aquatope', '']",Shiroi Suna no Aquatope,['Workplace'],['Drama'],
20,"I'm standing on 1,000,000 lives. Season 2",100万の命の上に俺は立っている,I’m Standing on a Million Lives Season 2,I'm Standing On A Million Lives Staffel 2,I'm Standing On A Million Lives Temporada 2,I'm Standing On A Million Lives Saison 2,['TV'],12,Finished Airing,"Jul 10, 2021 to Sep 25, 2021",['Summer 2021'],Saturdays at 00:30 (JST),['Warner Bros. Japan'],"None found,",['Maho Film'],['Manga'],"['Action', 'Adventure', 'Drama', 'Fantasy']",,['Shounen'],23 min. per ep.,PG-13 - Teens 13 or older,6.79,#5399,#1430,"176,145",636,82575,"Once again, the Game Master's world of quests unexpectedly pulls in Yuusuke Yotsuya and the rest of this old team. Accompanied by the newest addition, Keita Torii, the team reunites with Kahabell, still unaware of their actions' impact on this world. After bidding Kahabell farewell, the team sets out on their newly appointed quest—an offering of a Jiffon Buffalo at Vaikdamnia on Jiffon Island. However, as their journey to the island commences, the team shortly finds that the quest is not as simple as it initially seemed. In fact, the island is terrorized by orcs that have made a deal with its inhabitants: instead of devouring the islanders, the orcs will be granted buffalo. With the growing shortage of buffalo, the annual Vaikdamnia festival cannot proceed. But, given the importance of the team's quest, they are left with the obvious choice—rid the island of the orcs and save the islanders. [Written by MAL Rewrite]","['Prequel (TV) 100-man no Inochi no Ue ni Ore wa Tatteiru', 'Adaptation (Manga) 100-man no Inochi no Ue ni Ore wa Tatteiru']",100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,['Isekai'],,
21,Cheat Pharmacist's Slow Life: Making a Drugstore in Another World,チート薬師のスローライフ～異世界に作ろうドラッグストア～,Drug Store in Another World: The Slow Life of a Cheat Pharmacist,Drug Store in Another World: The Slow Life of a Cheat Pharmacist,Drug Store in Another World: The Slow Life of a Cheat Pharmacist,Drug Store in Another World: The Slow Life of a Cheat Pharmacist,['TV'],12,Finished Airing,"Jul 7, 2021 to Sep 22, 2021",['Summer 2021'],Wednesdays at 22:00 (JST),"['Studio Mausu', 'BS11', 'Crunchyroll', 'Yomiuri TV Enterprise', 'NichiNare', 'Live Viewing Japan', 'Bandai Namco Arts', 'Video Market', 'MediaNet Pictures', 'Tohjak', 'Hifumi Shobo']","None found,",['EMT Squared'],['Light novel'],"['Comedy', 'Fantasy']","['Isekai', 'Medical']",,23 min. per ep.,PG-13 - Teens 13 or older,6.45,#7374,#1600,"155,814",623,60351,"Reiji Kirio, formerly a corporate slave, wakes up one day in another world. After discovering that he has gained superhuman pharmaceutical knowledge, he decides to open up a drugstore alongside the canine Noera and the ghostly Mina. There, he tends to the needs of all who visit the shop with potions and the like. Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore follows the slow but often hectic days of Reiji's drugstore. [Written by MAL Rewrite]","['Adaptation (Manga) Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore', 'Adaptation (Light Novel) Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore']",Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,,,
22,,RE-MAIN（リメイン）,Re-Main,,,,['TV'],12,Finished Airing,"Jul 4, 2021 to Oct 3, 2021",['Summer 2021'],Sundays at 01:30 (JST),['Bandai Namco Arts'],['Funimation'],['MAPPA'],Original,,"['School', 'Team Sports']",,23 min. per ep.,PG-13 - Teens 13 or older,7.19,#3446,#1709,"142,364",873,53792,"When Minato Kiyomizu wakes up in a hospital, he learns that he has been comatose for 203 days. As it turns out, a car accident has caused him to lose all memory of his middle school journey. Eventually, he discovers his former glory in water polo and desires to continue where he has left off. However, embarrassingly becoming aware of the massive disparity between his old and current self, Minato begins intensive rehabilitation in hopes of starting anew—a life without water polo. Yet, Minato is promptly reminded of his past prowess and a promise on his very first day in Yamanami High School. Soon enough, despite being completely aware of his ineptitude, he joins the school's water polo club! While needing to relearn the sport's basics, he, along with his clubmates, must recruit new members to attain the required seven-man roster. With that, Minato tries to rekindle his deeply buried talent for water polo—and become one of Japan's renowned players once again. [Written by MAL Rewrite]",[],Re-Main,,['Sports'],
23,,魔法科高校の優等生,The Honor Student at Magic High School,,,,['TV'],13,Finished Airing,"Jul 3, 2021 to Sep 25, 2021",['Summer 2021'],Saturdays at 23:30 (JST),['Aniplex'],['Aniplex of America'],['Connect'],['Manga'],"['Fantasy', 'Sci-Fi']","['School', 'Urban Fantasy']",,23 min. per ep.,PG-13 - Teens 13 or older,6.68,#6049,#1732,"139,830",734,44650,"It has been a century since ""true magic""—initially thought to be merely folklore and legend—had become commonplace technology worldwide. First National Magic University Affiliated High School (First High), one of the nine magic academies in Japan, admits two skilled siblings—Miyuki and Tatsuya Shiba—into the academy. First High splits its students into two groups, Course 1 and Course 2, based on entrance exam scores. This causes an apparent disdain for the Course 2 students, as they are labeled ""Weeds"" by Course 1 students, who alternatively call themselves ""Blooms."" Tatsuya is admitted to Course 2, while his sister Miyuki joins Course 1 as an honor student. Miyuki wishes to show First High that, despite her brother being labeled as inept, he is among the best magicians in the whole world. Mahouka Koukou no Yuutousei retells the story of Mahouka Koukou no Rettousei from the point of view of Miyuki and the other female characters. [Written by MAL Rewrite]","['Adaptation (Manga) Mahouka Koukou no Yuutousei', '']",Mahouka Koukou no Yuutousei,,,
24,"When the Cicadas Cry, The Moment the Cicadas Cry",ひぐらしのなく頃に卒,Higurashi: When They Cry – SOTSU,,,,['TV'],15,Finished Airing,"Jul 1, 2021 to Sep 30, 2021",['Summer 2021'],Thursdays at 23:30 (JST),"None found,",['Funimation'],['Passione'],Visual novel,"['Horror', 'Mystery', 'Suspense']","['Gore', 'Psychological']",,23 min. per ep.,R - 17+ (violence & profanity),6.73,#5753,#1959,"118,965",788,48790,"Rika Furude and Satoko Houjou are best friends who have lived in the small village of Hinamizawa for their entire lives. Alongside their other friends, they spend every day together, and every moment is filled with fun and laughter. However, as Rika and Satoko begin to grow older, a life-changing opportunity presents itself to both of them. Rika is determined to follow her dreams and wants Satoko by her side. Although Satoko is hesitant, she decides to walk this path with Rika. However, the realization of her dream forms a rift between them. This leaves the girls living in completely different worlds, with Rika enjoying her new life and making new friends while Satoko grows more and more isolated. Longing to return to the nostalgic days in Hinamizawa, Satoko despairs and wishes things could be changed. Just when she is at wits' end, an encounter with a supernatural entity changes Satoko's perception and imparts new revelations about her best friend Rika. This begins her journey to get the future she desires—by any means necessary. [Written by MAL Rewrite]","['Prequel (TV) Higurashi no Naku Koro ni Gou', '']",Higurashi no Naku Koro ni Sotsu,,,
25,,SCARLET NEXUS,Scarlet Nexus,,,,['TV'],26,Finished Airing,"Jul 1, 2021 to Dec 23, 2021",['Summer 2021'],Thursdays at 22:30 (JST),"['Sunrise Music', 'Bandai Namco Arts']",['Funimation'],['Sunrise'],Game,"['Action', 'Sci-Fi']","['Military', 'Super Power']",,24 min. per ep.,PG-13 - Teens 13 or older,5.71,#11327,#2199,"101,764",501,27642,"In the year 2020, a nation faces the pervasive threat of the ""Others""—mysterious monsters who fall from the sky and feed on human brains. At the same time, psionics, a hormone that gives certain people extrasensory abilities that are effective against the Others, is discovered in the human body. Subsequently, the nation's founder establishes the Other Suppression Force (OSF) to combat these monsters and save humanity. Commonly referred to as the Scarlet Guardians, young individuals with psionics undergo intensive training to join this group. One day, the nation prepares an induction ceremony for the exceptional recruits who completed the grueling training to become Scarlet Guardians. Among these young elites is Yuito Sumeragi, the determined son of the nation's founder; at the age of five, he was rescued by a woman in the OSF. To repay this debt, he joins the organization, eager to put his training to good use. As he meets his new comrades, he faces a big problem—the woman who saved him years ago closely resembles one of his teammates. However, this should be the least of his worries—unbeknownst to him, a conspiracy is brewing, one with the capability to shake the entire country. [Written by MAL Rewrite]",[],Scarlet Nexus,,,
26,"The Curtain Rises, Opera Girl!",かげきしょうじょ!!,Kageki Shojo!!,,,,['TV'],13,Finished Airing,"Jul 4, 2021 to Sep 26, 2021",['Summer 2021'],Sundays at 00:00 (JST),"['Hakusensha', 'King Records']",['Funimation'],['PINE JAM'],['Manga'],,"['Performing Arts', 'School']",['Shoujo'],24 min. per ep.,PG-13 - Teens 13 or older,7.72,#1230,#2397,"88,079",511,28041,"After being forced to graduate from JPX48 following a controversial incident with a male fan, Ai Narata swears to never interact with another man ever again. Using her talents and strong desire to get away from men, Ai auditions for the exclusive all-female Kouka School of Musical and Theatrical Arts. The school is renowned for producing the best actresses that go on to perform in the famous all-female Kouka Theatre Troupe. Coming from the idol industry, Ai is the perfect candidate for the school's hundredth generation class, but her aloof demeanor alienates her from her classmates. The eccentric Sarasa Watanabe is the only person who wishes to become Ai's friend. She enters Kouka with the goal of becoming a top ""otokoyaku"" performer—an actress that plays traditionally male roles. After seeing a Kouka performance of The Rose of Versailles when she was younger, Sarasa dreams of performing as Lady Oscar one day. Unfortunately, Sarasa's inability to read a room causes friction between her and her classmates, including Ai, who reluctantly becomes her roommate and partner in many of their classes. Succeeding at Kouka will involve more than just raw talent for these young girls as jealousy, deceit, and the harsh realities of show business put their mental fortitude to the test. Will Sarasa and Ai be able to rise to the top and stand on the silver bridge? [Written by MAL Rewrite]","['Adaptation (Manga) Kageki Shoujo!', 'Adaptation (Manga) Kageki Shoujo!!']",Kageki Shoujo!!,,['Drama'],
27,,ラブライブ！スーパースター!!,Love Live! SuperStar!!,,,,['TV'],12,Finished Airing,"Jul 11, 2021 to Oct 17, 2021",['Summer 2021'],Sundays at 19:00 (JST),"['Kadokawa', 'Bandai Namco Arts']",['Funimation'],['Sunrise'],Other,,"['Idols (Female)', 'Music', 'School']",,23 min. per ep.,PG-13 - Teens 13 or older,7.92,#783,#2675,"73,992","1,123",28675,"Everyone has a dream they strive to achieve, and so does the musically talented Kanon Shibuya. However, due to her stage fright, Kanon fails to make it into Yuigaoka Girls' High School's music program and instead ends up in the general curriculum. Even though Kanon makes the conscious decision to quit music altogether, her classmate Tang Keke rekindles Kanon's passion for music with her own: a passion for school idols. Although Keke and Kanon try to form a school idol group, their effort meets strong objections from Ren Hazuki, the daughter of the school's director. Even so, the girls soon visit the director, who allows them to set up their school idol club under one condition—they must win first place at the Yoyogi School Idol Festival. The resilience of these aspiring idols is put to the test as they face the challenges that come their way. Throughout their journey, the girls make new friends and meet new members that join them to become the dazzling idols others can only imagine. [Written by MAL Rewrite]","['Sequel (TV) Love Live! Superstar!! 2nd Season', '']",Love Live! Superstar!!,,['Slice of Life'],
28,,マギアレコード 魔法少女まどか☆マギカ外伝 2nd SEASON -覚醒前夜-,Magia Record: Puella Magi Madoka Magica Side Story Season 2 - The Eve of Awakening,Magia Record: Puella Magi Madoka Magica Side Story Season 2 -The Eve of Awakening-,Magia Record: Puella Magi Madoka Magica Side Story Temporada 2: The Eve of Awakening,Magia Record: Puella Magi Madoka Magica Side Story Season 2 - The Eve of Awakening,['TV'],8,Finished Airing,"Aug 1, 2021 to Sep 26, 2021",['Summer 2021'],Sundays at 00:00 (JST),"['Aniplex', 'Houbunsha', 'f4samurai']",['Aniplex of America'],['Shaft'],Game,"['Drama', 'Suspense']","['Mahou Shoujo', 'Psychological']",,23 min. per ep.,PG-13 - Teens 13 or older,7.00,#4384,#2783,"69,392",448,21374,"After a daring escape from the Memory Museum, Sayaka Miki returns to Mitakihara City with unsettling news. Troubled by what she has learned, Sayaka reveals to Madoka Kaname and Homura Akemi the whereabouts of Mami Tomoe—but more importantly—the disturbing truth behind the existence of magical girls. Despite knowing the cruel fate that awaits them, the three quickly resolve to work together and save Mami once and for all. Meanwhile in Kamihama City, Yachiyo Nanami hunts various ""rumors"" in search of Hotel Fendt Hope, the headquarters for the Wings of Magius. The magical girl organization is Yachiyo's only lead in finding Iroha Tamaki, whose disappearance remains shrouded in uncertainty. Determined to reunite Team Mikazuki Villa, Yachiyo swears to destroy the Wings of Magius and put a stop to their insidious plans. Amid the turbulent situations, a calamitous threat approaches, presenting a dire conflict set to jeopardize the entire world. [Written by MAL Rewrite]","['Prequel (TV) Magia Record: Mahou Shoujo Madoka☆Magica Gaiden', 'Sequel (TV Special) Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Final Season - Asaki Yume no Akatsuki']",Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,,,
