,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Themes,Genre,Demographics
145,,劇場版ワンピース エピソードオブアラバスタ 砂漠の王女と海賊たち,One Piece: Episode of Alabasta - The Desert Princess and the Pirates,One Piece Film 8: Abenteuer in Alabasta - Die Wüstenprinzessin,One Piece Película 8: La Saga de Alabasta - Los Piratas y la Princesa del Desierto,One Piece Film 8: Épisode d'Alabasta - Les Pirates et la Princess du Desert,['Movie'],1,Finished Airing,"Mar 3, 2007",,,['Fujipacific Music'],['Funimation'],['Toei Animation'],['Manga'],"['Action', 'Adventure', 'Fantasy']",,['Shounen'],1 hr. 30 min.,PG-13 - Teens 13 or older,7.30,#2817,#2658,"74,857",30,40800,"The Straw Hat Crew arrives at the desert island of Alabasta to help Princess Nefertari Vivi stop the social unrest her country is facing. Behind the heated conflict is the Baroque Works pirate organization, which has been conspiring against the kingdom with the aim of stealing the secrets of an ancient mass destruction weapon. As the situation grows out of control, Monkey D. Luffy and Vivi must quell the revolution before the nation collapses entirely. [Written by MAL Rewrite]","['Prequel (TV Special) One Piece: Episode of Alabasta - Prologue', '']",One Piece Movie 08: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,,,
146,JoJo's Bizarre Adventure: Phantom Blood,ジョジョの奇妙な冒険 ファントム ブラッド,JoJo's Bizarre Adventure: Phantom Blood,,,,['Movie'],1,Finished Airing,"Feb 17, 2007",,,"['TV Tokyo', 'Bandai', 'KlockWorx', 'Asmik Ace', 'Shueisha', 'Sumitomo', 'Sony PCL']","None found,",['APPP'],['Manga'],"['Action', 'Adventure', 'Horror']",['Vampire'],['Shounen'],1 hr. 30 min.,R - 17+ (violence & profanity),7.73,#1218,#2734,"71,939",620,30293,"An adaptation of the original five volume arc of the popular JoJo's Bizarre Adventure manga, covering the Phantom Blood chapters. Jonathan Joestar is an aristocratic boy whose life is suddenly turned upside down by a mysterious new boy who arrives, Dio Brando. Dio has a connection to his father, and over time, a rivalry forms as Dio becomes obsessed with a mysterious, ancient, and mystical stone mask that Jonathan's father keeps.","['Adaptation (Manga) JoJo no Kimyou na Bouken Part 1: Phantom Blood', '']",JoJo no Kimyou na Bouken: Phantom Blood,,,
147,Highlander: Vengeance,ハイランダー,,,Los Inmortales: En Busca de la Venganza,Highlander: Soif de Vengeance,['Movie'],1,Finished Airing,"Feb 14, 2007",,,['Imagi'],['Anchor Bay Films'],['Madhouse'],Other,"['Action', 'Horror', 'Sci-Fi']",,,1 hr. 36 min.,R - 17+ (violence & profanity),6.70,#5910,#5127,"20,170",36,9341,"Colin MacLeod, the immortal Scottish Highlander, travels with the wise-cracking ghost Amergan in search of the immortal despot Marcus Octavius, who killed Colin's lover on the Celtic plains centuries earlier. The once great city of New York is now submerged under water, with only one dominant fortress towering over the sea, the fortress of Marcus Octavius. MacLeod is torn between saving the survivors of New York and hunting down his nemesis. (Source: ANN)",[],Highlander: The Search for Vengeance,,,
148,千年狐ヨウビ,천년여우 여우비,"Yobi, The Five Tailed Fox",,Yobi: El Zorro de Cinco Colas,"Yobi, Le Renard à Cinq Queues",['Movie'],1,Finished Airing,"Jan 25, 2007",,,['Yellow Film'],"None found,",['Sunwoo Entertainment'],Original,"['Drama', 'Fantasy', 'Sci-Fi']",,,1 hr. 25 min.,PG - Children,7.23,#3215,#5762,"14,895",50,6387,"Yobi, The Five Tailed Fox revolves around a kumiho, a nine-tailed fox that can assume different forms including human. Kumiho are familiar figures in Korean folk tales, and they are usually depicted as magical creatures that take female form to lure and prey on humans. This time, however, our protagonist is a young, kind-hearted fox with only five tails, instead of nine. After losing her family to fox hunters, five-tailed Yobi lives in the forest with some shipwrecked aliens, far away from the humans. When one of her alien friends gets captured by a villager, Yobi has no choice but to adventure into the human world to rescue him. At the village, Yobi meets many humans, including Geum Yee who studies at a school for maladjusted children. Interested in Geum Yee, Yobi joins the students and revels in the fun of human life, but both a fox hunter and a mysterious shadow man are on her trail. (Source: YesAsia)",[],Cheonnyeon-yeowoo Yeowoobi,,,
149,"Nobita's New Adventure into the Magic Planet, Doraemon: Nobita's New Great Adventure into the Underworld - The Seven Magic Users",映画 ドラえもん のび太の新魔界大冒険～7人の魔法使い～,Doraemon the Movie: Nobita's New Great Adventure into the Underworld,,Doraemon Película 27: Doraemon y los Siete Magos,,['Movie'],1,Finished Airing,"Mar 10, 2007",,,"['TV Asahi', 'Shogakukan Productions']","None found,",['Shin-Ei Animation'],Unknown,"['Adventure', 'Comedy', 'Fantasy']",,,1 hr. 52 min.,PG - Children,7.64,#1448,#6460,"11,123",13,6953,"Nobita requests of Doraemon the Moshimo-box and wishes for the world to become a place where the use of magic is possible. Witchcraft replaces science and technology and everyone makes use of it on their daily lives, except for Nobita, who, like usual, isn't very good at conjuring spells. Frustrated, he plans on returning things to their past state, but his mother threw the Moshimo-box away. One day, Doraemon and his friends meet Professor Mangetsu, who studies magic and magical beings such as goblins, and his daughter Miyoko, and are warned of the dangerous approximation of the ""star of the Underworld"" to the Earth's orbit. With the future of the planet at stake, the group must travel to the Underworld and pierce the heart of the Underworld King with a silver dart, as detailed in the ancient texts of ""The Chronicles of the Underworld"". Their attempts are, however, thwarted and Miyoko captured. Doraemon and his friends then decided to use the Time Machine to return to the past and, using Dorami's Moshimo-box, they manage to restore the Earth. The events on the Underworld continue, however, to take place in a Parallel Universe, where Miyoko is still captive. As a result, the group is once again forced to travel to the Underworld and defeat its tyrannical ruler once and for all. (Source: AniDB)",[],Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,,,
150,"Chou Gekijouban Keroro Gunso 2: Shinkai no Princess de Arimasu!, Sergeant Keroro Movie 2: The Deep Sea Princess Let it be so!",超劇場版　ケロロ軍曹２　深海のプリンセスであります！,Sergeant Frog Movie 2,,,,['Movie'],1,Finished Airing,"Mar 17, 2007",,,"['Kadokawa Shoten', 'Nihon Ad Systems']","None found,",['Sunrise'],['Manga'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi']",,['Shounen'],1 hr. 18 min.,PG - Children,7.28,#2941,#8309,"6,011",16,2793,"During a vacation Natsumi is visited by a female alien and male alien who she later gains feelings for from the ocean that makes her the Deep Sea Princess who, along with the rest of the Keroro Platoon, encounter many dangers summoned by a mysterious creature. (Source: Wikipedia)",[],Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,,,
151,Gekijouban Dr. Slump: Dr. Mashirito Abale-chan,劇場版Dr.SLUMP Dr.マシリト アバレちゃん,Dr. Slump: Dr. Mashirito and Abale-chan,,,,['Movie'],1,Finished Airing,"Mar 3, 2007",,,"None found,","None found,",['Toei Animation'],['Manga'],"['Comedy', 'Sci-Fi']",['Gag Humor'],['Shounen'],5 min.,PG-13 - Teens 13 or older,6.03,#9778,#11930,"1,988",0,793,The story centers around an evil counterpart of Arale created by Dr. Mashirito named Abale.,[],Dr. Slump Movie 11: Dr. Mashirito & Abale-chan,,,
152,"Tetsujin 28-go: Hakuchuu no Zangetsu, Tetsujin 28: The Lingering Moon of Midday, Tetsujin #28: The Daytime Moon, Tetsujin28: Morning Moon of Mid-day",鉄人２８号 白昼の残月,,,,,['Movie'],1,Finished Airing,"Mar 31, 2007",,,"['Genco', 'GANSIS', 'King Records']",['Discotek Media'],['Palm Studio'],['Manga'],"['Action', 'Adventure', 'Sci-Fi']",['Mecha'],,1 hr. 35 min.,G - All Ages,6.37,#7884,#12694,"1,554",2,640,"This theatrical version based on the manga by Yokoyama Mitsuteru, deals with the genius boy detective Kaneda Shotaro and his giant robot, Tetsujin 28, set in Tokyo ten years after the end of the Second World War. Shotaro's missing brother appears as a a new character who was trained as a pilot of the soldier robot Tetsujin which Japan had created for the Second World War. However, with the end of the war, there was nothing left for him but a peaceful Japan. In the meantime, ""Destruction Bombs"" are found in many places in Tokyo. The bombs were developed by Professor Kaneda, the creator of Tetsujin 28 and Shotaro's father, as the ultimate weapons to protect the mainland. If the bombs explode, Tokyo will be reduced to ashes.",[],Tetsujin 28-gou: Hakuchuu no Zangetsu,,,
153,,オシャレ魔女 ラブ and ベリー しあわせのまほう,Fashionable Witches Love and Berry: Magic of Happiness,,,,['Movie'],1,Finished Airing,"Mar 21, 2007",,,['Sega'],"None found,",['TMS Entertainment'],Game,,,,51 min.,PG - Children,5.66,#11579,#13839,"1,120",2,183,"A movie based on the popular fashion card and arcade dance game aimed at young girls. The movie features the magical Princesses Love and Berry, who posess Fashion Magic. While Love and Berry are best friends, they become rivals for attention when they're on the dance floor. (Source: Wikipedia)",[],Oshare Majo Love and Berry: Shiawase no Mahou,"['Idols (Female)', 'Music']",,
154,"Backkom Travel Mug, Backkom Mug Travel",빼꼼 머그잔 여행,My Friend Bernard,,Mi Amigo Bernard,,['Movie'],1,Finished Airing,"Mar 22, 2007",,,"None found,","None found,",['RG Animation Studios'],Original,"['Adventure', 'Comedy']",,['Kids'],1 hr. 16 min.,G - All Ages,5.55,#11972,#15514,701,0,268,A cowardly boy ends up having a magic necklace delivered to him which transports him to the world of Backkom. There the rag-tag team get out of jams and the boy learns a bit of courage by the time he arrives home.,[],Backkom Meogeujan Yeohaeng,,,
155,Mushiking 2,甲虫王者ムシキング　スーパーバトルムービー ～闇の改造甲虫～,Mushiking: The King of Beetles SUPER BATTLE MOVIE -Altered Beetles of Darkness-,,,,['Movie'],1,Finished Airing,"Mar 21, 2007",,,['Sega'],"None found,",['TMS Entertainment'],Card game,"['Adventure', 'Fantasy']",,,50 min.,G - All Ages,6.04,#9694,#15621,686,2,168,"A shadow of Darkness approaches a peaceful Forest... Sounds like trouble for Mushiking! Lets put our strengths together and fight Adder! Deep in the Forest exists a paradise for the fairies and insects. There, Popo the Fairy, Mushiking, The King of Beetles, and many other beetles live happily together. One day, a happy-go-lucky beetle named Iron Stripe Stag-Beetle (Iron Stripe) from another forest appears in front of Popo, requesting a challenge with Mushiking in a combat. Suddenly, Iron Stripe and Popo are attacked by a red-eyed beetle, Blue Hercules Beetle, who is being controlled by Adder, the Fairy of Darkness scheming to rule the Forest. Mushiking, The King of Beetles, rushes to the rescue, but with Giraffe Stag-beetle (Giraffe), also controlled by Adder, showing up, he has to battle two giant beetles as he defends Popo and friends, and gradually losing strength, gets captured and is taken away. (Source: Official Site)",[],Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu,,,
156,Eagle Talon The Movie 1: The Chancellor Only Lives Twice,秘密結社鷹の爪 THE MOVIE　総統は二度死ぬ,,,,,['Movie'],1,Finished Airing,"Mar 17, 2007",,,"None found,","None found,",['DLE'],Original,,,,1 hr. 13 min.,G - All Ages,5.56,#11944,#16213,597,0,145,The first Eagle Talon movie.,"['Prequel (TV) Himitsukessha Taka no Tsume', 'Sequel (Movie) Himitsukessha Taka no Tsume The Movie II: Watashi wo Aishita Kuro Oolong-Cha']",Himitsukessha Taka no Tsume The Movie 1: Soutou wa Nido Shinu,"['Parody', 'Super Power']",['Comedy'],
157,Cofun Gal no Coffy Movie 1,古墳ギャルのコフィー　～桶狭間の戦い～,Tumulus Gal Coffy: The Battle of Okehazama,,,,['Movie'],1,Finished Airing,"Mar 17, 2007",,,"None found,","None found,","None found,",Unknown,,,,16 min.,G - All Ages,[],#17416,#18756,363,0,,"Coffy, Daniel, and Okehazama-sensei accidentally entered the Forbidden Room behind the school building of Tumulus High School. When they managed to get out, they realized they had slipped back in time! Why did Okehazama-sensei become a fallen soldier? The truth behind the famous Japanese historical event, the Battle of Okehazama, is revealed!",[],Cofun Gal no Coffy: Okehazama no Tatakai,"['Historical', 'Parody']",['Comedy'],
158,,たこる・ザ・ムービー,,,,,['Movie'],1,Finished Airing,"Mar 21, 2007",,,['TV Osaka'],"None found,","None found,",Original,,,,20 min.,G - All Ages,[],#14724,#24899,97,0,,A film featuring TV Osaka's mascot character Takoru-kun that was originally shown at the Takoru Shock!!!! event in Osaka.,[],Takoru the Movie,,['Slice of Life'],
159,Code Geass: Hangyaku no Lelouch Specials,コードギアス 反逆のルルーシュ ピクチャードラマ,Code Geass: Lelouch of the Rebellion Picture Dramas,,,,['Special'],9,Finished Airing,"Jan 27, 2007 to Sep 25, 2007",,,"None found,","['Funimation', 'Bandai Entertainment']",['Sunrise'],Original,,['School'],,4 min. per ep.,PG-13 - Teens 13 or older,6.92,#4711,#3245,"51,969",77,24517,"At Ashford Academy, the girls get into juicy talks in the bath, and later plan a gender role reversal festival, which has everyone but Lelouch Lamperouge eager. The students also attend the grand opening of the Clovis Land pool, much to the scantily clad Cornelia li Britannia's embarrassment. Events from Lelouch's past show a chapter from his royal upbringing, and how he met Suzaku Kururugi. Code Geass: Hangyaku no Lelouch Picture Drama shows that when they are away from the bloodshed and agony of war, the characters live very different and often humorous lives. [Written by MAL Rewrite]",[],Code Geass: Hangyaku no Lelouch Picture Drama,,['Comedy'],
160,Air Gear Episode 21.5,エア・ギア,Air Gear: Special Trick,,,,['Special'],1,Finished Airing,"Mar 21, 2007",,,['Kodansha'],"['ADV Films', 'Funimation']","['Toei Animation', 'Marvelous Entertainment']",['Manga'],"['Comedy', 'Sports', 'Ecchi']",,['Shounen'],23 min.,R+ - Mild Nudity,7.25,#3075,#3394,"47,837",72,25343,Takes part a while after Ikki accepts Simca's offer to become the new leader of Genesis. Shows the Battle between Kogarasumaru and Potemkine. The episode takes place between episodes 21 and 22 of the main series.,"['Adaptation (Manga) Air Gear Read Manga', '']",Air Gear Special,"['Delinquents', 'School']",,
161,"Code Geass: Lelouch of the Rebellion Episode 8.5 and Episode 17.5, Code Geass: Hangyaku no Lelouch Specials",コードギアス 反逆のルルーシュ,Code Geass: Lelouch of the Rebellion Recaps,,,,['TV Special'],2,Finished Airing,"Dec 1, 2006 to Feb 16, 2007",,,"None found,","None found,",['Sunrise'],Original,,,,24 min. per ep.,PG-13 - Teens 13 or older,7.02,#4308,#3848,"38,242",57,16467,Recap episodes of Code Geass. Also known as episodes 8.5 and 17.5.,[],Code Geass: Hangyaku no Lelouch Recaps,"['Mecha', 'Military', 'School', 'Super Power']",['Action'],
162,Ah! My Goddess: Sorezore no Tsubasa Specials,ああっ女神さまっ　それぞれの翼,Ah! My Goddess: Flights of Fancy Specials,,,,['Special'],2,Finished Airing,"Feb 23, 2007",,,"None found,","['ADV Films', 'Funimation', 'NYAV Post']",['AIC'],['Manga'],"['Comedy', 'Romance', 'Supernatural']",['Harem'],['Seinen'],24 min. per ep.,PG-13 - Teens 13 or older,7.49,#1979,#4561,"26,767",28,13415,"When Keiichi found his grandpa's diary and saw a treasure map inside, Skuld and Urd started to feel a great urge to search it. With the company of his friends, Keiichi arrives to Honda Inn, the place indicated on the map. Once the party is inside, they meet Honda Chieko, who seems to share a certain promise with Keiichi. Apart from all that confusion, it's time for Keiichi to have enough courage to say the words ""I love you"" to Belldandy.","['Prequel (TV) Aa! Megami-sama! Sorezore no Tsubasa', 'Sequel (TV Special) Aa! Megami-sama! Tatakau Tsubasa', 'Adaptation (Manga) Aa! Megami-sama!', '']",Aa! Megami-sama! Sorezore no Tsubasa Specials,,,
163,"Kin-iro no Corda: Primo Passo - A Summer Encore, The Golden Chord, La Corda D'Oro: Primo Passo Episode 26",金色のコルダ ~primo passo~ ひと夏のアンコール,,,,,['Special'],1,Finished Airing,"Mar 25, 2007",,,"['Aniplex', 'Hakusensha', 'Koei']",['Sentai Filmworks'],['Yumeta Company'],Visual novel,,,['Josei'],29 min.,G - All Ages,7.43,#2239,#4821,"23,271",78,12978,"Hino Kahoko goes to a summer training camp to play the violin with all the members who participated in the concours. Also known as ""La Corda d'oro - Special Episode 26""","['Prequel (TV) Kiniro no Corda: Primo Passo', '']",Kiniro no Corda: Primo Passo - Hitonatsu no Encore,"['Music', 'Reverse Harem', 'School']",['Romance'],
164,"Nana Episode 11.5, Episode 21.5, and Episode 36.5, Nana Specials",ナナ Specials,,,,,['TV Special'],3,Finished Airing,"Jun 21, 2006 to Jan 10, 2007",,,"['VAP', 'Nippon Television Network']","['VIZ Media', 'Sentai Filmworks']",['Madhouse'],['Manga'],"['Comedy', 'Drama', 'Romance']",,['Shoujo'],22 min. per ep.,R - 17+ (violence & profanity),6.97,#4501,#5256,"18,916",19,9115,Nana Episode 11.5: Junko's Room Nana Episode 21.5: Junko's Room 2 Nana Episode 36.5: Junko's Room 3,[],Nana Recaps,"['Adult Cast', 'Music']",,
165,"Maria-sama ni wa Naisho, Don't tell the Virgin Mary",マリア様にはないしょ。,Keep it a Secret from Maria-sama,,,,['Special'],5,Finished Airing,"Dec 29, 2006 to Jul 25, 2007",,,"None found,",['Nozomi Entertainment'],['Studio Deen'],['Light novel'],"['Comedy', 'Girls Love']",,['Shoujo'],1 min. per ep.,PG - Children,7.25,#3118,#7523,"7,666",4,3643,"A series of chibi-style ""outtakes"" from the ""shooting"" of the Mariamite series.",[],Maria-sama ga Miteru 3rd Specials,,,
166,"Burst Angel: Tenchi Sairin, Burst Angel The Angel's Second Coming, Burst Angel OVA Special",爆裂天使 -Infinity-,,,,,['Special'],1,Finished Airing,"Mar 23, 2007",,,['Media Factory'],['Funimation'],['Gonzo'],Original,"['Action', 'Sci-Fi']",['Mecha'],,2 min.,PG-13 - Teens 13 or older,6.66,#6149,#8382,"5,896",1,1886,Short AMV of the Bakuretsu Tenshi: Infinity OVA.,[],Bakuretsu Tenshi: Infinity Special,,,
167,No Money! DVD Extras,お金がないっ,No Money Omake episodes,,,,['Special'],4,Finished Airing,"Feb 9, 2007 to Dec 21, 2007",,,"['KlockWorx', 'Happinet Pictures']",['Media Blasters'],['Lyrics'],['Manga'],"['Boys Love', 'Comedy', 'Erotica']",,,1 min. per ep.,R+ - Mild Nudity,5.88,N/A,#8697,"5,393",5,2042,Short specials included with the DVD's of Okane ga Nai series.,[],Okane ga Nai Specials,,,
168,"Saiunkoku Monogatari Soushuuhen, Saiunkoku Picture Scroll, Saiunkoku Emaki",彩雲国物語 彩雲国絵巻,,,,,['Special'],9,Finished Airing,"Mar 1, 2007 to Mar 24, 2007",,,"None found,","None found,",['Madhouse'],['Light novel'],"['Adventure', 'Fantasy', 'Romance']",,['Shoujo'],25 min. per ep.,PG-13 - Teens 13 or older,7.21,#3301,#8853,"5,137",6,1331,Recaps of the first season of Saiunkoku Monogatari. Aired to bridge the time till the second season starts.,"['Adaptation (Manga) Saiunkoku Monogatari', 'Adaptation (Light Novel) Saiunkoku Monogatari']",Saiunkoku Monogatari Recaps,"['Historical', 'Reverse Harem']",,
169,"Garasu no Kantai Special, Fleet of Glass Specials, Glass no Kantai 16.5, Garasu no Kantai 16.5, DVD Extra Episode - Episode 20.5",ガラスの艦隊～La legende du vent de l'univers～,Glass Fleet Specials,,,,['Special'],2,Finished Airing,"Jan 24, 2007 to Mar 28, 2007",,,['Sotsu'],"None found,","None found,",Original,"['Adventure', 'Sci-Fi']",,,24 min. per ep.,PG-13 - Teens 13 or older,6.13,#9225,#12238,"1,795",2,575,"Episodes 16.5 and 20.5. Glass no Kantai Special episodes focus on the history behind the Imperial Royal Family, recounting the events that happened before the TV Series.",[],Glass no Kantai: La Legende du Vent de l'Univers Specials,,,
170,"Busou Renkin Specials, Busou Renkin: BusoRen Days, Busou Renkin Mini Gekijou, Buso Renkin: Mahiro's Busou Renkin Course",武装錬金,,,,,['Special'],11,Finished Airing,"Jan 25, 2007 to Sep 21, 2007",,,"None found,","None found,",['Xebec'],['Manga'],,,,3 min. per ep.,PG-13 - Teens 13 or older,5.79,#10997,#12576,"1,610",0,393,Specials included with the DVD release of Busou Renkin.,[],Busou Renkin: Mahiro no Busou Renkin Kouza,,['Comedy'],
171,,ちびケロ ケロボールの秘密!?,Chibi Kero: Secret of the Kero Ball!?,,.,,['Special'],1,Finished Airing,"Mar 17, 2007",,,"None found,","None found,",['Sunrise'],['Manga'],,,,17 min.,G - All Ages,6.15,#9109,#12716,"1,543",0,567,"A young Keroro tries to impress Pururu by showing off the Kero Ball, a ball borrowed by Giroro from his brother Garuru. While testing the buttons, he accidentally transports the 4 tadpoles inside the ball. To get out, they must win the pinball maze. In the outside world, a young blue tadpole Kururu picks up the ball and hears the cries of help. He makes a deal to free those trapped inside if he gets a plate of curry rice. A deal is a deal and with the Kero Ball, a plate of curry rice is produced for Kururu. Unfortunately, the plate grows bigger and bigger and bigger. It got so big, that Kururu was immersed in the curry. The yellow curry slowly transforms the blue Kururu into the ""yellow devil"" and as the film is about to fade into black, ""Kukuku"" is heard. (Summary found on Veoh.com)",[],Chibi Kero: Kerobouru no Himitsu!?,,['Comedy'],
172,Doraemon Crayon Shin-chan Haru da! Eiga da! 3-Jikan Anime Matsuri 2,ドラえもん (2005) Specials,,,,,['TV Special'],Unknown,Currently Airing,"Apr 15, 2005 to ?",,,"None found,","None found,",['Shin-Ei Animation'],Unknown,,,['Seinen'],45 min.,PG - Children,6.79,#5389,#12793,"1,503",5,469,"59 Doraemon (2005) TV Specials exist as of January 24, 2018.",[],Doraemon (2005) Specials,,['Comedy'],
173,The Celestial Railroad,銀河鉄道の夜 -Fantasy Railroad in the Stars-,,,,,['Special'],1,Finished Airing,"Feb 23, 2007",,,"None found,","None found,",['KAGAYA Studio'],Novel,"['Drama', 'Fantasy', 'Mystery']",,,22 min.,G - All Ages,[],#18203,#16945,513,0,,A BD/DVD special of Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars. It contains new animation and further explains star constellations.,[],Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars Special,,,
174,,キミとの正しい約束,,,,,['Special'],3,Finished Airing,"Feb 1, 2007",,,"None found,","None found,","None found,",Original,,['Team Sports'],,2 min. per ep.,G - All Ages,[],#19435,#18910,352,0,,Isami and Higashiba both play baseball in college. But what kind of thing did the two promise each other 7 years ago become?,[],Kimi to no Tadashii Yakusoku,,['Sports'],
175,,君との正しい約束,,,,,['Special'],3,Finished Airing,"Feb 1, 2007",,,"None found,","None found,","None found,",Original,,['Team Sports'],,2 min. per ep.,G - All Ages,[],#19436,#19567,310,0,,Higashiba's point of view in the story. It runs parallel to the original which is mostly from Isami's point of view.,[],Kimi to no Tadashii Yakusoku (2007),,['Sports'],
176,"Silk Road Shounen Yuuto Omnibus, Silk Road Shounen Yuuto Recap, Silk Road Boy Yuto Soushuuhen, Silk Road Shounen Yuto Omnibus, Silk Road Shounen Yuto Recap, Silk Road Shounen Yuto: Toki wo Kakeru Shounen Yuto no Hyouryuu Nikki",シルクロード少年 ユート 総集編,,,,,['TV Special'],1,Finished Airing,"Jan 13, 2007",,,"['d-rights', 'NHK-BS2']","None found,",['OLM'],Original,"['Adventure', 'Fantasy']",['Historical'],,20 min.,G - All Ages,[],#14423,#19869,293,0,,Recap episode of Silk Road Shounen Yuuto that took place between episode 16 and 17. The episode title is a homage to the famous novel Toki wo Kakeru Shoujo.,[],Silk Road Shounen Yuuto: Toki wo Kakeru Shounen Yuuto no Hyouryuu Nikki,,,
177,,アッホーヤッホースキーなのだ!,,,,,['Special'],1,Finished Airing,"Jan 26, 2007",,,"None found,","None found,","None found,",['Manga'],"['Comedy', 'Slice of Life']",,,14 min.,G - All Ages,[],#14810,#21856,184,0,,"Pilot episode of Tensai Bakabon, released on DVD.",[],Tensai Bakabon Pilot,,,
178,RGB Adventure: Another Adventure,RGBアドベンチャー『Another Adventure』,,,,,['Special'],2,Finished Airing,"Jan 14, 2007 to Jan 21, 2007",,,"None found,","None found,",['ACC Production'],Unknown,"['Adventure', 'Fantasy', 'Sci-Fi']",,,20 min. per ep.,G - All Ages,[],#21375,#22108,172,0,,Recaps of RGB Adventure.,[],RGB Adventure Recaps,,,
