,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
68,,イナズマイレブンGO クロノ・ストーン,Inazuma Eleven Go: Chrono Stones,,,,['TV'],51,Finished Airing,"Apr 18, 2012 to May 1, 2013",['Spring 2012'],Wednesdays at 19:00 (JST),"None found,","None found,",['OLM'],Game,,"['Super Power', 'Team Sports', 'Time Travel']",,23 min. per ep.,G - All Ages,7.28,#2938,#2937,"63,049",381,37764,"Inazuma Eleven Go: Chrono Stone is set after the Holy Road Soccer Tournament. The hero of of the moment, Tenma Matsukaze, traveled all over Japan to teach soccer to kids. He returns to Raimon Junior High School after completing his mission, but to his surprise, it's no longer the same Raimon Junior High that he remembers. The soccer club is non-existent, and the members of the champion team in the Holy Road Soccer Tournament have no recollection of taking part in the tournament. They neither remember Tenma nor the game of soccer they loved. As Tenma is baffled by this twist, Alpha, the leader of the Route Agents and captain of Protocol Omega team, suddenly appears before him. Alpha declares that he and his team are responsible for wiping out passion for soccer in Raimon along with the memories of the soccer club members: and Tenma himself is next. That's when a strange boy named Fei Rune appears just in time to save him. Just who is Fei, and why does Alpha want to eliminate soccer for good? Tenma knows that he needs to do everything in his power to emerge victorious. It's a battle that could seal the fate of soccer forever.","['Prequel (TV) Inazuma Eleven Go', 'Sequel (TV) Inazuma Eleven Go: Galaxy']",Inazuma Eleven Go: Chrono Stone,,['Sports'],
69,Saint Seiya Ω,聖闘士星矢Ω,,,,,['TV'],97,Finished Airing,"Apr 1, 2012 to Mar 30, 2014",['Spring 2012'],Sundays at 06:30 (JST),"['Dentsu', 'TV Asahi']","None found,",['Toei Animation'],['Manga'],"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",,['Shounen'],23 min. per ep.,PG-13 - Teens 13 or older,6.29,#8366,#3272,"51,171",138,25563,"The god of war and guardian of his namesake planet, Mars, was once sealed away by Seiya, but time has passed and his revival is at hand. Meanwhile, Saori Kido (Athena) is raising the boy Kouga, whose life Seiya saved, and he's been training every day to become a Saint in order to prepare for the coming crisis... Unaware of his destiny, when Kouga awakens to the power of his Cosmo hidden inside him, the curtain will rise upon the legend of a new Saint. (Source: ANN)","['Prequel (Movie) Saint Seiya: Tenkai-hen Josou - Overture', 'Adaptation (Manga) Saint Seiya Omega: New Cross Tanjou-hen']",Saint Seiya Omega,['Mythology'],,
70,Smile Pretty Cure!,スマイルプリキュア,Glitter Force,,,,['TV'],48,Finished Airing,"Feb 5, 2012 to Jan 27, 2013",['Winter 2012'],Sundays at 08:30 (JST),['Saban Brands'],"None found,",['Toei Animation'],Original,,,,24 min. per ep.,G - All Ages,6.84,#5152,#3382,"48,110",433,24349,"To teenager Miyuki Hoshizora, fairy tales are a world of wondrous encounters and happy endings. Inspired by her love for these stories, she lives every day searching for happiness. While running late on her first day of school as a transfer student, Miyuki meets Candy—a mysterious fairy from the world of fairy tales, Märchenland. However, when Candy disappears as quickly as she appeared, Miyuki is left believing the encounter was only a dream. After an eventful first day, Miyuki finds a mysterious library at school. While combing through the bookshelves, she is transported next to Candy, who claims to be searching for the so-called legendary warriors, Precure. When forced to protect Candy's and everyone else's happiness, Miyuki transforms into ""Cure Happy,"" one of the Precure warriors! As Cure Happy, Miyuki is now tasked with finding the other legendary warriors and protecting the world from destruction, all while possibly discovering her very own happy ending. [Written by MAL Rewrite]","['Adaptation (Manga) Smile Precure!: Precure Collection', '']",Smile Precure!,['Mahou Shoujo'],['Action'],
71,,銀河へキックオフ!!,Victory Kickoff!!,,,Victory Kickoff,['TV'],39,Finished Airing,"Mar 26, 2012 to Feb 26, 2013",['Spring 2012'],Unknown,"['NHK', 'Nihon Ad Systems', 'NHK Enterprises']","None found,",['TYO Animations'],Novel,,,,25 min. per ep.,PG - Children,7.20,#3357,#4425,"28,376",148,12852,"The story follows a boy who was in a soccer team, but it was disbanded due to not enough players. However, after the boy meets a female professional soccer player, he aims to bring his soccer team back. (Source: AniDB)","['Adaptation (Manga) Ginga e Kickoff!!', '']",Ginga e Kickoff!!,['Team Sports'],['Sports'],
72,Cardfight!! Vanguard: Asia Circuit Chapter,カードファイト!! ヴァンガード アジアサーキット編,Cardfight!! Vanguard Asia Circuit,Cardfight!! Vanguard Asia Circuit,Cardfight!! Vanguard Asia Circuit Temporada 2,Cardfight!! Vanguard Asia Circuit,['TV'],39,Finished Airing,"Apr 8, 2012 to Jan 2, 2013",['Spring 2012'],Sundays at 10:00 (JST),"['TV Tokyo', 'Dentsu', 'Sotsu', 'Bushiroad']","None found,",['TMS Entertainment'],Original,,,,24 min. per ep.,PG-13 - Teens 13 or older,6.79,#5399,#4539,"26,949",36,14843,"Following their intense battle in the national tournament, Team Q4 disbands, with everyone returning to their regular lives. While paying a visit to Card Capital, Aichi Sendou notices an unfamiliar customer in the shop. After teaching the secretive boy about Cardfight Vanguard, he realizes that his usual deck has become entirely different. Although it contains a variety of units Aichi has never seen before, everyone insists that the cards are the same ones that he has always been using. Moreover, the strange boy disappears without a trace, leaving Aichi further puzzled. As Aichi gets accustomed to the new bizarre deck, he aims to unravel the mystery behind the incident and the peculiar boy. [Written by MAL Rewrite]","['Prequel (TV) Cardfight!! Vanguard', 'Sequel (TV) Cardfight!! Vanguard: Link Joker-hen', 'Adaptation (Manga) Cardfight!! Vanguard', '']",Cardfight!! Vanguard: Asia Circuit-hen,['Strategy Game'],['Action'],
73,Chibi☆Devil! Chibi Devi!,ちび☆デビ！,,,,,['TV'],75,Finished Airing,"Oct 10, 2011 to Feb 17, 2014",['Fall 2011'],Mondays at 18:20 (JST),"['Shogakukan-Shueisha Productions', 'Half H.P Studio']","None found,",['SynergySP'],['Manga'],"['Slice of Life', 'Supernatural']","['Childcare', 'Mythology']",['Shoujo'],5 min. per ep.,PG - Children,6.91,#4794,#4914,"22,214",80,7691,"Sawada Honoka is a 14-year-old girl who is very timid. She easily gets bullied by other classmates. Honoka is a non-believer in God, Angels, and Devils. Though one day, a devil baby was dropped into her room while she was sleeping. What will Honoka believe in now? (Source: PocketScans)","['Adaptation (Manga) Chibi☆Devi!', '']",Chibi☆Devi!,,,
74,,ポヨポヨ観察日記,Poyopoyo,Poyopoyo,Poyopoyo,Poyopoyo,['TV'],52,Finished Airing,"Jan 8, 2012 to Dec 30, 2012",['Winter 2012'],Sundays at Unknown,"['DAX Production', 'Dream Creation', 'Möbius Tone']","None found,",['Studio Deen'],['4-koma manga'],"['Comedy', 'Slice of Life']",,['Seinen'],3 min. per ep.,PG - Children,7.63,#1470,#4959,"21,814",152,9804,"Moe Sato is a young lady who finds a cat and starts taking care of him. Named Poyo due to his round shape, he quickly becomes a dear member of the Sato family. (Source: ANN)","['Adaptation (Manga) Poyopoyo Kansatsu Nikki', '']",Poyopoyo Kansatsu Nikki,['Pets'],,
75,,ちとせげっちゅ!!,,Chitose get you!,Chitose Get You!,Chitose get you!,['TV'],26,Finished Airing,"Jul 2, 2012 to Dec 24, 2012",['Summer 2012'],Mondays at Unknown,"['AT-X', 'Takeshobo', 'Dream Creation']","None found,",['SILVER LINK.'],['4-koma manga'],"['Comedy', 'Romance']",,['Seinen'],3 min. per ep.,PG-13 - Teens 13 or older,6.20,#8838,#4987,"21,513",15,10043,Chitose is an 11-year-old girl who is madly in love with an older guy named Hiroshi. He works at the town hall right next to the school and Chitose spends every day relentlessly pursuing him. Can Chitose ever convince Hiroshi to go out with her?,"['Adaptation (Manga) Chitose Get You!!', '']",Chitose Get You!!,['School'],,
76,,ドラえもん (2005),,,,,['TV'],Unknown,Currently Airing,"Apr 22, 2005 to ?",['Spring 2005'],Fridays at 19:00 (JST),['TV Asahi'],"None found,",['Shin-Ei Animation'],['Manga'],"['Comedy', 'Sci-Fi']",,,25 min.,PG - Children,7.72,#1247,#5000,"21,409",239,9584,"Doraemon (2005) is the most recent anime series based on Fujiko Fujio's manga of the same name. It is the 2005 version of 1979 series, with certain changes in the animation and other things. Doraemon is a cat-like robot who appears in the present to steer Nobita/Noby, who is a dumb, naive and clumsy boy on the right path in order to secure his future. Nobita's love interest is Shizuka Minamoto/Sue, his frenemies are Takeshi Goda/Big G and Suneo/Sneech. (Source: Wikipedia)","['Prequel (TV) Doraemon (1979)', 'Adaptation (Manga) Doraemon']",Doraemon (2005),['Anthropomorphic'],,"['Kids', 'Shounen']"
77,,メタルファイト ベイブレード ZEROG,Beyblade: Shogun Steel,,,,['TV'],38,Finished Airing,"Apr 8, 2012 to Dec 23, 2012",['Spring 2012'],Unknown,"['TV Tokyo', 'd-rights']",['Nelvana'],['SynergySP'],['Manga'],"['Adventure', 'Sports']",,['Kids'],12 min. per ep.,PG - Children,6.03,#9763,#5545,"16,388",17,8852,"Seven years after the Nemesis Crisis, much of the world has been devastated and ruined after the tragic fighting. As a result, most people lost faith and interest in Beyblading. Otori Tsubasa, who became leader of the WBBA, made it his life goal to ensure humanity could restore itself, as well as restore the popularity of Beyblading. He created the Zero-G battling style as a result, and hopes a new generation of bladers will rise up to accept the sport once again. One of these is a teenager named Zero Kurogane, who aims to become the top blader after having a destined encounter with the hero of the Nemesis Crisis, Ginga Hagane.","['Prequel (TV) Metal Fight Beyblade 4D', 'Sequel (Special) Metal Fight Beyblade Zero G Specials', 'Adaptation (Manga) Metal Fight: Beyblade - Zero G', '']",Metal Fight Beyblade Zero G,,,
78,Hometown Rebuilding: Folktales from Japan,ふるさと再生 日本の昔ばなし,Folktales from Japan,Folktales from Japan,Historias Tradicionales Japonesas para la Reconstrucción de los Pueblos,Folktales from Japan,['TV'],258,Finished Airing,"Apr 1, 2012 to Mar 26, 2017",['Spring 2012'],Sundays at 09:00 (JST),"['TV Tokyo', 'Sony Music Entertainment', 'Peter Pan Creation']","None found,",['Tomason'],Other,,,['Kids'],24 min. per ep.,G - All Ages,6.93,#4666,#6444,"11,153",26,2789,"Like in any culture, Japanese kids grow up listening to the stories repeatedly told by their parents and grandparents. The boy born from a peach; the princess from the moon who is discovered inside a bamboo; the old man who can make a dead cherry tree blossom, etc. These short stories that teach kids to see both the dark and bright sides of life have passed traditional moral values from generation to generation. Each half-hour episode of Folktales from Japan consists of three self-contained stories, well-known and unknown, with a special focus on heartwarming stories that originate from Tohoku, the northern region heavily touched by the earthquake of 2011. May this program help cheer up earthquake victims and cast a light of hope for them? (Source: Crunchyroll)","['Sequel (TV) Furusato Meguri: Nippon no Mukashibanashi', '']",Furusato Saisei: Nippon no Mukashibanashi,['Historical'],['Supernatural'],
79,Kuromajyo-san ga Toru!!,黒魔女さんが通る!!,Here Comes the Black Witch!!,,,,['TV'],60,Finished Airing,"Apr 4, 2012 to Feb 19, 2014",['Spring 2012'],Unknown,['NHK'],"None found,",['Shin-Ei Animation'],Novel,"['Comedy', 'Slice of Life']",,,7 min. per ep.,PG - Children,6.55,#6745,#6667,"10,303",9,2979,"Kurotori Chiyoko, a 5th-grader in elementary school, loves the occult. One day, a friend requests her to do a love fortune-telling. Chiyoko tries to summon Cupid, but thanks to a stuffy nose, accidentally summons a witch named Gyubid instead! From that day on, Chiyoko starts learning witchcraft from Gyubid, the self-proclaimed hottest instructor of the magic world. The training regimen is tough, and punishment for slacking is harsh. Fortunately, Chiyoko is able to keep her extra-curricular studies secret, aided by the fact that no one else can see Gyubid. (Source: AnimeNfo.com)","['Adaptation (Light Novel) Kuromajo-san ga Tooru!!', '']",Kuromajo-san ga Tooru!!,['School'],,
80,,プリティーリズム ディアマイフューチャー,,,,,['TV'],51,Finished Airing,"Apr 7, 2012 to Mar 30, 2013",['Spring 2012'],Saturdays at 10:00 (JST),"None found,","None found,","['Tatsunoko Production', 'Dongwoo A&E']",Game,,"['Idols (Female)', 'Music']",,23 min. per ep.,PG - Children,6.72,#5786,#6783,"9,929",29,4077,"It is three years after the legendary Prism Queen Cup, and Aira Harune, Rizumu Amamiya, and Mion Takamine have become famed Prism Stars, spreading the glamor and radiance of Prism Shows wherever they perform. However, they encounter an unexpected challenge from a passionate and lively girl, Mia Ageha, who has publicly declared her intent to defeat Aira and become the greatest Prism Star. Sensing her potential, the Prism Show agency Pretty Top recruits Mia alongside three other aspiring Prism Stars—Karin Shijimi, Reina Miyama, and Ayami Ooruri—to form an idol group, Prizmmy. But the road to stardom is not easy: Mia has to deal with an old friend's unexpected appearance, this time as her rival, as well as navigate her way through the alluring yet conniving world of Prism Shows. Nevertheless, with her friends and team by her side, Mia is all the more fired up to march forward and carve the future for herself. [Written by MAL Rewrite]","['Prequel (TV) Pretty Rhythm: Aurora Dream', 'Sequel (TV) Pretty Rhythm: Rainbow Live']",Pretty Rhythm: Dear My Future,,['Sports'],
81,,サザエさん,Mrs. Sazae,,,,['TV'],Unknown,Currently Airing,"Oct 5, 1969 to ?",['Fall 1969'],Sundays at 18:30 (JST),['Fuji TV'],"None found,",['Eiken'],['4-koma manga'],"['Comedy', 'Slice of Life']",,,24 min.,G - All Ages,6.14,#9124,#7130,"8,795",39,1933,"The main character is a mother named Sazae-san. She lives in a house with her husband, her kids and her parents. The show is the ultimate family program and tends to follow traditional themes. Think of this show as the Japanese equivalent to ""The Partridge Family"" and you'll get a good feel for this show's atmosphere. Don't expect to see things like violence, swearing, kung-fu action or magical girls. The plots are more like ""Today, Sazae-san goes to the new mall and gets lost"". Such ""boring"" plotlines and the simplistic art are often a turn-off to non-Japanese audiences, but most Japanese find the show incredibly good. As a result, it continues to be one of the top ratings grabbers on TV and is one of the few anime that is considered ""acceptable"" by adults. (Source: AniDB)","['Adaptation (Manga) Sazae-san', '']",Sazae-san,,,
