,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Themes,Genre,Demographics
71,,プランダラ,Plunderer,,,,['TV'],24,Finished Airing,"Jan 9, 2020 to Jun 25, 2020",['Winter 2020'],Thursdays at 01:05 (JST),"['Half H.P Studio', 'Nippon Columbia', '81 Produce', 'Docomo Anime Store', 'Kadokawa Media House', 'Kadokawa']",['Funimation'],['Geek Toys'],['Manga'],"['Action', 'Fantasy', 'Romance', 'Ecchi']",['Military'],['Shounen'],22 min. per ep.,PG-13 - Teens 13 or older,6.64,#6226,#521,"458,654","1,578",193837,"Alcia is a world governed by ""Count"": numbers engraved on a person's body, representing any number related to their life. These Counts determine a person's social status and power in Alcia. If a Count reaches zero, the person is sent to the Abyss, a place rumored to be worse than death. Hina, a traveler whose Count is based on the distance she traveled, witnessed her mother get dragged down into the Abyss. Determined to fulfill her mother's last wishes, she sets off on a journey in search of the legendary Aces—heroes of the war that happened three hundred years ago, bearing a white star next to their Count. While wandering around, Hina encounters Licht Bach, a mysterious masked man with negative Count, and Nana, the owner of a tavern. In the midst of having a good time, Hina is tricked into a battle with a military soldier. However, despite his negative count, Licht rescues Hina and reveals that he has another count, one with a white star, one of a legendary Ace. Plunderer follows the journey of Hina and other inhabitants of Alcia as they discover the truth about their world, the Abyss, and the legendary Aces. [Written by MAL Rewrite]","['Adaptation (Manga) Plunderer', '']",Plunderer,,,
72,Detective Conan,名探偵コナン,Case Closed,Case Closed,,,['TV'],Unknown,Currently Airing,"Jan 8, 1996 to ?",['Winter 1996'],Saturdays at 18:00 (JST),"['Yomiuri Telecasting', 'Shogakukan', 'Tokyo Movie']","['Funimation', 'Crunchyroll']",['TMS Entertainment'],['Manga'],"['Adventure', 'Comedy', 'Mystery']",['Detective'],['Shounen'],24 min.,PG-13 - Teens 13 or older,8.17,#433,#698,"359,700","15,278",163902,"Shinichi Kudou, a high school student of astounding talent in detective work, is well known for having solved several challenging cases. One day, when Shinichi spots two suspicious men and decides to follow them, he inadvertently becomes witness to a disturbing illegal activity. Unfortunately, he is caught in the act, so the men dose him with an experimental drug formulated by their criminal organization, leaving him to his death. However, to his own astonishment, Shinichi lives to see another day, but now in the body of a seven-year-old child. Perfectly preserving his original intelligence, he hides his real identity from everyone, including his childhood friend Ran Mouri and her father, private detective Kogorou Mouri. To this end, he takes on the alias of Conan Edogawa, inspired by the mystery writers Arthur Conan Doyle and Ranpo Edogawa. Shinichi, as Conan, starts secretly solving the senior Mouri's cases from behind the scenes with his still exceptional sleuthing skills, while covertly investigating the organization responsible for his current state, hoping to reverse the drug's effects someday. [Written by MAL Rewrite]","['Adaptation (Manga) Meitantei Conan', '']",Meitantei Conan,,,
73,"Toaru Kagaku no Railgun 3, Toaru Kagaku no Choudenjihou 3, A Certain Scientific Railgun 3",とある科学の超電磁砲[レールガン]T,A Certain Scientific Railgun T,A Certain Scientific Railgun T,A Certain Scientific Railgun T,A Certain Scientific Railgun T,['TV'],25,Finished Airing,"Jan 10, 2020 to Sep 25, 2020",['Winter 2020'],Fridays at 22:00 (JST),"['Square Enix', 'Movic', 'AT-X', 'Warner Bros. Japan', 'NBCUniversal Entertainment Japan', 'Kadokawa']",['Funimation'],['J.C.Staff'],['Manga'],"['Action', 'Fantasy', 'Sci-Fi']",['Super Power'],,24 min. per ep.,R - 17+ (violence & profanity),8.15,#459,#1064,"241,779","3,304",97721,"The Daihasei Festival has begun, and that of course means that Tokiwadai Middle School—a prestigious all-girls' middle school—is competing too. Despite the participation of the ""Ace of Tokiwadai,"" Mikoto Misaka, the other students who are participating are still putting their utmost effort into winning, no matter how impossible the feat may seem against her overwhelming might. However, not all is fun and games. Due to the festival, Academy City opens to the outside world, and various factions have begun plotting ways to infiltrate the city. Misaka appears to be on their radar, and as the festival proceeds, people lurking from the shadows begin to emerge... Toaru Kagaku no Railgun T brings back the Tokiwadai Ace and her friends as they dive deeper into the dark side of Academy City. From terrorist attacks to ruthless underground projects, anything is possible in this city. [Written by MAL Rewrite]","['Prequel (TV) Toaru Kagaku no Railgun S', 'Adaptation (Manga) Toaru Majutsu no Index Gaiden: Toaru Kagaku no Railgun']",Toaru Kagaku no Railgun T,,,
74,,あひるの空,,,,,['TV'],50,Finished Airing,"Oct 2, 2019 to Sep 30, 2020",['Fall 2019'],Wednesdays at 17:55 (JST),"['TV Tokyo', 'Kodansha', 'AT-X', 'King Records', 'DMM pictures']",['Sentai Filmworks'],['Diomedéa'],['Manga'],,,['Shounen'],24 min. per ep.,PG-13 - Teens 13 or older,7.26,#3016,#1241,"206,253",855,90523,"Lacking what is considered the most important asset in basketball, Sora Kurumatani has struggled with his short height since the inception of his love for the game. Despite missing this beneficial aspect, Sora's unwavering drive never allowed his small stature to dictate his ability to play, believing strongly in trying his hardest and persistently practicing to prove his capability. In hopes of satisfying his mother's wishes, Sora enters Kuzuryuu High School to become a member of the basketball club and compete wholeheartedly in tournaments. However, Sora is disappointed to find out that the boy's basketball team is nothing but a retreat for punks who have no interest in the sport. Sora also comes to learn that brothers Chiaki and Momoharu Hanazono—whom he becomes acquainted with—have also lost their once spirited motivation to play. Determined to revive the basketball team, Sora challenges the boys to a match against him, where his quick feet and swift movements overwhelm the group. Gradually affected by Sora's impressive skills, sheer effort, and tireless devotion to basketball, the boys unexpectedly find their burnt-out passion for the game rekindling once again. [Written by MAL Rewrite]","['Adaptation (Manga) Ahiru no Sora', '']",Ahiru no Sora,"['School', 'Team Sports']",['Sports'],
75,"Pocket Monsters, Pokemon 2019, Pokémon",ポケットモンスター(2019),Pokémon Journeys: The Series,,Pokémon Viajes Serie,,['TV'],136,Finished Airing,"Nov 17, 2019 to Dec 16, 2022",['Fall 2019'],Fridays at 18:55 (JST),"['TV Tokyo', 'Shogakukan-Shueisha Productions', 'MediaNet']",['The Pokemon Company International'],['OLM'],Game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",,['Kids'],23 min. per ep.,PG - Children,7.55,#1774,#2281,"95,189",657,40064,"On a new day in the Kanto region, Satoshi gets invited by Professor Yukinari Ookido over to Professor Sakuragi's lab-opening ceremony in Vermillion City. During the ceremonial speech, Professor Sakuragi receives an alert of a possibly rare Pokémon appearing in Vermillion City's harbor, leading Satoshi and the other trainers to rush to the area in hopes of finding the mysterious Pokémon. At the harbor, they find Lugia—a Legendary Pokémon—engaged in combat with other trainers. Noticing the other trainers' tactics, Satoshi has his partner, Pikachu, strike Lugia with a Thunderbolt attack. Unfazed, Lugia flees, but not before Satoshi determinedly leaps onto its back. To Satoshi's surprise, he meets another boy, Gou, who leapt onto Lugia's back as well. The two ride on Lugia's back as it brings them along on a bizarre adventure across the seas. As it lets the two back on the ground, Satoshi and Gou bid their farewells to Lugia and return to Sakuragi Institute. Impressed by Gou's findings and Satoshi's insight taken during their encounter, Sakuragi requests for the duo to be his new research partners. And so the duo's journey begins, traveling across multiple regions to meet many new Pokémon—including ones that have the ability to Gigantamax! [Written by MAL Rewrite]","['Prequel (TV) Pokemon Sun & Moon', 'Sequel (TV) Pokemon: Mezase Pokemon Master', 'Adaptation (Manga) Pocket Monsters: Satoshi to Gou no Monogatari!', '']",Pokemon (2019),,,
76,,クレヨンしんちゃん,Shin Chan,Shin Chan,Shin Chan,,['TV'],Unknown,Currently Airing,"Apr 13, 1992 to ?",['Spring 1992'],Fridays at 19:30 (JST),['TV Asahi'],['Funimation'],['Shin-Ei Animation'],['Manga'],"['Comedy', 'Ecchi']",['School'],['Seinen'],21 min.,G - All Ages,7.80,#1030,#2394,"87,677","1,325",42035,"There is no such thing as an uneventful day in the life of kindergartener Shinnosuke ""Shin-chan"" Nohara. The five-year-old is a cut above the most troublesome, perverted, and shameless kid one can imagine. Shin-chan is almost always engaged in questionable activities such as forgetting about a friend during hide and seek, sumo wrestling for love, performing various gags including the notorious ""elephant"" in public, and flirting with college girls. The exemplary troublemaker has done it all and has no plans to stop anytime soon. Crayon Shin-chan follows the daily shenanigans of Shin-chan with his group of friends, parading around as the self-proclaimed ""Kasukabe Defense Force."" The adults witnessing these shenanigans unfold can't help but adore Shin-chan, as he keeps them entertained while unintentionally solving their daily troubles through his mindless antics—leaving himself as the only problem they do not know what to do with. [Written by MAL Rewrite]","['Adaptation (Manga) Crayon Shin-chan', '']",Crayon Shin-chan,,,
77,,はてな☆イリュージョン,Hatena Illusion,,,,['TV'],12,Finished Airing,"Jan 9, 2020 to Jun 4, 2020",['Winter 2020'],Thursdays at 23:30 (JST),"['Shueisha', 'bilibili', 'Bandai Namco Arts']",['Funimation'],"[""Children's Playground Entertainment""]",['Light novel'],"['Comedy', 'Romance', 'Supernatural']",,,23 min. per ep.,PG-13 - Teens 13 or older,5.41,#12374,#3488,"45,412",32,16598,"Years ago, many magical ""Artifacts"" were stolen and scattered throughout the world. They fell into the hands of people who were not supposed to know of their existence, causing misfortune to those who abused their power. The Hoshisato family of magicians has special access to the Artifacts, and they take it upon themselves to return them to their rightful place. Despite her inexperience, Kana ""Hatena"" Hoshisato wishes to aid her parents Mamoru and Maeve in their quest, doing her best to improve. Meanwhile, her childhood friend Makoto Shiranui has come to their mansion to study magic under her father's tutelage as part of a promise they made years ago. Hatena is excited to see her friend again, only to be utterly disappointed when the person she thought to be a girl all these years turns out to be a boy, leading to a bitter reunion. Before long, Makoto comes to know of the Artifacts and the true identities of the magicians he admires. Unfazed, he continues to strive to fulfill his promises and stay true to why he learns magic—to ease the sadness of people around him and, most importantly, to become a person worthy of being Hatena's partner. [Written by MAL Rewrite]","['Adaptation (Light Novel) Hatena☆Illusion', '']",Hatena☆Illusion,,,
78,Act! Addict! Actors! Season Spring & Summer,A3! SEASON SPRING & SUMMER,A3! Season Spring & Summer,,,,['TV'],12,Finished Airing,"Jan 14, 2020 to Jun 23, 2020",['Winter 2020'],Tuesdays at 00:00 (JST),"['Pony Canyon', 'Liber Entertainment']",['Funimation'],"['P.A. Works', 'Studio 3Hz']",Game,,['Performing Arts'],,23 min. per ep.,PG-13 - Teens 13 or older,7.10,#3886,#3884,"36,812",281,11959,"Home to countless street acts and performances, Veludo Way attracts those interested in watching professional actors. After receiving a mysterious letter, Izumi Tachibana arrives at the venue where her father directed a once-popular theater group, Mankai Company, but learns that the building is about to be repurposed due to excessive debt. At the last minute, she convinces the debt collector to give the ensemble one more chance. He is willing to accept but on three conditions: their debut show must be successfully produced by the following month, the four all-male sub-troupes must be reinstated, and the debt must be paid off within a year. To top it off, Izumi herself must become the director. With no time to lose, Izumi quickly gathers five people for the Spring Troupe: Sakuya Sakuma, an enthusiastic high school student; Masumi Usui, a boy infatuated with Izumi; Tsuzuru Minagi, an aspiring playwright; Itaru Chigasaki, a mature office worker; and Citron, a friendly foreigner. Though they have little or no experience in acting, it's up to Izumi to train and prepare them for a performance that will restore Mankai Company to its former glory. [Written by MAL Rewrite]","['Sequel (TV) A3! Season Autumn & Winter', 'Adaptation (Manga) A3! Spring', 'Adaptation (Manga) A3! Summer', '']",A3! Season Spring & Summer,,['Drama'],
79,,ドラえもん (2005),,,,,['TV'],Unknown,Currently Airing,"Apr 22, 2005 to ?",['Spring 2005'],Fridays at 19:00 (JST),['TV Asahi'],"None found,",['Shin-Ei Animation'],['Manga'],"['Comedy', 'Sci-Fi']",['Anthropomorphic'],,25 min.,PG - Children,7.72,#1246,#4992,"21,306",236,9548,"Doraemon (2005) is the most recent anime series based on Fujiko Fujio's manga of the same name. It is the 2005 version of 1979 series, with certain changes in the animation and other things. Doraemon is a cat-like robot who appears in the present to steer Nobita/Noby, who is a dumb, naive and clumsy boy on the right path in order to secure his future. Nobita's love interest is Shizuka Minamoto/Sue, his frenemies are Takeshi Goda/Big G and Suneo/Sneech. (Source: Wikipedia)","['Prequel (TV) Doraemon (1979)', 'Adaptation (Manga) Doraemon']",Doraemon (2005),,,"['Kids', 'Shounen']"
80,,ぐでたま,The Lazy Egg,,,,['TV'],1717,Finished Airing,"Mar 31, 2014 to Dec 24, 2023",['Spring 2014'],Not scheduled once per week,['Sanrio'],"None found,",['Gathering'],Original,"['Comedy', 'Gourmet']",,['Kids'],1 min. per ep.,G - All Ages,6.66,#6118,#5979,"13,361",60,2707,"Gudetama, an egg that is dead to the world and completely lacks motivation. No matter what cooking method you use, Gudetama remains unmoved. (Source: ANN)",[],Gudetama,,,
81,,ヒーリングっど♥プリキュア,Healin' Good Pretty Cure,Healin' Good Pretty Cure,Healin' Good Pretty Cure,Healin' Good Pretty Cure,['TV'],45,Finished Airing,"Feb 2, 2020 to Feb 21, 2021",['Winter 2020'],Sundays at 08:30 (JST),"['Asatsu DK', 'Asahi Broadcasting', 'ABC Animation']","None found,",['Toei Animation'],Original,,['Mahou Shoujo'],,24 min. per ep.,G - All Ages,6.92,#4735,#6043,"12,972",84,4184,"Sickly but optimistic middle school student Nodoka Hanadera has just moved to Sukoyaka City, a place famous for its healthy atmosphere. She immediately befriends two of her classmates: the gentle but athletic Chiyu Sawaizumi, whose family runs a hot spring inn, and the bubbly and fashionable daughter of a vet, Hinata Hiramitsu. Soon after arriving, Nodoka finds an ill puppy in a forest, surrounded by three magical talking animals: Rabbirin, Penguitan, and Nyatoran. They tell her that the puppy, Princess Latte, can only be cured by defeating a nearby monster known as a ""Mega Byogen"" and purifying the land it has corrupted. Despite being powerless, Nodoka refuses to give up and let Latte suffer. Moved by her determination, Rabbirin forms a pact with Nodoka, allowing her to transform into a hero known as a Precure. Assuming the persona of ""Cure Grace,"" the energized Nodoka fights off the Byogen and heals the earth, curing Latte. As the Byogen and their leaders continue their attacks, Penguitan and Nyatoran also find their partners in Chiyu and Hinata, giving them the powers of ""Cure Fontaine"" and ""Cure Sparkle"" respectively. Now, it's up to the three Precure and their animal friends to stop the Byogen and protect the earth from their infections! [Written by MAL Rewrite]","[""Adaptation (Manga) Healin' Good♥Precure"", '']",Healin' Good♡Precure,,['Action'],
